Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Dividends Paid,Change To Inventory,Change To Account Receivables,Change To Netincome,Capital Expenditures,Other Cashflows From Financing Activities
2018-06-13,27.1299991607666,27.3700008392334,26.940000534057617,27.11000061035156,24.484893798828125,1363600,NVT,0.9170046963746432,1.0599287099552424,0.7794084287959557,1.0074181839888556,-0.0904134876142124,0.0127130569405808,-0.0983541381542782,1236600000.0,,933700000.0,3791300000.0,98400000.0,4725000000.0,3848400000.0,33100000.0,,542800000.0,2238200000.0,-57100000.0,251800000.0,26900000.0,390900000.0,,,-57100000.0,265800000.0,732600000.0,316500000.0,419200000.0,,224100000.0,174100000.0,17000000.0,-41200000.0,947200000.0,-359500000.0,79600000.0,8600000.0,361700000.0,5400000.0,-56000000.0,-3600000.0,409700000.0,97900000.0,-62900000.0,-8900000.0,-18200000.0,-119400000.0,-31800000.0,-359500000.0
2018-06-14,27.14999961853028,27.14999961853028,25.959999084472656,26.739999771118164,24.15072250366211,1574800,NVT,0.9173521991190288,1.0783588036393177,0.7720012598391367,1.0075359550207903,-0.0901837559017615,0.0306815721385751,-0.0834578512692576,1236600000.0,,933700000.0,3791300000.0,98400000.0,4725000000.0,3848400000.0,33100000.0,,542800000.0,2238200000.0,-57100000.0,251800000.0,26900000.0,390900000.0,,,-57100000.0,265800000.0,732600000.0,316500000.0,419200000.0,,224100000.0,174100000.0,17000000.0,-41200000.0,947200000.0,-359500000.0,79600000.0,8600000.0,361700000.0,5400000.0,-56000000.0,-3600000.0,409700000.0,97900000.0,-62900000.0,-8900000.0,-18200000.0,-119400000.0,-31800000.0,-359500000.0
2018-06-15,26.489999771118164,27.0,26.39999961853028,26.799999237060547,24.20490837097168,3085600,NVT,0.9302239506055904,1.0977264365510058,0.7680043005929784,1.0096019294644618,-0.0793779788588714,0.0546598985509558,-0.0644076207187591,1236600000.0,,933700000.0,3791300000.0,98400000.0,4725000000.0,3848400000.0,33100000.0,,542800000.0,2238200000.0,-57100000.0,251800000.0,26900000.0,390900000.0,,,-57100000.0,265800000.0,732600000.0,316500000.0,419200000.0,,224100000.0,174100000.0,17000000.0,-41200000.0,947200000.0,-359500000.0,79600000.0,8600000.0,361700000.0,5400000.0,-56000000.0,-3600000.0,409700000.0,97900000.0,-62900000.0,-8900000.0,-18200000.0,-119400000.0,-31800000.0,-359500000.0
2018-06-18,26.59000015258789,27.21500015258789,26.299999237060547,26.89999961853028,24.295223236083984,1116500,NVT,0.9416357466272938,1.091775088960372,0.8039530546109838,1.0102476448598272,-0.0686118982325334,0.0420909904236437,-0.0678208615587754,1236600000.0,,933700000.0,3791300000.0,98400000.0,4725000000.0,3848400000.0,33100000.0,,542800000.0,2238200000.0,-57100000.0,251800000.0,26900000.0,390900000.0,,,-57100000.0,265800000.0,732600000.0,316500000.0,419200000.0,,224100000.0,174100000.0,17000000.0,-41200000.0,947200000.0,-359500000.0,79600000.0,8600000.0,361700000.0,5400000.0,-56000000.0,-3600000.0,409700000.0,97900000.0,-62900000.0,-8900000.0,-18200000.0,-119400000.0,-31800000.0,-359500000.0
2018-06-19,26.6200008392334,27.350000381469727,26.440000534057617,27.280000686645508,24.638431549072266,1419400,NVT,0.9013930879292602,1.0854215253350576,0.7986978884832935,1.010631938115176,-0.1092388501859158,0.0319841291285409,-0.0832626827558655,1236600000.0,,933700000.0,3791300000.0,98400000.0,4725000000.0,3848400000.0,33100000.0,,542800000.0,2238200000.0,-57100000.0,251800000.0,26900000.0,390900000.0,,,-57100000.0,265800000.0,732600000.0,316500000.0,419200000.0,,224100000.0,174100000.0,17000000.0,-41200000.0,947200000.0,-359500000.0,79600000.0,8600000.0,361700000.0,5400000.0,-56000000.0,-3600000.0,409700000.0,97900000.0,-62900000.0,-8900000.0,-18200000.0,-119400000.0,-31800000.0,-359500000.0
2018-06-20,27.299999237060547,27.43000030517578,26.88999938964844,27.06999969482422,24.448768615722656,1953400,NVT,0.932027954635738,1.0919827563878723,0.8228636853423056,1.0076096239040084,-0.0755816692682704,0.0483497270234773,-0.0559938879594,1236600000.0,,933700000.0,3791300000.0,98400000.0,4725000000.0,3848400000.0,33100000.0,,542800000.0,2238200000.0,-57100000.0,251800000.0,26900000.0,390900000.0,,,-57100000.0,265800000.0,732600000.0,316500000.0,419200000.0,,224100000.0,174100000.0,17000000.0,-41200000.0,947200000.0,-359500000.0,79600000.0,8600000.0,361700000.0,5400000.0,-56000000.0,-3600000.0,409700000.0,97900000.0,-62900000.0,-8900000.0,-18200000.0,-119400000.0,-31800000.0,-359500000.0
2018-06-21,26.979999542236328,27.38999938964844,26.799999237060547,27.15999984741211,24.530048370361328,1243000,NVT,0.9370398131999462,1.0587187743229236,0.8380472925111248,1.008634820248486,-0.0715950070485398,0.0075371655459031,-0.0548328872100725,1236600000.0,,933700000.0,3791300000.0,98400000.0,4725000000.0,3848400000.0,33100000.0,,542800000.0,2238200000.0,-57100000.0,251800000.0,26900000.0,390900000.0,,,-57100000.0,265800000.0,732600000.0,316500000.0,419200000.0,,224100000.0,174100000.0,17000000.0,-41200000.0,947200000.0,-359500000.0,79600000.0,8600000.0,361700000.0,5400000.0,-56000000.0,-3600000.0,409700000.0,97900000.0,-62900000.0,-8900000.0,-18200000.0,-119400000.0,-31800000.0,-359500000.0
2018-06-22,27.40999984741211,27.40999984741211,26.38999938964844,26.790000915527344,24.19588279724121,1760600,NVT,1.0014927936856963,1.0357716313388452,0.8515128676103974,1.0148038426897,-0.0133110490040035,-0.0077295858514334,-0.0380379224231494,1236600000.0,,933700000.0,3791300000.0,98400000.0,4725000000.0,3848400000.0,33100000.0,,542800000.0,2238200000.0,-57100000.0,251800000.0,26900000.0,390900000.0,,,-57100000.0,265800000.0,732600000.0,316500000.0,419200000.0,,224100000.0,174100000.0,17000000.0,-41200000.0,947200000.0,-359500000.0,79600000.0,8600000.0,361700000.0,5400000.0,-56000000.0,-3600000.0,409700000.0,97900000.0,-62900000.0,-8900000.0,-18200000.0,-119400000.0,-31800000.0,-359500000.0
2018-06-25,26.76000022888184,26.84000015258789,25.600000381469727,25.65999984741211,23.1752986907959,1200200,NVT,1.06001556639788,1.0590275437345085,0.8550464996138852,1.0325715690378434,0.0274439973600366,0.0011093496853551,-0.0289256095689609,1236600000.0,,933700000.0,3791300000.0,98400000.0,4725000000.0,3848400000.0,33100000.0,,542800000.0,2238200000.0,-57100000.0,251800000.0,26900000.0,390900000.0,,,-57100000.0,265800000.0,732600000.0,316500000.0,419200000.0,,224100000.0,174100000.0,17000000.0,-41200000.0,947200000.0,-359500000.0,79600000.0,8600000.0,361700000.0,5400000.0,-56000000.0,-3600000.0,409700000.0,97900000.0,-62900000.0,-8900000.0,-18200000.0,-119400000.0,-31800000.0,-359500000.0
2018-06-26,25.600000381469727,25.790000915527344,25.229999542236328,25.31999969482422,22.86821746826172,910300,NVT,1.06319145734796,1.0796082782880931,0.8945454251258514,1.0198612964637193,0.0433301608842406,0.0223979815337145,-0.0172935566490031,1236600000.0,,933700000.0,3791300000.0,98400000.0,4725000000.0,3848400000.0,33100000.0,,542800000.0,2238200000.0,-57100000.0,251800000.0,26900000.0,390900000.0,,,-57100000.0,265800000.0,732600000.0,316500000.0,419200000.0,,224100000.0,174100000.0,17000000.0,-41200000.0,947200000.0,-359500000.0,79600000.0,8600000.0,361700000.0,5400000.0,-56000000.0,-3600000.0,409700000.0,97900000.0,-62900000.0,-8900000.0,-18200000.0,-119400000.0,-31800000.0,-359500000.0
2018-06-27,25.290000915527344,25.850000381469727,24.81999969482422,24.96999931335449,22.552112579345703,847000,NVT,1.078093831408882,1.1104605777397152,0.8961259669267128,1.0240098685139658,0.0540839628949161,0.0440295186109422,-0.0400673918193481,1236600000.0,,933700000.0,3791300000.0,98400000.0,4725000000.0,3848400000.0,33100000.0,,542800000.0,2238200000.0,-57100000.0,251800000.0,26900000.0,390900000.0,,,-57100000.0,265800000.0,732600000.0,316500000.0,419200000.0,,224100000.0,174100000.0,17000000.0,-41200000.0,947200000.0,-359500000.0,79600000.0,8600000.0,361700000.0,5400000.0,-56000000.0,-3600000.0,409700000.0,97900000.0,-62900000.0,-8900000.0,-18200000.0,-119400000.0,-31800000.0,-359500000.0
2018-06-28,24.959999084472656,24.959999084472656,24.36000061035156,24.81999969482422,22.416637420654297,949200,NVT,1.1039483955022025,1.0948689220093912,0.929714720967152,1.0280310192931803,0.0759173762090219,0.0392280396397675,-0.0133481040797035,1236600000.0,,933700000.0,3791300000.0,98400000.0,4725000000.0,3848400000.0,33100000.0,,542800000.0,2238200000.0,-57100000.0,251800000.0,26900000.0,390900000.0,,,-57100000.0,265800000.0,732600000.0,316500000.0,419200000.0,,224100000.0,174100000.0,17000000.0,-41200000.0,947200000.0,-359500000.0,79600000.0,8600000.0,361700000.0,5400000.0,-56000000.0,-3600000.0,409700000.0,97900000.0,-62900000.0,-8900000.0,-18200000.0,-119400000.0,-31800000.0,-359500000.0
2018-06-29,24.81999969482422,25.239999771118164,24.78499984741211,25.100000381469727,22.66952514648437,783800,NVT,1.0848604501672647,1.0926797337228324,0.93468586563638,1.0229810328203164,0.0618794173469483,0.0369259520400762,-0.0134924712283525,1236600000.0,,933700000.0,3791300000.0,98400000.0,4725000000.0,3848400000.0,33100000.0,,542800000.0,2238200000.0,-57100000.0,251800000.0,26900000.0,390900000.0,,,-57100000.0,265800000.0,732600000.0,316500000.0,419200000.0,,224100000.0,174100000.0,17000000.0,-41200000.0,947200000.0,-359500000.0,79600000.0,8600000.0,361700000.0,5400000.0,-56000000.0,-3600000.0,409700000.0,97900000.0,-62900000.0,-8900000.0,-18200000.0,-119400000.0,-31800000.0,-359500000.0
2018-07-02,25.040000915527344,25.14999961853028,24.32999992370605,24.76000022888184,22.36244773864746,864400,NVT,1.1072776405848233,1.1015868410079082,0.9561160806774748,1.028037383723741,0.0792402568610819,0.0589495709546326,0.003801077208255,1236600000.0,,933700000.0,3791300000.0,98400000.0,4725000000.0,3848400000.0,33100000.0,,542800000.0,2238200000.0,-57100000.0,251800000.0,26900000.0,390900000.0,,,-57100000.0,265800000.0,732600000.0,316500000.0,419200000.0,,224100000.0,174100000.0,17000000.0,-41200000.0,947200000.0,-359500000.0,79600000.0,8600000.0,361700000.0,5400000.0,-56000000.0,-3600000.0,409700000.0,97900000.0,-62900000.0,-8900000.0,-18200000.0,-119400000.0,-31800000.0,-359500000.0
2018-07-03,24.88999938964844,25.200000762939453,24.670000076293945,24.770000457763672,22.371479034423828,407800,NVT,1.1401494812303554,1.0836702020905615,0.951229753558202,1.0316057780571557,0.1085437031731997,0.0481151453804515,-0.0028530374447134,1236600000.0,,933700000.0,3791300000.0,98400000.0,4725000000.0,3848400000.0,33100000.0,,542800000.0,2238200000.0,-57100000.0,251800000.0,26900000.0,390900000.0,,,-57100000.0,265800000.0,732600000.0,316500000.0,419200000.0,,224100000.0,174100000.0,17000000.0,-41200000.0,947200000.0,-359500000.0,79600000.0,8600000.0,361700000.0,5400000.0,-56000000.0,-3600000.0,409700000.0,97900000.0,-62900000.0,-8900000.0,-18200000.0,-119400000.0,-31800000.0,-359500000.0
2018-07-05,24.8799991607666,24.940000534057617,24.5,24.75,22.353416442871094,628500,NVT,1.1605901654898945,1.1097582619516593,0.9573214269258378,1.0278585751886449,0.1327315903012498,0.0851316920545619,0.0172412971976333,1236600000.0,,933700000.0,3791300000.0,98400000.0,4725000000.0,3848400000.0,33100000.0,,542800000.0,2238200000.0,-57100000.0,251800000.0,26900000.0,390900000.0,,,-57100000.0,265800000.0,732600000.0,316500000.0,419200000.0,,224100000.0,174100000.0,17000000.0,-41200000.0,947200000.0,-359500000.0,79600000.0,8600000.0,361700000.0,5400000.0,-56000000.0,-3600000.0,409700000.0,97900000.0,-62900000.0,-8900000.0,-18200000.0,-119400000.0,-31800000.0,-359500000.0
2018-07-06,24.709999084472656,24.88999938964844,24.42300033569336,24.68000030517578,22.29019355773925,417200,NVT,1.1822332146007,1.0859904705274412,0.9571622971876652,1.022944787767895,0.1592884268328049,0.0758329471127821,0.0168455583219526,1236600000.0,,933700000.0,3791300000.0,98400000.0,4725000000.0,3848400000.0,33100000.0,,542800000.0,2238200000.0,-57100000.0,251800000.0,26900000.0,390900000.0,,,-57100000.0,265800000.0,732600000.0,316500000.0,419200000.0,,224100000.0,174100000.0,17000000.0,-41200000.0,947200000.0,-359500000.0,79600000.0,8600000.0,361700000.0,5400000.0,-56000000.0,-3600000.0,409700000.0,97900000.0,-62900000.0,-8900000.0,-18200000.0,-119400000.0,-31800000.0,-359500000.0
2018-07-09,24.6200008392334,25.59000015258789,24.59499931335449,25.59000015258789,23.112075805664062,852900,NVT,1.1217067149147042,1.0139412104130727,0.9350057735233942,1.0132572440264689,0.1084494708882353,0.0416732647088342,-0.0022144497491231,1236600000.0,,933700000.0,3791300000.0,98400000.0,4725000000.0,3848400000.0,33100000.0,,542800000.0,2238200000.0,-57100000.0,251800000.0,26900000.0,390900000.0,,,-57100000.0,265800000.0,732600000.0,316500000.0,419200000.0,,224100000.0,174100000.0,17000000.0,-41200000.0,947200000.0,-359500000.0,79600000.0,8600000.0,361700000.0,5400000.0,-56000000.0,-3600000.0,409700000.0,97900000.0,-62900000.0,-8900000.0,-18200000.0,-119400000.0,-31800000.0,-359500000.0
2018-07-10,25.6299991607666,25.670000076293945,25.0,25.11000061035156,22.67855453491211,984700,NVT,1.1407443877230912,0.989633891876717,0.972655136284036,1.014019569285541,0.1267248184375502,0.036964280990864,0.0269926747081373,1236600000.0,,933700000.0,3791300000.0,98400000.0,4725000000.0,3848400000.0,33100000.0,,542800000.0,2238200000.0,-57100000.0,251800000.0,26900000.0,390900000.0,,,-57100000.0,265800000.0,732600000.0,316500000.0,419200000.0,,224100000.0,174100000.0,17000000.0,-41200000.0,947200000.0,-359500000.0,79600000.0,8600000.0,361700000.0,5400000.0,-56000000.0,-3600000.0,409700000.0,97900000.0,-62900000.0,-8900000.0,-18200000.0,-119400000.0,-31800000.0,-359500000.0
2018-07-11,24.950000762939453,25.059999465942383,24.13999938964844,24.270000457763672,21.919898986816406,711900,NVT,1.159076393493405,1.00066226721451,1.029702306057774,1.0161209399346474,0.1429554535587576,0.0318489976099094,0.064298822551465,1236600000.0,,933700000.0,3791300000.0,98400000.0,4725000000.0,3848400000.0,33100000.0,,542800000.0,2238200000.0,-57100000.0,251800000.0,26900000.0,390900000.0,,,-57100000.0,265800000.0,732600000.0,316500000.0,419200000.0,,224100000.0,174100000.0,17000000.0,-41200000.0,947200000.0,-359500000.0,79600000.0,8600000.0,361700000.0,5400000.0,-56000000.0,-3600000.0,409700000.0,97900000.0,-62900000.0,-8900000.0,-18200000.0,-119400000.0,-31800000.0,-359500000.0
2018-07-12,24.290000915527344,24.75,24.209999084472656,24.350000381469727,21.992149353027344,846900,NVT,1.1238551389305669,0.9944814582896075,1.0150824528933533,1.0037965838177765,0.1200585551127906,0.0317235857138233,0.0694191395282719,1236600000.0,,933700000.0,3791300000.0,98400000.0,4725000000.0,3848400000.0,33100000.0,,542800000.0,2238200000.0,-57100000.0,251800000.0,26900000.0,390900000.0,,,-57100000.0,265800000.0,732600000.0,316500000.0,419200000.0,,224100000.0,174100000.0,17000000.0,-41200000.0,947200000.0,-359500000.0,79600000.0,8600000.0,361700000.0,5400000.0,-56000000.0,-3600000.0,409700000.0,97900000.0,-62900000.0,-8900000.0,-18200000.0,-119400000.0,-31800000.0,-359500000.0
2018-07-13,24.489999771118164,25.690000534057617,24.290000915527344,24.989999771118164,22.57017707824707,1240900,NVT,1.0974894266362318,1.0213699962808265,0.9907079807928032,1.0115806406556596,0.0859087859805722,0.0367311197151491,0.0456583219385015,1236600000.0,,933700000.0,3791300000.0,98400000.0,4725000000.0,3848400000.0,33100000.0,,542800000.0,2238200000.0,-57100000.0,251800000.0,26900000.0,390900000.0,,,-57100000.0,265800000.0,732600000.0,316500000.0,419200000.0,,224100000.0,174100000.0,17000000.0,-41200000.0,947200000.0,-359500000.0,79600000.0,8600000.0,361700000.0,5400000.0,-56000000.0,-3600000.0,409700000.0,97900000.0,-62900000.0,-8900000.0,-18200000.0,-119400000.0,-31800000.0,-359500000.0
2018-07-16,24.989999771118164,25.15999984741211,24.670000076293945,24.86000061035156,22.45276260375977,782800,NVT,1.0882490009526224,1.0331887098174486,0.9965046721318576,1.0069134712233376,0.0813355297292848,0.0476799329554652,0.0428445623578942,1236600000.0,,933700000.0,3791300000.0,98400000.0,4725000000.0,3848400000.0,33100000.0,,542800000.0,2238200000.0,-57100000.0,251800000.0,26900000.0,390900000.0,,,-57100000.0,265800000.0,732600000.0,316500000.0,419200000.0,,224100000.0,174100000.0,17000000.0,-41200000.0,947200000.0,-359500000.0,79600000.0,8600000.0,361700000.0,5400000.0,-56000000.0,-3600000.0,409700000.0,97900000.0,-62900000.0,-8900000.0,-18200000.0,-119400000.0,-31800000.0,-359500000.0
2018-07-17,24.799999237060547,25.030000686645508,24.15999984741211,24.530000686645508,22.15471839904785,999400,NVT,1.1164289502957827,1.0225067416656068,1.0365419239352955,1.0107632127673372,0.1056657375284455,0.055883473329465,0.076508780434141,1236600000.0,,933700000.0,3791300000.0,98400000.0,4725000000.0,3848400000.0,33100000.0,,542800000.0,2238200000.0,-57100000.0,251800000.0,26900000.0,390900000.0,,,-57100000.0,265800000.0,732600000.0,316500000.0,419200000.0,,224100000.0,174100000.0,17000000.0,-41200000.0,947200000.0,-359500000.0,79600000.0,8600000.0,361700000.0,5400000.0,-56000000.0,-3600000.0,409700000.0,97900000.0,-62900000.0,-8900000.0,-18200000.0,-119400000.0,-31800000.0,-359500000.0
2018-07-18,24.479999542236328,25.190000534057617,24.31999969482422,24.93000030517578,22.5159854888916,925700,NVT,1.102149275624677,0.9918728395023032,1.009674573889519,1.0123701639629037,0.0897791116617732,0.0343305928327126,0.0556602897435708,1236600000.0,,933700000.0,3791300000.0,98400000.0,4725000000.0,3848400000.0,33100000.0,,542800000.0,2238200000.0,-57100000.0,251800000.0,26900000.0,390900000.0,,,-57100000.0,265800000.0,732600000.0,316500000.0,419200000.0,,224100000.0,174100000.0,17000000.0,-41200000.0,947200000.0,-359500000.0,79600000.0,8600000.0,361700000.0,5400000.0,-56000000.0,-3600000.0,409700000.0,97900000.0,-62900000.0,-8900000.0,-18200000.0,-119400000.0,-31800000.0,-359500000.0
2018-07-19,24.76000022888184,25.690000534057617,24.690000534057617,25.32999992370605,22.87725067138672,841700,NVT,1.088321104714352,0.937001574418714,0.999775142593112,1.0156203938264288,0.0727007108879231,-0.015363598804667,0.0466428725508053,1236600000.0,,933700000.0,3791300000.0,98400000.0,4725000000.0,3848400000.0,33100000.0,,542800000.0,2238200000.0,-57100000.0,251800000.0,26900000.0,390900000.0,,,-57100000.0,265800000.0,732600000.0,316500000.0,419200000.0,,224100000.0,174100000.0,17000000.0,-41200000.0,947200000.0,-359500000.0,79600000.0,8600000.0,361700000.0,5400000.0,-56000000.0,-3600000.0,409700000.0,97900000.0,-62900000.0,-8900000.0,-18200000.0,-119400000.0,-31800000.0,-359500000.0
2018-07-20,25.280000686645508,25.39999961853028,24.51000022888184,24.59000015258789,22.20891189575196,734400,NVT,1.141946240192046,0.9388228961068426,1.0373334766992337,1.0254269547025363,0.1165192854895094,-0.0106468963669107,0.0700499439441986,1236600000.0,,933700000.0,3791300000.0,98400000.0,4725000000.0,3848400000.0,33100000.0,,542800000.0,2238200000.0,-57100000.0,251800000.0,26900000.0,390900000.0,,,-57100000.0,265800000.0,732600000.0,316500000.0,419200000.0,,224100000.0,174100000.0,17000000.0,-41200000.0,947200000.0,-359500000.0,79600000.0,8600000.0,361700000.0,5400000.0,-56000000.0,-3600000.0,409700000.0,97900000.0,-62900000.0,-8900000.0,-18200000.0,-119400000.0,-31800000.0,-359500000.0
2018-07-23,24.700000762939453,25.575000762939453,24.600000381469727,25.229999542236328,22.78693580627441,760100,NVT,1.1217555123217144,0.8551590339164492,1.0122337838289162,1.0245017604647777,0.0972537518569369,-0.0654436505096327,0.03682102974247,1236600000.0,,933700000.0,3791300000.0,98400000.0,4725000000.0,3848400000.0,33100000.0,,542800000.0,2238200000.0,-57100000.0,251800000.0,26900000.0,390900000.0,,,-57100000.0,265800000.0,732600000.0,316500000.0,419200000.0,,224100000.0,174100000.0,17000000.0,-41200000.0,947200000.0,-359500000.0,79600000.0,8600000.0,361700000.0,5400000.0,-56000000.0,-3600000.0,409700000.0,97900000.0,-62900000.0,-8900000.0,-18200000.0,-119400000.0,-31800000.0,-359500000.0
