Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Deferred Long Term Liab,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Short Term Investments,Net Receivables,Long Term Debt,Accounts Payable,Short Long Term Debt,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2020-04-03,22.93000030517578,24.200000762939453,22.670000076293945,24.07999992370605,24.07999992370605,1917800,NET,1.0361296030726692,1.6499169297389953,2.3675248547409065,1.2106828272376642,-0.1745532241649949,0.267713081082926,0.736091114477339,31000.0,1027179000.0,104996000.0,725828000.0,25184000.0,38856000.0,830824000.0,294000.0,3308000.0,-301706000.0,10607000.0,4083000.0,61000.0,35603000.0,138976000.0,83883000.0,61000.0,101235000.0,689872000.0,721714000.0,500745000.0,35930000.0,,11463000.0,,-360406000.0,13282000.0,-417641000.0,-192000.0,570768000.0,-14465000.0,576511000.0,-105828000.0,114210000.0,-283000.0,-38917000.0,22679000.0,44000.0,-11711000.0,-5268000.0,39505000.0,-43289000.0
2020-04-06,24.5,24.51000022888184,23.0,23.63999938964844,23.63999938964844,2298400,NET,1.2487310160714296,1.69543159331066,2.5266497920634925,1.1388974241006424,0.1098335919707871,0.407139351071742,1.0357801128583612,31000.0,1027179000.0,104996000.0,725828000.0,25184000.0,38856000.0,830824000.0,294000.0,3308000.0,-301706000.0,10607000.0,4083000.0,61000.0,35603000.0,138976000.0,83883000.0,61000.0,101235000.0,689872000.0,721714000.0,500745000.0,35930000.0,,11463000.0,,-360406000.0,13282000.0,-417641000.0,-192000.0,570768000.0,-14465000.0,576511000.0,-105828000.0,114210000.0,-283000.0,-38917000.0,22679000.0,44000.0,-11711000.0,-5268000.0,39505000.0,-43289000.0
2020-04-07,24.0,24.100000381469727,22.39999961853028,22.799999237060547,22.799999237060547,1769600,NET,1.151754434543892,1.611842159199034,2.697368511312669,1.1578204984735645,-0.0060660639296725,0.3553322248151445,1.2309228682483733,31000.0,1027179000.0,104996000.0,725828000.0,25184000.0,38856000.0,830824000.0,294000.0,3308000.0,-301706000.0,10607000.0,4083000.0,61000.0,35603000.0,138976000.0,83883000.0,61000.0,101235000.0,689872000.0,721714000.0,500745000.0,35930000.0,,11463000.0,,-360406000.0,13282000.0,-417641000.0,-192000.0,570768000.0,-14465000.0,576511000.0,-105828000.0,114210000.0,-283000.0,-38917000.0,22679000.0,44000.0,-11711000.0,-5268000.0,39505000.0,-43289000.0
2020-04-08,23.020000457763672,23.200000762939453,22.5,22.84000015258789,22.84000015258789,2085900,NET,1.2311734085539074,1.609019253698912,2.5735550957357067,1.0946023996533671,0.1365710089005403,0.3936265339103448,1.1727107681113969,31000.0,1027179000.0,104996000.0,725828000.0,25184000.0,38856000.0,830824000.0,294000.0,3308000.0,-301706000.0,10607000.0,4083000.0,61000.0,35603000.0,138976000.0,83883000.0,61000.0,101235000.0,689872000.0,721714000.0,500745000.0,35930000.0,,11463000.0,,-360406000.0,13282000.0,-417641000.0,-192000.0,570768000.0,-14465000.0,576511000.0,-105828000.0,114210000.0,-283000.0,-38917000.0,22679000.0,44000.0,-11711000.0,-5268000.0,39505000.0,-43289000.0
2020-04-09,23.0,23.07999992370605,21.18000030517578,21.18000030517578,21.18000030517578,3297800,NET,1.3593012512134808,1.7053823612579495,2.752124649463908,1.034988442566395,0.3243128086470854,0.4932090024175148,1.39511468765231,31000.0,1027179000.0,104996000.0,725828000.0,25184000.0,38856000.0,830824000.0,294000.0,3308000.0,-301706000.0,10607000.0,4083000.0,61000.0,35603000.0,138976000.0,83883000.0,61000.0,101235000.0,689872000.0,721714000.0,500745000.0,35930000.0,,11463000.0,,-360406000.0,13282000.0,-417641000.0,-192000.0,570768000.0,-14465000.0,576511000.0,-105828000.0,114210000.0,-283000.0,-38917000.0,22679000.0,44000.0,-11711000.0,-5268000.0,39505000.0,-43289000.0
2020-04-13,21.350000381469727,23.84000015258789,21.309999465942383,23.6200008392334,23.6200008392334,4283400,NET,1.17993225440283,1.4860286717610585,2.466977069745729,1.0242207536395156,0.1557115007633143,0.2502951801896158,1.0972811394566564,31000.0,1027179000.0,104996000.0,725828000.0,25184000.0,38856000.0,830824000.0,294000.0,3308000.0,-301706000.0,10607000.0,4083000.0,61000.0,35603000.0,138976000.0,83883000.0,61000.0,101235000.0,689872000.0,721714000.0,500745000.0,35930000.0,,11463000.0,,-360406000.0,13282000.0,-417641000.0,-192000.0,570768000.0,-14465000.0,576511000.0,-105828000.0,114210000.0,-283000.0,-38917000.0,22679000.0,44000.0,-11711000.0,-5268000.0,39505000.0,-43289000.0
2020-04-14,23.200000762939453,24.0,22.54199981689453,22.90999984741211,22.90999984741211,3257300,NET,1.2230467326226884,1.6158882891457294,2.490615528298943,1.0130380487332131,0.2100086838894752,0.4049742083962167,1.1509463917980824,31000.0,1027179000.0,104996000.0,725828000.0,25184000.0,38856000.0,830824000.0,294000.0,3308000.0,-301706000.0,10607000.0,4083000.0,61000.0,35603000.0,138976000.0,83883000.0,61000.0,101235000.0,689872000.0,721714000.0,500745000.0,35930000.0,,11463000.0,,-360406000.0,13282000.0,-417641000.0,-192000.0,570768000.0,-14465000.0,576511000.0,-105828000.0,114210000.0,-283000.0,-38917000.0,22679000.0,44000.0,-11711000.0,-5268000.0,39505000.0,-43289000.0
2020-04-15,22.90999984741211,23.979999542236328,22.51000022888184,23.88999938964844,23.88999938964844,2231400,NET,1.234407723923853,1.6061113399823077,2.301381370736209,1.0554691201654949,0.1789386037583582,0.3536321583370989,0.9240172024247648,31000.0,1027179000.0,104996000.0,725828000.0,25184000.0,38856000.0,830824000.0,294000.0,3308000.0,-301706000.0,10607000.0,4083000.0,61000.0,35603000.0,138976000.0,83883000.0,61000.0,101235000.0,689872000.0,721714000.0,500745000.0,35930000.0,,11463000.0,,-360406000.0,13282000.0,-417641000.0,-192000.0,570768000.0,-14465000.0,576511000.0,-105828000.0,114210000.0,-283000.0,-38917000.0,22679000.0,44000.0,-11711000.0,-5268000.0,39505000.0,-43289000.0
2020-04-16,24.0,25.89999961853028,23.89999961853028,25.420000076293945,25.420000076293945,3912900,NET,1.1042486078118308,1.5019669626508574,2.1955153896847555,1.1191469275195236,-0.0148983197076928,0.2301043747097992,0.7919669396025142,31000.0,1027179000.0,104996000.0,725828000.0,25184000.0,38856000.0,830824000.0,294000.0,3308000.0,-301706000.0,10607000.0,4083000.0,61000.0,35603000.0,138976000.0,83883000.0,61000.0,101235000.0,689872000.0,721714000.0,500745000.0,35930000.0,,11463000.0,,-360406000.0,13282000.0,-417641000.0,-192000.0,570768000.0,-14465000.0,576511000.0,-105828000.0,114210000.0,-283000.0,-38917000.0,22679000.0,44000.0,-11711000.0,-5268000.0,39505000.0,-43289000.0
2020-04-17,25.0,25.0,23.6299991607666,24.82999992370605,24.82999992370605,5107000,NET,1.1292791382071892,1.5320177620785755,2.2480869861594703,1.059274009359354,0.0700051288478351,0.3053528731822679,0.896643453796478,31000.0,1027179000.0,104996000.0,725828000.0,25184000.0,38856000.0,830824000.0,294000.0,3308000.0,-301706000.0,10607000.0,4083000.0,61000.0,35603000.0,138976000.0,83883000.0,61000.0,101235000.0,689872000.0,721714000.0,500745000.0,35930000.0,,11463000.0,,-360406000.0,13282000.0,-417641000.0,-192000.0,570768000.0,-14465000.0,576511000.0,-105828000.0,114210000.0,-283000.0,-38917000.0,22679000.0,44000.0,-11711000.0,-5268000.0,39505000.0,-43289000.0
2020-04-20,25.0,27.59000015258789,24.84000015258789,26.18000030517578,26.18000030517578,6178300,NET,1.0523299815093554,1.3915202398975364,2.091291037501476,1.0996299435474195,-0.047299962038064,0.1489288221722124,0.7486834053479785,31000.0,1027179000.0,104996000.0,725828000.0,25184000.0,38856000.0,830824000.0,294000.0,3308000.0,-301706000.0,10607000.0,4083000.0,61000.0,35603000.0,138976000.0,83883000.0,61000.0,101235000.0,689872000.0,721714000.0,500745000.0,35930000.0,,11463000.0,,-360406000.0,13282000.0,-417641000.0,-192000.0,570768000.0,-14465000.0,576511000.0,-105828000.0,114210000.0,-283000.0,-38917000.0,22679000.0,44000.0,-11711000.0,-5268000.0,39505000.0,-43289000.0
2020-04-21,26.25,26.5,23.020000457763672,23.940000534057617,23.940000534057617,5186300,NET,1.1712614991648378,1.4920635097683894,2.3383457933761465,1.1321504200906551,0.0391110790741826,0.2212500661701926,0.9678473984837604,31000.0,1027179000.0,104996000.0,725828000.0,25184000.0,38856000.0,830824000.0,294000.0,3308000.0,-301706000.0,10607000.0,4083000.0,61000.0,35603000.0,138976000.0,83883000.0,61000.0,101235000.0,689872000.0,721714000.0,500745000.0,35930000.0,,11463000.0,,-360406000.0,13282000.0,-417641000.0,-192000.0,570768000.0,-14465000.0,576511000.0,-105828000.0,114210000.0,-283000.0,-38917000.0,22679000.0,44000.0,-11711000.0,-5268000.0,39505000.0,-43289000.0
2020-04-22,24.65999984741211,25.25,24.0,24.61000061035156,24.61000061035156,3103800,NET,1.1483136744415603,1.5180820676061684,2.225111619806293,1.1137589563145864,0.0345547181269738,0.2617720688834613,0.918920518962212,31000.0,1027179000.0,104996000.0,725828000.0,25184000.0,38856000.0,830824000.0,294000.0,3308000.0,-301706000.0,10607000.0,4083000.0,61000.0,35603000.0,138976000.0,83883000.0,61000.0,101235000.0,689872000.0,721714000.0,500745000.0,35930000.0,,11463000.0,,-360406000.0,13282000.0,-417641000.0,-192000.0,570768000.0,-14465000.0,576511000.0,-105828000.0,114210000.0,-283000.0,-38917000.0,22679000.0,44000.0,-11711000.0,-5268000.0,39505000.0,-43289000.0
2020-04-23,24.57999992370605,25.25,23.6200008392334,23.729999542236328,23.729999542236328,2432600,NET,1.1837336997243226,1.5865993363744817,2.275600549586484,1.1400400982322514,0.0436936014920712,0.3494285979654117,0.9656732794919224,31000.0,1027179000.0,104996000.0,725828000.0,25184000.0,38856000.0,830824000.0,294000.0,3308000.0,-301706000.0,10607000.0,4083000.0,61000.0,35603000.0,138976000.0,83883000.0,61000.0,101235000.0,689872000.0,721714000.0,500745000.0,35930000.0,,11463000.0,,-360406000.0,13282000.0,-417641000.0,-192000.0,570768000.0,-14465000.0,576511000.0,-105828000.0,114210000.0,-283000.0,-38917000.0,22679000.0,44000.0,-11711000.0,-5268000.0,39505000.0,-43289000.0
2020-04-24,23.420000076293945,24.1299991607666,23.239999771118164,23.280000686645508,23.280000686645508,3521200,NET,1.2109106401456728,1.6623711177611595,2.2323883027424283,1.150698834444404,0.0602118057012688,0.4199080673450088,0.9559092908495492,31000.0,1027179000.0,104996000.0,725828000.0,25184000.0,38856000.0,830824000.0,294000.0,3308000.0,-301706000.0,10607000.0,4083000.0,61000.0,35603000.0,138976000.0,83883000.0,61000.0,101235000.0,689872000.0,721714000.0,500745000.0,35930000.0,,11463000.0,,-360406000.0,13282000.0,-417641000.0,-192000.0,570768000.0,-14465000.0,576511000.0,-105828000.0,114210000.0,-283000.0,-38917000.0,22679000.0,44000.0,-11711000.0,-5268000.0,39505000.0,-43289000.0
2020-04-27,23.90999984741211,24.780000686645508,23.549999237060547,24.46999931335449,24.46999931335449,2338200,NET,1.1483449599499649,1.6808337647017653,2.1270944298169345,1.0982745432715075,0.0500704166784573,0.4870326863671368,0.8717868338943737,31000.0,1027179000.0,104996000.0,725828000.0,25184000.0,38856000.0,830824000.0,294000.0,3308000.0,-301706000.0,10607000.0,4083000.0,61000.0,35603000.0,138976000.0,83883000.0,61000.0,101235000.0,689872000.0,721714000.0,500745000.0,35930000.0,,11463000.0,,-360406000.0,13282000.0,-417641000.0,-192000.0,570768000.0,-14465000.0,576511000.0,-105828000.0,114210000.0,-283000.0,-38917000.0,22679000.0,44000.0,-11711000.0,-5268000.0,39505000.0,-43289000.0
2020-04-28,24.5,24.75,23.0,23.46999931335449,23.46999931335449,7241500,NET,1.238602494474012,1.7733276586933209,2.26033237277834,1.0867168009353638,0.1518856935386481,0.5941689920921847,0.9902105435008032,31000.0,1027179000.0,104996000.0,725828000.0,25184000.0,38856000.0,830824000.0,294000.0,3308000.0,-301706000.0,10607000.0,4083000.0,61000.0,35603000.0,138976000.0,83883000.0,61000.0,101235000.0,689872000.0,721714000.0,500745000.0,35930000.0,,11463000.0,,-360406000.0,13282000.0,-417641000.0,-192000.0,570768000.0,-14465000.0,576511000.0,-105828000.0,114210000.0,-283000.0,-38917000.0,22679000.0,44000.0,-11711000.0,-5268000.0,39505000.0,-43289000.0
2020-04-29,23.46999931335449,23.989999771118164,22.5,23.780000686645508,23.780000686645508,6896400,NET,1.2636668784427822,1.7876365472691589,2.3599662452239087,1.062179364256442,0.2014875141863403,0.6382163202950808,1.1284055314224382,31000.0,1027179000.0,104996000.0,725828000.0,25184000.0,38856000.0,830824000.0,294000.0,3308000.0,-301706000.0,10607000.0,4083000.0,61000.0,35603000.0,138976000.0,83883000.0,61000.0,101235000.0,689872000.0,721714000.0,500745000.0,35930000.0,,11463000.0,,-360406000.0,13282000.0,-417641000.0,-192000.0,570768000.0,-14465000.0,576511000.0,-105828000.0,114210000.0,-283000.0,-38917000.0,22679000.0,44000.0,-11711000.0,-5268000.0,39505000.0,-43289000.0
2020-04-30,23.81999969482422,24.55900001525879,23.350000381469727,23.559999465942383,23.559999465942383,2474600,NET,1.281833677738221,1.7958405064674583,2.4617997162454537,1.1015967726975993,0.1802369050406218,0.6106601474263393,1.1636186308435337,31000.0,1027179000.0,104996000.0,725828000.0,25184000.0,38856000.0,830824000.0,294000.0,3308000.0,-301706000.0,10607000.0,4083000.0,61000.0,35603000.0,138976000.0,83883000.0,61000.0,101235000.0,689872000.0,721714000.0,500745000.0,35930000.0,,11463000.0,,-360406000.0,13282000.0,-417641000.0,-192000.0,570768000.0,-14465000.0,576511000.0,-105828000.0,114210000.0,-283000.0,-38917000.0,22679000.0,44000.0,-11711000.0,-5268000.0,39505000.0,-43289000.0
2020-05-01,23.170000076293945,23.729999542236328,22.350000381469727,22.84000015258789,22.84000015258789,1911000,NET,1.2863397094784037,1.8603328106218275,2.822679544220508,1.1717589994825794,0.1145807099958242,0.6181124318312663,1.4797462895595557,31000.0,1027179000.0,104996000.0,725828000.0,25184000.0,38856000.0,830824000.0,294000.0,3308000.0,-301706000.0,10607000.0,4083000.0,61000.0,35603000.0,138976000.0,83883000.0,61000.0,101235000.0,689872000.0,721714000.0,500745000.0,35930000.0,,11463000.0,,-360406000.0,13282000.0,-417641000.0,-192000.0,570768000.0,-14465000.0,576511000.0,-105828000.0,114210000.0,-283000.0,-38917000.0,22679000.0,44000.0,-11711000.0,-5268000.0,39505000.0,-43289000.0
2020-05-04,22.8799991607666,23.809999465942383,22.530000686645508,23.670000076293945,23.670000076293945,2041600,NET,1.2027883067844962,1.746936981024097,2.727925622589777,1.1726715956239289,0.0301167111605673,0.5106007094574609,1.3540337047829876,31000.0,1027179000.0,104996000.0,725828000.0,25184000.0,38856000.0,830824000.0,294000.0,3308000.0,-301706000.0,10607000.0,4083000.0,61000.0,35603000.0,138976000.0,83883000.0,61000.0,101235000.0,689872000.0,721714000.0,500745000.0,35930000.0,,11463000.0,,-360406000.0,13282000.0,-417641000.0,-192000.0,570768000.0,-14465000.0,576511000.0,-105828000.0,114210000.0,-283000.0,-38917000.0,22679000.0,44000.0,-11711000.0,-5268000.0,39505000.0,-43289000.0
2020-05-05,24.40999984741211,24.709999084472656,23.81999969482422,24.51000022888184,24.51000022888184,2034800,NET,1.1889024527756125,1.6344349652875778,2.49857205657238,1.199456117160557,-0.0105536643849444,0.4015481339709685,1.1290766308847742,31000.0,1027179000.0,104996000.0,725828000.0,25184000.0,38856000.0,830824000.0,294000.0,3308000.0,-301706000.0,10607000.0,4083000.0,61000.0,35603000.0,138976000.0,83883000.0,61000.0,101235000.0,689872000.0,721714000.0,500745000.0,35930000.0,,11463000.0,,-360406000.0,13282000.0,-417641000.0,-192000.0,570768000.0,-14465000.0,576511000.0,-105828000.0,114210000.0,-283000.0,-38917000.0,22679000.0,44000.0,-11711000.0,-5268000.0,39505000.0,-43289000.0
2020-05-06,24.700000762939453,25.25,24.26000022888184,24.950000762939453,24.950000762939453,2177400,NET,1.1691382438602105,1.4825651521987715,2.623647177666882,1.241846991780565,-0.0727087479203545,0.22815002256855,1.237829335099698,31000.0,1027179000.0,104996000.0,725828000.0,25184000.0,38856000.0,830824000.0,294000.0,3308000.0,-301706000.0,10607000.0,4083000.0,61000.0,35603000.0,138976000.0,83883000.0,61000.0,101235000.0,689872000.0,721714000.0,500745000.0,35930000.0,,11463000.0,,-360406000.0,13282000.0,-417641000.0,-192000.0,570768000.0,-14465000.0,576511000.0,-105828000.0,114210000.0,-283000.0,-38917000.0,22679000.0,44000.0,-11711000.0,-5268000.0,39505000.0,-43289000.0
2020-05-07,26.809999465942383,29.979999542236328,26.170000076293945,29.520000457763672,29.520000457763672,10519600,NET,0.972899690650283,1.280826584924632,2.1731029990213853,1.1857653446877672,-0.2128656540374841,0.0584778486590651,0.8374512599633439,31000.0,1027179000.0,104996000.0,725828000.0,25184000.0,38856000.0,830824000.0,294000.0,3308000.0,-301706000.0,10607000.0,4083000.0,61000.0,35603000.0,138976000.0,83883000.0,61000.0,101235000.0,689872000.0,721714000.0,500745000.0,35930000.0,,11463000.0,,-360406000.0,13282000.0,-417641000.0,-192000.0,570768000.0,-14465000.0,576511000.0,-105828000.0,114210000.0,-283000.0,-38917000.0,22679000.0,44000.0,-11711000.0,-5268000.0,39505000.0,-43289000.0
2020-05-08,26.76000022888184,27.100000381469727,25.030000686645508,26.26000022888184,26.26000022888184,12436000,NET,1.1195734715262848,1.4798172228350448,2.428408221703928,1.1243771196277146,-0.0048036481014297,0.2877144572855084,1.1056155127400378,31000.0,1027179000.0,104996000.0,725828000.0,25184000.0,38856000.0,830824000.0,294000.0,3308000.0,-301706000.0,10607000.0,4083000.0,61000.0,35603000.0,138976000.0,83883000.0,61000.0,101235000.0,689872000.0,721714000.0,500745000.0,35930000.0,,11463000.0,,-360406000.0,13282000.0,-417641000.0,-192000.0,570768000.0,-14465000.0,576511000.0,-105828000.0,114210000.0,-283000.0,-38917000.0,22679000.0,44000.0,-11711000.0,-5268000.0,39505000.0,-43289000.0
2020-05-11,26.3799991607666,28.420000076293945,26.3799991607666,28.1200008392334,28.1200008392334,5762000,NET,1.013513483265492,1.381578851872474,2.295163548696637,1.0573369744033387,-0.0438234911378467,0.1811135726163042,0.9344996021614836,31000.0,1027179000.0,104996000.0,725828000.0,25184000.0,38856000.0,830824000.0,294000.0,3308000.0,-301706000.0,10607000.0,4083000.0,61000.0,35603000.0,138976000.0,83883000.0,61000.0,101235000.0,689872000.0,721714000.0,500745000.0,35930000.0,,11463000.0,,-360406000.0,13282000.0,-417641000.0,-192000.0,570768000.0,-14465000.0,576511000.0,-105828000.0,114210000.0,-283000.0,-38917000.0,22679000.0,44000.0,-11711000.0,-5268000.0,39505000.0,-43289000.0
2020-05-12,28.1200008392334,30.239999771118164,27.63599967956543,28.790000915527344,28.790000915527344,10381900,NET,1.001041986048729,1.3372698428514378,2.291073184679837,1.114546628139541,-0.1135046420908121,0.1011836913426598,0.8899089224441319,31000.0,1027179000.0,104996000.0,725828000.0,25184000.0,38856000.0,830824000.0,294000.0,3308000.0,-301706000.0,10607000.0,4083000.0,61000.0,35603000.0,138976000.0,83883000.0,61000.0,101235000.0,689872000.0,721714000.0,500745000.0,35930000.0,,11463000.0,,-360406000.0,13282000.0,-417641000.0,-192000.0,570768000.0,-14465000.0,576511000.0,-105828000.0,114210000.0,-283000.0,-38917000.0,22679000.0,44000.0,-11711000.0,-5268000.0,39505000.0,-43289000.0
2020-05-13,28.290000915527344,28.89999961853028,26.81999969482422,27.8700008392334,27.8700008392334,7820400,NET,1.1115894728867357,1.4323644408631946,2.313598902593617,1.1712625506774148,-0.0596730777906791,0.1508304133642728,0.8735809707659639,31000.0,1027179000.0,104996000.0,725828000.0,25184000.0,38856000.0,830824000.0,294000.0,3308000.0,-301706000.0,10607000.0,4083000.0,61000.0,35603000.0,138976000.0,83883000.0,61000.0,101235000.0,689872000.0,721714000.0,500745000.0,35930000.0,,11463000.0,,-360406000.0,13282000.0,-417641000.0,-192000.0,570768000.0,-14465000.0,576511000.0,-105828000.0,114210000.0,-283000.0,-38917000.0,22679000.0,44000.0,-11711000.0,-5268000.0,39505000.0,-43289000.0
2020-05-14,27.39999961853028,28.049999237060547,27.200000762939453,28.020000457763672,28.020000457763672,3254700,NET,1.1295502891314486,1.429693102028175,2.351534557930098,1.1765211541107627,-0.0469708649793141,0.1738974123381538,0.9239969261736004,31000.0,1027179000.0,104996000.0,725828000.0,25184000.0,38856000.0,830824000.0,294000.0,3308000.0,-301706000.0,10607000.0,4083000.0,61000.0,35603000.0,138976000.0,83883000.0,61000.0,101235000.0,689872000.0,721714000.0,500745000.0,35930000.0,,11463000.0,,-360406000.0,13282000.0,-417641000.0,-192000.0,570768000.0,-14465000.0,576511000.0,-105828000.0,114210000.0,-283000.0,-38917000.0,22679000.0,44000.0,-11711000.0,-5268000.0,39505000.0,-43289000.0
