Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,Intangible Assets,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2020-12-28,59.45000076293945,60.43000030517578,58.2400016784668,58.31999969482422,57.13827133178711,438300,BEPC,0.9593621638546832,0.8374092655083585,0.7040734174519334,241000000.0,17883000000.0,7348000000.0,10526000000.0,199000000.0,35757000000.0,1452000000.0,202000000.0,4779000000.0,949000000.0,5896000000.0,197000000.0,304000000.0,1424000000.0,4000000.0,605000000.0,5896000000.0,32647000000.0,1363000000.0,360000000.0,6158000000.0,757000000.0,11353000000.0,37000000.0,319000000.0,-6000000.0,-1102000000.0,706000000.0,-288000000.0,92000000.0,13000000.0,165000000.0,-38000000.0,-4000000.0,1356000000.0,983000000.0,36000000.0,-628000000.0,-44000000.0,-379000000.0,166000000.0,-406000000.0
2020-12-29,58.29999923706055,59.400001525878906,58.29999923706055,58.83000183105469,57.637939453125,673600,BEPC,0.9544450356862996,0.8212528723764747,0.7040001482516891,241000000.0,17883000000.0,7348000000.0,10526000000.0,199000000.0,35757000000.0,1452000000.0,202000000.0,4779000000.0,949000000.0,5896000000.0,197000000.0,304000000.0,1424000000.0,4000000.0,605000000.0,5896000000.0,32647000000.0,1363000000.0,360000000.0,6158000000.0,757000000.0,11353000000.0,37000000.0,319000000.0,-6000000.0,-1102000000.0,706000000.0,-288000000.0,92000000.0,13000000.0,165000000.0,-38000000.0,-4000000.0,1356000000.0,983000000.0,36000000.0,-628000000.0,-44000000.0,-379000000.0,166000000.0,-406000000.0
2020-12-30,58.84000015258789,60.2400016784668,58.060001373291016,58.060001373291016,56.88354110717773,462000,BEPC,0.9638304311674094,0.8018058194519881,0.7028618306496539,241000000.0,17883000000.0,7348000000.0,10526000000.0,199000000.0,35757000000.0,1452000000.0,202000000.0,4779000000.0,949000000.0,5896000000.0,197000000.0,304000000.0,1424000000.0,4000000.0,605000000.0,5896000000.0,32647000000.0,1363000000.0,360000000.0,6158000000.0,757000000.0,11353000000.0,37000000.0,319000000.0,-6000000.0,-1102000000.0,706000000.0,-288000000.0,92000000.0,13000000.0,165000000.0,-38000000.0,-4000000.0,1356000000.0,983000000.0,36000000.0,-628000000.0,-44000000.0,-379000000.0,166000000.0,-406000000.0
2020-12-31,58.380001068115234,59.678001403808594,57.58000183105469,58.27000045776367,57.08928680419922,409600,BEPC,0.9431953810916144,0.8082440185882116,0.6879781878645274,233000000.0,27748000000.0,1177000000.0,10548000000.0,8116000000.0,39473000000.0,-5826000000.0,194000000.0,5500000000.0,970000000.0,7003000000.0,217000000.0,355000000.0,9950000000.0,40000000.0,886000000.0,7003000000.0,36097000000.0,1584000000.0,372000000.0,-26000000.0,968000000.0,11936000000.0,22000000.0,650000000.0,8000000.0,-478000000.0,-32000000.0,-475000000.0,-69000000.0,102000000.0,-2738000000.0,51000000.0,12000000.0,992000000.0,1065000000.0,-17000000.0,-235000000.0,42000000.0,-310000000.0,2684000000.0,-373000000.0
2021-01-04,59.15999984741211,60.38999938964844,57.2859992980957,57.95000076293945,56.7757682800293,767000,BEPC,0.9351164889645376,0.8229550895771518,0.6874044532888829,233000000.0,27748000000.0,1177000000.0,10548000000.0,8116000000.0,39473000000.0,-5826000000.0,194000000.0,5500000000.0,970000000.0,7003000000.0,217000000.0,355000000.0,9950000000.0,40000000.0,886000000.0,7003000000.0,36097000000.0,1584000000.0,372000000.0,-26000000.0,968000000.0,11936000000.0,22000000.0,650000000.0,8000000.0,-478000000.0,-32000000.0,-475000000.0,-69000000.0,102000000.0,-2738000000.0,51000000.0,12000000.0,992000000.0,1065000000.0,-17000000.0,-235000000.0,42000000.0,-310000000.0,2684000000.0,-373000000.0
2021-01-05,58.0,61.16999816894531,58.0,60.040000915527344,58.82342147827149,674900,BEPC,0.9410392480464108,0.7914578578614411,0.6584110706166265,233000000.0,27748000000.0,1177000000.0,10548000000.0,8116000000.0,39473000000.0,-5826000000.0,194000000.0,5500000000.0,970000000.0,7003000000.0,217000000.0,355000000.0,9950000000.0,40000000.0,886000000.0,7003000000.0,36097000000.0,1584000000.0,372000000.0,-26000000.0,968000000.0,11936000000.0,22000000.0,650000000.0,8000000.0,-478000000.0,-32000000.0,-475000000.0,-69000000.0,102000000.0,-2738000000.0,51000000.0,12000000.0,992000000.0,1065000000.0,-17000000.0,-235000000.0,42000000.0,-310000000.0,2684000000.0,-373000000.0
2021-01-06,60.040000915527344,63.310001373291016,59.900001525878906,60.47999954223633,59.2545051574707,1049400,BEPC,0.9414681946355852,0.7955190597077372,0.6519451577725741,233000000.0,27748000000.0,1177000000.0,10548000000.0,8116000000.0,39473000000.0,-5826000000.0,194000000.0,5500000000.0,970000000.0,7003000000.0,217000000.0,355000000.0,9950000000.0,40000000.0,886000000.0,7003000000.0,36097000000.0,1584000000.0,372000000.0,-26000000.0,968000000.0,11936000000.0,22000000.0,650000000.0,8000000.0,-478000000.0,-32000000.0,-475000000.0,-69000000.0,102000000.0,-2738000000.0,51000000.0,12000000.0,992000000.0,1065000000.0,-17000000.0,-235000000.0,42000000.0,-310000000.0,2684000000.0,-373000000.0
2021-01-07,62.220001220703125,63.11000061035156,60.56999969482422,61.31999969482422,60.07748031616211,632300,BEPC,0.8758970041877709,0.7649240257335235,0.6368982924640505,233000000.0,27748000000.0,1177000000.0,10548000000.0,8116000000.0,39473000000.0,-5826000000.0,194000000.0,5500000000.0,970000000.0,7003000000.0,217000000.0,355000000.0,9950000000.0,40000000.0,886000000.0,7003000000.0,36097000000.0,1584000000.0,372000000.0,-26000000.0,968000000.0,11936000000.0,22000000.0,650000000.0,8000000.0,-478000000.0,-32000000.0,-475000000.0,-69000000.0,102000000.0,-2738000000.0,51000000.0,12000000.0,992000000.0,1065000000.0,-17000000.0,-235000000.0,42000000.0,-310000000.0,2684000000.0,-373000000.0
2021-01-08,61.400001525878906,63.165000915527344,61.400001525878906,62.400001525878906,61.13560104370117,473800,BEPC,0.8339743513346879,0.7574919050405238,0.6492661982333948,233000000.0,27748000000.0,1177000000.0,10548000000.0,8116000000.0,39473000000.0,-5826000000.0,194000000.0,5500000000.0,970000000.0,7003000000.0,217000000.0,355000000.0,9950000000.0,40000000.0,886000000.0,7003000000.0,36097000000.0,1584000000.0,372000000.0,-26000000.0,968000000.0,11936000000.0,22000000.0,650000000.0,8000000.0,-478000000.0,-32000000.0,-475000000.0,-69000000.0,102000000.0,-2738000000.0,51000000.0,12000000.0,992000000.0,1065000000.0,-17000000.0,-235000000.0,42000000.0,-310000000.0,2684000000.0,-373000000.0
2021-01-11,61.68000030517578,61.83000183105469,58.790000915527344,59.31999969482422,58.11800765991211,625000,BEPC,0.847100484552736,0.7893563147185874,0.7106586177208214,233000000.0,27748000000.0,1177000000.0,10548000000.0,8116000000.0,39473000000.0,-5826000000.0,194000000.0,5500000000.0,970000000.0,7003000000.0,217000000.0,355000000.0,9950000000.0,40000000.0,886000000.0,7003000000.0,36097000000.0,1584000000.0,372000000.0,-26000000.0,968000000.0,11936000000.0,22000000.0,650000000.0,8000000.0,-478000000.0,-32000000.0,-475000000.0,-69000000.0,102000000.0,-2738000000.0,51000000.0,12000000.0,992000000.0,1065000000.0,-17000000.0,-235000000.0,42000000.0,-310000000.0,2684000000.0,-373000000.0
2021-01-12,59.59999847412109,59.959999084472656,58.56999969482422,59.459999084472656,58.25516891479492,545800,BEPC,0.8498149757685082,0.749748006760157,0.7147813704490198,233000000.0,27748000000.0,1177000000.0,10548000000.0,8116000000.0,39473000000.0,-5826000000.0,194000000.0,5500000000.0,970000000.0,7003000000.0,217000000.0,355000000.0,9950000000.0,40000000.0,886000000.0,7003000000.0,36097000000.0,1584000000.0,372000000.0,-26000000.0,968000000.0,11936000000.0,22000000.0,650000000.0,8000000.0,-478000000.0,-32000000.0,-475000000.0,-69000000.0,102000000.0,-2738000000.0,51000000.0,12000000.0,992000000.0,1065000000.0,-17000000.0,-235000000.0,42000000.0,-310000000.0,2684000000.0,-373000000.0
2021-01-13,59.31999969482422,60.220001220703125,58.935001373291016,59.56999969482422,58.36294174194336,372100,BEPC,0.8148397708551818,0.7230181780509749,0.7197571553832334,233000000.0,27748000000.0,1177000000.0,10548000000.0,8116000000.0,39473000000.0,-5826000000.0,194000000.0,5500000000.0,970000000.0,7003000000.0,217000000.0,355000000.0,9950000000.0,40000000.0,886000000.0,7003000000.0,36097000000.0,1584000000.0,372000000.0,-26000000.0,968000000.0,11936000000.0,22000000.0,650000000.0,8000000.0,-478000000.0,-32000000.0,-475000000.0,-69000000.0,102000000.0,-2738000000.0,51000000.0,12000000.0,992000000.0,1065000000.0,-17000000.0,-235000000.0,42000000.0,-310000000.0,2684000000.0,-373000000.0
2021-01-14,60.08000183105469,60.09999847412109,56.70000076293945,57.959999084472656,56.78556823730469,664500,BEPC,0.8335058668563393,0.7432755591228158,0.7238361477458412,233000000.0,27748000000.0,1177000000.0,10548000000.0,8116000000.0,39473000000.0,-5826000000.0,194000000.0,5500000000.0,970000000.0,7003000000.0,217000000.0,355000000.0,9950000000.0,40000000.0,886000000.0,7003000000.0,36097000000.0,1584000000.0,372000000.0,-26000000.0,968000000.0,11936000000.0,22000000.0,650000000.0,8000000.0,-478000000.0,-32000000.0,-475000000.0,-69000000.0,102000000.0,-2738000000.0,51000000.0,12000000.0,992000000.0,1065000000.0,-17000000.0,-235000000.0,42000000.0,-310000000.0,2684000000.0,-373000000.0
2021-01-15,57.79999923706055,58.31999969482422,55.310001373291016,58.02000045776367,56.8443489074707,588800,BEPC,0.8312651055387059,0.7473646276978579,0.7431783110384558,233000000.0,27748000000.0,1177000000.0,10548000000.0,8116000000.0,39473000000.0,-5826000000.0,194000000.0,5500000000.0,970000000.0,7003000000.0,217000000.0,355000000.0,9950000000.0,40000000.0,886000000.0,7003000000.0,36097000000.0,1584000000.0,372000000.0,-26000000.0,968000000.0,11936000000.0,22000000.0,650000000.0,8000000.0,-478000000.0,-32000000.0,-475000000.0,-69000000.0,102000000.0,-2738000000.0,51000000.0,12000000.0,992000000.0,1065000000.0,-17000000.0,-235000000.0,42000000.0,-310000000.0,2684000000.0,-373000000.0
2021-01-19,59.11000061035156,60.66999816894531,58.34999847412109,59.65999984741211,58.45112228393555,490800,BEPC,0.824505497137531,0.7411608243529775,0.7460250084009834,233000000.0,27748000000.0,1177000000.0,10548000000.0,8116000000.0,39473000000.0,-5826000000.0,194000000.0,5500000000.0,970000000.0,7003000000.0,217000000.0,355000000.0,9950000000.0,40000000.0,886000000.0,7003000000.0,36097000000.0,1584000000.0,372000000.0,-26000000.0,968000000.0,11936000000.0,22000000.0,650000000.0,8000000.0,-478000000.0,-32000000.0,-475000000.0,-69000000.0,102000000.0,-2738000000.0,51000000.0,12000000.0,992000000.0,1065000000.0,-17000000.0,-235000000.0,42000000.0,-310000000.0,2684000000.0,-373000000.0
2021-01-20,59.970001220703125,60.66999816894531,58.880001068115234,58.95000076293945,57.7555046081543,585300,BEPC,0.7840543546844212,0.7669913044420178,0.7445216095708799,233000000.0,27748000000.0,1177000000.0,10548000000.0,8116000000.0,39473000000.0,-5826000000.0,194000000.0,5500000000.0,970000000.0,7003000000.0,217000000.0,355000000.0,9950000000.0,40000000.0,886000000.0,7003000000.0,36097000000.0,1584000000.0,372000000.0,-26000000.0,968000000.0,11936000000.0,22000000.0,650000000.0,8000000.0,-478000000.0,-32000000.0,-475000000.0,-69000000.0,102000000.0,-2738000000.0,51000000.0,12000000.0,992000000.0,1065000000.0,-17000000.0,-235000000.0,42000000.0,-310000000.0,2684000000.0,-373000000.0
2021-01-21,59.790000915527344,60.54999923706055,58.95000076293945,59.56999969482422,58.36294174194336,542000,BEPC,0.7933523296030359,0.7443082271669751,0.7221393255136854,233000000.0,27748000000.0,1177000000.0,10548000000.0,8116000000.0,39473000000.0,-5826000000.0,194000000.0,5500000000.0,970000000.0,7003000000.0,217000000.0,355000000.0,9950000000.0,40000000.0,886000000.0,7003000000.0,36097000000.0,1584000000.0,372000000.0,-26000000.0,968000000.0,11936000000.0,22000000.0,650000000.0,8000000.0,-478000000.0,-32000000.0,-475000000.0,-69000000.0,102000000.0,-2738000000.0,51000000.0,12000000.0,992000000.0,1065000000.0,-17000000.0,-235000000.0,42000000.0,-310000000.0,2684000000.0,-373000000.0
2021-01-22,59.0099983215332,59.5,57.86000061035156,58.66999816894531,57.481178283691406,506600,BEPC,0.7964888117116504,0.7461185852780391,0.726824695955349,233000000.0,27748000000.0,1177000000.0,10548000000.0,8116000000.0,39473000000.0,-5826000000.0,194000000.0,5500000000.0,970000000.0,7003000000.0,217000000.0,355000000.0,9950000000.0,40000000.0,886000000.0,7003000000.0,36097000000.0,1584000000.0,372000000.0,-26000000.0,968000000.0,11936000000.0,22000000.0,650000000.0,8000000.0,-478000000.0,-32000000.0,-475000000.0,-69000000.0,102000000.0,-2738000000.0,51000000.0,12000000.0,992000000.0,1065000000.0,-17000000.0,-235000000.0,42000000.0,-310000000.0,2684000000.0,-373000000.0
2021-01-25,59.0,59.93999862670898,57.2400016784668,58.15999984741211,56.98151397705078,432400,BEPC,0.7877934537570958,0.7369122472897155,0.7302353655217032,233000000.0,27748000000.0,1177000000.0,10548000000.0,8116000000.0,39473000000.0,-5826000000.0,194000000.0,5500000000.0,970000000.0,7003000000.0,217000000.0,355000000.0,9950000000.0,40000000.0,886000000.0,7003000000.0,36097000000.0,1584000000.0,372000000.0,-26000000.0,968000000.0,11936000000.0,22000000.0,650000000.0,8000000.0,-478000000.0,-32000000.0,-475000000.0,-69000000.0,102000000.0,-2738000000.0,51000000.0,12000000.0,992000000.0,1065000000.0,-17000000.0,-235000000.0,42000000.0,-310000000.0,2684000000.0,-373000000.0
2021-01-26,58.0099983215332,58.36000061035156,56.0099983215332,56.09999847412109,54.96325302124024,447700,BEPC,0.828563103997026,0.7442355222380008,0.7610246797554767,233000000.0,27748000000.0,1177000000.0,10548000000.0,8116000000.0,39473000000.0,-5826000000.0,194000000.0,5500000000.0,970000000.0,7003000000.0,217000000.0,355000000.0,9950000000.0,40000000.0,886000000.0,7003000000.0,36097000000.0,1584000000.0,372000000.0,-26000000.0,968000000.0,11936000000.0,22000000.0,650000000.0,8000000.0,-478000000.0,-32000000.0,-475000000.0,-69000000.0,102000000.0,-2738000000.0,51000000.0,12000000.0,992000000.0,1065000000.0,-17000000.0,-235000000.0,42000000.0,-310000000.0,2684000000.0,-373000000.0
2021-01-27,55.0,55.13999938964844,52.61000061035156,54.58000183105469,53.47405624389648,830500,BEPC,0.8514533165195964,0.7594292099182025,0.802461038573316,233000000.0,27748000000.0,1177000000.0,10548000000.0,8116000000.0,39473000000.0,-5826000000.0,194000000.0,5500000000.0,970000000.0,7003000000.0,217000000.0,355000000.0,9950000000.0,40000000.0,886000000.0,7003000000.0,36097000000.0,1584000000.0,372000000.0,-26000000.0,968000000.0,11936000000.0,22000000.0,650000000.0,8000000.0,-478000000.0,-32000000.0,-475000000.0,-69000000.0,102000000.0,-2738000000.0,51000000.0,12000000.0,992000000.0,1065000000.0,-17000000.0,-235000000.0,42000000.0,-310000000.0,2684000000.0,-373000000.0
2021-01-28,55.0,56.7400016784668,53.58000183105469,56.130001068115234,54.992652893066406,589400,BEPC,0.8241749406943427,0.7246499963859586,0.7552003004440763,233000000.0,27748000000.0,1177000000.0,10548000000.0,8116000000.0,39473000000.0,-5826000000.0,194000000.0,5500000000.0,970000000.0,7003000000.0,217000000.0,355000000.0,9950000000.0,40000000.0,886000000.0,7003000000.0,36097000000.0,1584000000.0,372000000.0,-26000000.0,968000000.0,11936000000.0,22000000.0,650000000.0,8000000.0,-478000000.0,-32000000.0,-475000000.0,-69000000.0,102000000.0,-2738000000.0,51000000.0,12000000.0,992000000.0,1065000000.0,-17000000.0,-235000000.0,42000000.0,-310000000.0,2684000000.0,-373000000.0
2021-01-29,55.77999877929688,56.53499984741211,54.900001525878906,55.95000076293945,54.8162956237793,572300,BEPC,0.8172917674425111,0.7241028957819277,0.7569053156965777,233000000.0,27748000000.0,1177000000.0,10548000000.0,8116000000.0,39473000000.0,-5826000000.0,194000000.0,5500000000.0,970000000.0,7003000000.0,217000000.0,355000000.0,9950000000.0,40000000.0,886000000.0,7003000000.0,36097000000.0,1584000000.0,372000000.0,-26000000.0,968000000.0,11936000000.0,22000000.0,650000000.0,8000000.0,-478000000.0,-32000000.0,-475000000.0,-69000000.0,102000000.0,-2738000000.0,51000000.0,12000000.0,992000000.0,1065000000.0,-17000000.0,-235000000.0,42000000.0,-310000000.0,2684000000.0,-373000000.0
2021-02-01,56.2400016784668,56.63999938964844,54.7400016784668,56.150001525878906,55.012245178222656,468900,BEPC,0.7778115168506212,0.7122021644628405,0.759624869895771,233000000.0,27748000000.0,1177000000.0,10548000000.0,8116000000.0,39473000000.0,-5826000000.0,194000000.0,5500000000.0,970000000.0,7003000000.0,217000000.0,355000000.0,9950000000.0,40000000.0,886000000.0,7003000000.0,36097000000.0,1584000000.0,372000000.0,-26000000.0,968000000.0,11936000000.0,22000000.0,650000000.0,8000000.0,-478000000.0,-32000000.0,-475000000.0,-69000000.0,102000000.0,-2738000000.0,51000000.0,12000000.0,992000000.0,1065000000.0,-17000000.0,-235000000.0,42000000.0,-310000000.0,2684000000.0,-373000000.0
2021-02-02,56.72999954223633,57.630001068115234,55.7400016784668,55.959999084472656,54.82608795166016,422800,BEPC,0.7462773955232032,0.7174982762015623,0.7694493516360951,233000000.0,27748000000.0,1177000000.0,10548000000.0,8116000000.0,39473000000.0,-5826000000.0,194000000.0,5500000000.0,970000000.0,7003000000.0,217000000.0,355000000.0,9950000000.0,40000000.0,886000000.0,7003000000.0,36097000000.0,1584000000.0,372000000.0,-26000000.0,968000000.0,11936000000.0,22000000.0,650000000.0,8000000.0,-478000000.0,-32000000.0,-475000000.0,-69000000.0,102000000.0,-2738000000.0,51000000.0,12000000.0,992000000.0,1065000000.0,-17000000.0,-235000000.0,42000000.0,-310000000.0,2684000000.0,-373000000.0
2021-02-03,55.59999847412109,55.755001068115234,54.36000061035156,54.959999084472656,53.84635162353516,670000,BEPC,0.7554604874727054,0.7179163639851742,0.7782856120272907,233000000.0,27748000000.0,1177000000.0,10548000000.0,8116000000.0,39473000000.0,-5826000000.0,194000000.0,5500000000.0,970000000.0,7003000000.0,217000000.0,355000000.0,9950000000.0,40000000.0,886000000.0,7003000000.0,36097000000.0,1584000000.0,372000000.0,-26000000.0,968000000.0,11936000000.0,22000000.0,650000000.0,8000000.0,-478000000.0,-32000000.0,-475000000.0,-69000000.0,102000000.0,-2738000000.0,51000000.0,12000000.0,992000000.0,1065000000.0,-17000000.0,-235000000.0,42000000.0,-310000000.0,2684000000.0,-373000000.0
2021-02-04,55.459999084472656,55.5,53.18000030517578,54.18999862670898,53.09195709228516,987700,BEPC,0.8189462971640938,0.7175300325383334,0.7725100156361615,233000000.0,27748000000.0,1177000000.0,10548000000.0,8116000000.0,39473000000.0,-5826000000.0,194000000.0,5500000000.0,970000000.0,7003000000.0,217000000.0,355000000.0,9950000000.0,40000000.0,886000000.0,7003000000.0,36097000000.0,1584000000.0,372000000.0,-26000000.0,968000000.0,11936000000.0,22000000.0,650000000.0,8000000.0,-478000000.0,-32000000.0,-475000000.0,-69000000.0,102000000.0,-2738000000.0,51000000.0,12000000.0,992000000.0,1065000000.0,-17000000.0,-235000000.0,42000000.0,-310000000.0,2684000000.0,-373000000.0
2021-02-05,54.119998931884766,57.02000045776367,53.52000045776367,56.5,55.35514831542969,678700,BEPC,0.7767343715328076,0.674832575518468,0.7468462589121923,233000000.0,27748000000.0,1177000000.0,10548000000.0,8116000000.0,39473000000.0,-5826000000.0,194000000.0,5500000000.0,970000000.0,7003000000.0,217000000.0,355000000.0,9950000000.0,40000000.0,886000000.0,7003000000.0,36097000000.0,1584000000.0,372000000.0,-26000000.0,968000000.0,11936000000.0,22000000.0,650000000.0,8000000.0,-478000000.0,-32000000.0,-475000000.0,-69000000.0,102000000.0,-2738000000.0,51000000.0,12000000.0,992000000.0,1065000000.0,-17000000.0,-235000000.0,42000000.0,-310000000.0,2684000000.0,-373000000.0
2021-02-08,56.220001220703125,57.97999954223633,55.709999084472656,56.93999862670898,55.786231994628906,716000,BEPC,0.803258555475763,0.6629004899198073,0.7303941472751758,233000000.0,27748000000.0,1177000000.0,10548000000.0,8116000000.0,39473000000.0,-5826000000.0,194000000.0,5500000000.0,970000000.0,7003000000.0,217000000.0,355000000.0,9950000000.0,40000000.0,886000000.0,7003000000.0,36097000000.0,1584000000.0,372000000.0,-26000000.0,968000000.0,11936000000.0,22000000.0,650000000.0,8000000.0,-478000000.0,-32000000.0,-475000000.0,-69000000.0,102000000.0,-2738000000.0,51000000.0,12000000.0,992000000.0,1065000000.0,-17000000.0,-235000000.0,42000000.0,-310000000.0,2684000000.0,-373000000.0
