Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Deferred Long Term Liab,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Net Receivables,Long Term Debt,Accounts Payable,Long Term Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures,Investments
2019-08-20,15.40999984741211,15.5,15.0,15.0600004196167,15.0600004196167,1239800,CHNG,0.8791500267073129,0.8798140525109782,0.9023904232357104,1.0382631425000666,-0.1591131157927536,-0.1946437153824988,-0.1155902809613081,,1153509000.0,166336000.0,1132487000.0,,6343000.0,1298823000.0,75000.0,,-17841000.0,159993000.0,,-3256000.0,81264000.0,3409000.0,6343000.0,,-3256000.0,,5563000.0,1132487000.0,2154000.0,,,1211996000.0,0.0,6503000.0,286273000.0,-6502000.0,4189000.0,848812000.0,-52012000.0,3409000.0,-6502000.0,16000.0,3408000.0,20548000.0,6503000.0,-21211000.0,-6502000.0,51231000.0,-13002000.0,6503000.0
2019-08-21,15.0600004196167,15.3100004196167,15.0,15.1899995803833,15.1899995803833,1056400,CHNG,0.8670178038254834,0.8703094557093607,0.9433838261728548,1.030135969977335,-0.1631181661518514,-0.198729693453199,-0.0999108749590907,,1153509000.0,166336000.0,1132487000.0,,6343000.0,1298823000.0,75000.0,,-17841000.0,159993000.0,,-3256000.0,81264000.0,3409000.0,6343000.0,,-3256000.0,,5563000.0,1132487000.0,2154000.0,,,1211996000.0,0.0,6503000.0,286273000.0,-6502000.0,4189000.0,848812000.0,-52012000.0,3409000.0,-6502000.0,16000.0,3408000.0,20548000.0,6503000.0,-21211000.0,-6502000.0,51231000.0,-13002000.0,6503000.0
2019-08-22,15.220000267028809,15.239999771118164,14.220000267028809,14.229999542236328,14.229999542236328,1615500,CHNG,0.9170766416401428,0.9205903586003198,0.9761068721116668,1.0182153272701386,-0.1011386856299958,-0.1593138928769649,-0.0418450943897104,,1153509000.0,166336000.0,1132487000.0,,6343000.0,1298823000.0,75000.0,,-17841000.0,159993000.0,,-3256000.0,81264000.0,3409000.0,6343000.0,,-3256000.0,,5563000.0,1132487000.0,2154000.0,,,1211996000.0,0.0,6503000.0,286273000.0,-6502000.0,4189000.0,848812000.0,-52012000.0,3409000.0,-6502000.0,16000.0,3408000.0,20548000.0,6503000.0,-21211000.0,-6502000.0,51231000.0,-13002000.0,6503000.0
2019-08-23,14.1899995803833,14.710000038146973,14.140000343322754,14.399999618530272,14.399999618530272,661800,CHNG,0.8722222744682704,0.9333333289181744,0.97708333802444,1.0531679495277058,-0.1809456750594353,-0.1795944943766827,-0.1058787164973883,,1153509000.0,166336000.0,1132487000.0,,6343000.0,1298823000.0,75000.0,,-17841000.0,159993000.0,,-3256000.0,81264000.0,3409000.0,6343000.0,,-3256000.0,,5563000.0,1132487000.0,2154000.0,,,1211996000.0,0.0,6503000.0,286273000.0,-6502000.0,4189000.0,848812000.0,-52012000.0,3409000.0,-6502000.0,16000.0,3408000.0,20548000.0,6503000.0,-21211000.0,-6502000.0,51231000.0,-13002000.0,6503000.0
2019-08-26,14.479999542236328,14.649999618530272,14.199999809265137,14.270000457763672,14.270000457763672,761500,CHNG,0.8668535030655249,0.9544498562471346,0.9453398274965616,1.0400220381622944,-0.1731685350967695,-0.1546412368838159,-0.0921155063563097,,1153509000.0,166336000.0,1132487000.0,,6343000.0,1298823000.0,75000.0,,-17841000.0,159993000.0,,-3256000.0,81264000.0,3409000.0,6343000.0,,-3256000.0,,5563000.0,1132487000.0,2154000.0,,,1211996000.0,0.0,6503000.0,286273000.0,-6502000.0,4189000.0,848812000.0,-52012000.0,3409000.0,-6502000.0,16000.0,3408000.0,20548000.0,6503000.0,-21211000.0,-6502000.0,51231000.0,-13002000.0,6503000.0
2019-08-27,14.300000190734863,14.300000190734863,13.609999656677246,13.640000343322754,13.640000343322754,876400,CHNG,0.8636363223214949,0.9809384001218802,0.9604105609779274,1.0403451871546725,-0.1767088648331773,-0.1297459157750886,-0.0622844255718748,,1153509000.0,166336000.0,1132487000.0,,6343000.0,1298823000.0,75000.0,,-17841000.0,159993000.0,,-3256000.0,81264000.0,3409000.0,6343000.0,,-3256000.0,,5563000.0,1132487000.0,2154000.0,,,1211996000.0,0.0,6503000.0,286273000.0,-6502000.0,4189000.0,848812000.0,-52012000.0,3409000.0,-6502000.0,16000.0,3408000.0,20548000.0,6503000.0,-21211000.0,-6502000.0,51231000.0,-13002000.0,6503000.0
2019-08-28,13.550000190734863,13.914999961853027,13.109999656677246,13.789999961853027,13.789999961853027,1558800,CHNG,0.8759970962380489,0.9702683213526988,0.8527918971293158,1.0376918441745164,-0.1616947479364675,-0.1209568916876997,-0.0721127450071108,,1153509000.0,166336000.0,1132487000.0,,6343000.0,1298823000.0,75000.0,,-17841000.0,159993000.0,,-3256000.0,81264000.0,3409000.0,6343000.0,,-3256000.0,,5563000.0,1132487000.0,2154000.0,,,1211996000.0,0.0,6503000.0,286273000.0,-6502000.0,4189000.0,848812000.0,-52012000.0,3409000.0,-6502000.0,16000.0,3408000.0,20548000.0,6503000.0,-21211000.0,-6502000.0,51231000.0,-13002000.0,6503000.0
2019-08-29,13.880000114440918,14.18000030517578,13.68000030517578,14.0600004196167,14.0600004196167,1207200,CHNG,0.8662873358226989,0.9459459312802384,0.8869132215409111,1.0061255072758946,-0.1398381714531956,-0.1217926223509898,-0.064053376750025,,1153509000.0,166336000.0,1132487000.0,,6343000.0,1298823000.0,75000.0,,-17841000.0,159993000.0,,-3256000.0,81264000.0,3409000.0,6343000.0,,-3256000.0,,5563000.0,1132487000.0,2154000.0,,,1211996000.0,0.0,6503000.0,286273000.0,-6502000.0,4189000.0,848812000.0,-52012000.0,3409000.0,-6502000.0,16000.0,3408000.0,20548000.0,6503000.0,-21211000.0,-6502000.0,51231000.0,-13002000.0,6503000.0
2019-08-30,14.09000015258789,14.15999984741211,13.75,14.029999732971191,14.029999732971191,661300,CHNG,0.8510334859325559,0.9379900283594064,0.8153955665087247,0.9877970758764808,-0.1367635899439249,-0.1342725831129038,-0.0774869558763183,,1153509000.0,166336000.0,1132487000.0,,6343000.0,1298823000.0,75000.0,,-17841000.0,159993000.0,,-3256000.0,81264000.0,3409000.0,6343000.0,,-3256000.0,,5563000.0,1132487000.0,2154000.0,,,1211996000.0,0.0,6503000.0,286273000.0,-6502000.0,4189000.0,848812000.0,-52012000.0,3409000.0,-6502000.0,16000.0,3408000.0,20548000.0,6503000.0,-21211000.0,-6502000.0,51231000.0,-13002000.0,6503000.0
2019-09-03,13.949999809265137,14.270000457763672,13.739999771118164,13.8100004196167,13.8100004196167,1193200,CHNG,0.8522809630798224,0.9558290664868428,0.7320781570952227,1.006579794190457,-0.1542988311106347,-0.1300379249424702,-0.0776179755086345,,1153509000.0,166336000.0,1132487000.0,,6343000.0,1298823000.0,75000.0,,-17841000.0,159993000.0,,-3256000.0,81264000.0,3409000.0,6343000.0,,-3256000.0,,5563000.0,1132487000.0,2154000.0,,,1211996000.0,0.0,6503000.0,286273000.0,-6502000.0,4189000.0,848812000.0,-52012000.0,3409000.0,-6502000.0,16000.0,3408000.0,20548000.0,6503000.0,-21211000.0,-6502000.0,51231000.0,-13002000.0,6503000.0
2019-09-04,13.90999984741211,14.199999809265137,13.729999542236328,13.81999969482422,13.81999969482422,682100,CHNG,0.8784370919971403,1.0159189777052744,0.7814761526210172,1.0063518641843596,-0.1279147721872193,-0.0661480403539891,-0.0810731878040976,,1153509000.0,166336000.0,1132487000.0,,6343000.0,1298823000.0,75000.0,,-17841000.0,159993000.0,,-3256000.0,81264000.0,3409000.0,6343000.0,,-3256000.0,,5563000.0,1132487000.0,2154000.0,,,1211996000.0,0.0,6503000.0,286273000.0,-6502000.0,4189000.0,848812000.0,-52012000.0,3409000.0,-6502000.0,16000.0,3408000.0,20548000.0,6503000.0,-21211000.0,-6502000.0,51231000.0,-13002000.0,6503000.0
2019-09-05,13.920000076293944,14.039999961853027,13.56999969482422,13.75,13.75,364800,CHNG,0.8792727383700284,1.0218181956898085,0.6494545676491478,0.9877692663138892,-0.1084965279438606,-0.0399037063929292,-0.0902158977385599,,1153509000.0,166336000.0,1132487000.0,,6343000.0,1298823000.0,75000.0,,-17841000.0,159993000.0,,-3256000.0,81264000.0,3409000.0,6343000.0,,-3256000.0,,5563000.0,1132487000.0,2154000.0,,,1211996000.0,0.0,6503000.0,286273000.0,-6502000.0,4189000.0,848812000.0,-52012000.0,3409000.0,-6502000.0,16000.0,3408000.0,20548000.0,6503000.0,-21211000.0,-6502000.0,51231000.0,-13002000.0,6503000.0
2019-09-06,13.720000267028809,13.890000343322754,12.960000038146973,12.989999771118164,12.989999771118164,819300,CHNG,0.9207082562648474,1.0708237176677604,0.5989222745874349,0.9690296845701092,-0.0483214283052617,0.0108369617688612,-0.1776882231635872,,1153509000.0,166336000.0,1132487000.0,,6343000.0,1298823000.0,75000.0,,-17841000.0,159993000.0,,-3256000.0,81264000.0,3409000.0,6343000.0,,-3256000.0,,5563000.0,1132487000.0,2154000.0,,,1211996000.0,0.0,6503000.0,286273000.0,-6502000.0,4189000.0,848812000.0,-52012000.0,3409000.0,-6502000.0,16000.0,3408000.0,20548000.0,6503000.0,-21211000.0,-6502000.0,51231000.0,-13002000.0,6503000.0
2019-09-09,13.0,13.0,11.460000038146973,11.989999771118164,11.989999771118164,1971700,CHNG,1.0087573392756497,1.173477895196997,0.57214347493475,0.974601100586469,0.0341562386891807,0.1150024193494885,-0.1437550817247117,,1153509000.0,166336000.0,1132487000.0,,6343000.0,1298823000.0,75000.0,,-17841000.0,159993000.0,,-3256000.0,81264000.0,3409000.0,6343000.0,,-3256000.0,,5563000.0,1132487000.0,2154000.0,,,1211996000.0,0.0,6503000.0,286273000.0,-6502000.0,4189000.0,848812000.0,-52012000.0,3409000.0,-6502000.0,16000.0,3408000.0,20548000.0,6503000.0,-21211000.0,-6502000.0,51231000.0,-13002000.0,6503000.0
2019-09-10,12.0600004196167,12.65999984741211,11.239999771118164,11.5,11.5,2011000,CHNG,1.1026087221891985,1.2156521341075068,0.6495651991471,0.9761899030612584,0.1264188191279399,0.1532283745102409,-0.0824120268589442,,1153509000.0,166336000.0,1132487000.0,,6343000.0,1298823000.0,75000.0,,-17841000.0,159993000.0,,-3256000.0,81264000.0,3409000.0,6343000.0,,-3256000.0,,5563000.0,1132487000.0,2154000.0,,,1211996000.0,0.0,6503000.0,286273000.0,-6502000.0,4189000.0,848812000.0,-52012000.0,3409000.0,-6502000.0,16000.0,3408000.0,20548000.0,6503000.0,-21211000.0,-6502000.0,51231000.0,-13002000.0,6503000.0
2019-09-11,11.579999923706056,12.40999984741211,11.579999923706056,12.34000015258789,12.34000015258789,2008500,CHNG,1.0307941742092463,1.1077795710907776,0.633711513368288,0.9814555571814548,0.0493386170277915,0.0581044041817464,-0.0630100111899534,,1153509000.0,166336000.0,1132487000.0,,6343000.0,1298823000.0,75000.0,,-17841000.0,159993000.0,,-3256000.0,81264000.0,3409000.0,6343000.0,,-3256000.0,,5563000.0,1132487000.0,2154000.0,,,1211996000.0,0.0,6503000.0,286273000.0,-6502000.0,4189000.0,848812000.0,-52012000.0,3409000.0,-6502000.0,16000.0,3408000.0,20548000.0,6503000.0,-21211000.0,-6502000.0,51231000.0,-13002000.0,6503000.0
2019-09-12,12.329999923706056,13.43000030517578,12.329999923706056,13.31999969482422,13.31999969482422,1562000,CHNG,0.9301802272666088,1.0255255375658907,0.6126126151926908,0.9786821553106512,-0.0485019280440423,-0.0308354331128202,-0.0647195027439321,,1153509000.0,166336000.0,1132487000.0,,6343000.0,1298823000.0,75000.0,,-17841000.0,159993000.0,,-3256000.0,81264000.0,3409000.0,6343000.0,,-3256000.0,,5563000.0,1132487000.0,2154000.0,,,1211996000.0,0.0,6503000.0,286273000.0,-6502000.0,4189000.0,848812000.0,-52012000.0,3409000.0,-6502000.0,16000.0,3408000.0,20548000.0,6503000.0,-21211000.0,-6502000.0,51231000.0,-13002000.0,6503000.0
2019-09-13,13.289999961853027,13.75,12.9399995803833,13.670000076293944,13.670000076293944,1301300,CHNG,0.9319677907838088,1.0387710117054278,0.6766642244604695,0.987396678943335,-0.0554288881595262,-0.0187618662756174,-0.0732484519964618,,1153509000.0,166336000.0,1132487000.0,,6343000.0,1298823000.0,75000.0,,-17841000.0,159993000.0,,-3256000.0,81264000.0,3409000.0,6343000.0,,-3256000.0,,5563000.0,1132487000.0,2154000.0,,,1211996000.0,0.0,6503000.0,286273000.0,-6502000.0,4189000.0,848812000.0,-52012000.0,3409000.0,-6502000.0,16000.0,3408000.0,20548000.0,6503000.0,-21211000.0,-6502000.0,51231000.0,-13002000.0,6503000.0
2019-09-16,13.609999656677246,13.75,13.420000076293944,13.6899995803833,13.6899995803833,753100,CHNG,0.9430241229452724,1.079620174287644,0.7333820503719782,0.9826616262133095,-0.0396375032680372,0.022245014051639,-0.0360227772930052,,1153509000.0,166336000.0,1132487000.0,,6343000.0,1298823000.0,75000.0,,-17841000.0,159993000.0,,-3256000.0,81264000.0,3409000.0,6343000.0,,-3256000.0,,5563000.0,1132487000.0,2154000.0,,,1211996000.0,0.0,6503000.0,286273000.0,-6502000.0,4189000.0,848812000.0,-52012000.0,3409000.0,-6502000.0,16000.0,3408000.0,20548000.0,6503000.0,-21211000.0,-6502000.0,51231000.0,-13002000.0,6503000.0
2019-09-17,13.630000114440918,13.84000015258789,13.40999984741211,13.56999969482422,13.56999969482422,1118900,CHNG,0.9557848606272068,1.0825349971073517,0.7199705731378963,0.9869791412258752,-0.0311942805986683,0.0217809685956886,-0.0922367671713014,,1153509000.0,166336000.0,1132487000.0,,6343000.0,1298823000.0,75000.0,,-17841000.0,159993000.0,,-3256000.0,81264000.0,3409000.0,6343000.0,,-3256000.0,,5563000.0,1132487000.0,2154000.0,,,1211996000.0,0.0,6503000.0,286273000.0,-6502000.0,4189000.0,848812000.0,-52012000.0,3409000.0,-6502000.0,16000.0,3408000.0,20548000.0,6503000.0,-21211000.0,-6502000.0,51231000.0,-13002000.0,6503000.0
2019-09-18,13.56999969482422,13.710000038146973,12.699999809265137,12.779999732971191,12.779999732971191,4920600,CHNG,0.9945227154705156,1.1854460043097423,0.78951489541558,0.9867204398181848,0.0078022756523308,0.1162488718168384,0.0010326709650094,,1153509000.0,166336000.0,1132487000.0,,6343000.0,1298823000.0,75000.0,,-17841000.0,159993000.0,,-3256000.0,81264000.0,3409000.0,6343000.0,,-3256000.0,,5563000.0,1132487000.0,2154000.0,,,1211996000.0,0.0,6503000.0,286273000.0,-6502000.0,4189000.0,848812000.0,-52012000.0,3409000.0,-6502000.0,16000.0,3408000.0,20548000.0,6503000.0,-21211000.0,-6502000.0,51231000.0,-13002000.0,6503000.0
2019-09-19,12.779999732971191,13.029999732971191,12.630000114440918,12.850000381469728,12.850000381469728,1169100,CHNG,1.0124513496235248,1.2171206131539365,0.8653696152098653,0.995011450677082,0.0174398989464428,0.1460302768530323,0.0577139760821973,,1153509000.0,166336000.0,1132487000.0,,6343000.0,1298823000.0,75000.0,,-17841000.0,159993000.0,,-3256000.0,81264000.0,3409000.0,6343000.0,,-3256000.0,,5563000.0,1132487000.0,2154000.0,,,1211996000.0,0.0,6503000.0,286273000.0,-6502000.0,4189000.0,848812000.0,-52012000.0,3409000.0,-6502000.0,16000.0,3408000.0,20548000.0,6503000.0,-21211000.0,-6502000.0,51231000.0,-13002000.0,6503000.0
2019-09-20,12.850000381469728,13.489999771118164,12.6899995803833,13.239999771118164,13.239999771118164,5965800,CHNG,0.9712990845158584,1.1812689285267186,0.7545317178109342,0.9960398818346244,-0.0247407973187658,0.1056709534651727,-0.0427668819022819,,1153509000.0,166336000.0,1132487000.0,,6343000.0,1298823000.0,75000.0,,-17841000.0,159993000.0,,-3256000.0,81264000.0,3409000.0,6343000.0,,-3256000.0,,5563000.0,1132487000.0,2154000.0,,,1211996000.0,0.0,6503000.0,286273000.0,-6502000.0,4189000.0,848812000.0,-52012000.0,3409000.0,-6502000.0,16000.0,3408000.0,20548000.0,6503000.0,-21211000.0,-6502000.0,51231000.0,-13002000.0,6503000.0
2019-09-23,13.210000038146973,13.229999542236328,12.90999984741211,13.170000076293944,13.170000076293944,1897300,CHNG,0.9817767828604524,1.1890660407512204,0.6871678161205862,0.9976146190139424,-0.0158378361534901,0.1119091403998495,-0.0677329364760001,,1153509000.0,166336000.0,1132487000.0,,6343000.0,1298823000.0,75000.0,,-17841000.0,159993000.0,,-3256000.0,81264000.0,3409000.0,6343000.0,,-3256000.0,,5563000.0,1132487000.0,2154000.0,,,1211996000.0,0.0,6503000.0,286273000.0,-6502000.0,4189000.0,848812000.0,-52012000.0,3409000.0,-6502000.0,16000.0,3408000.0,20548000.0,6503000.0,-21211000.0,-6502000.0,51231000.0,-13002000.0,6503000.0
2019-09-24,13.140000343322754,13.289999961853027,13.010000228881836,13.050000190734863,13.050000190734863,1225700,CHNG,1.0,1.2256704714008424,0.7088122501766124,1.0119348901247942,-0.0119348901247942,0.1373470543286457,-0.063419114077414,,1153509000.0,166336000.0,1132487000.0,,6343000.0,1298823000.0,75000.0,,-17841000.0,159993000.0,,-3256000.0,81264000.0,3409000.0,6343000.0,,-3256000.0,,5563000.0,1132487000.0,2154000.0,,,1211996000.0,0.0,6503000.0,286273000.0,-6502000.0,4189000.0,848812000.0,-52012000.0,3409000.0,-6502000.0,16000.0,3408000.0,20548000.0,6503000.0,-21211000.0,-6502000.0,51231000.0,-13002000.0,6503000.0
2019-09-25,13.100000381469728,13.25,12.550000190734863,12.5600004196167,12.5600004196167,2403600,CHNG,1.0079617376158068,1.2866241486881471,0.7006369344534956,1.0097773436008184,-0.0018156059850116,0.2102311409819308,-0.0505523179317261,,1153509000.0,166336000.0,1132487000.0,,6343000.0,1298823000.0,75000.0,,-17841000.0,159993000.0,,-3256000.0,81264000.0,3409000.0,6343000.0,,-3256000.0,,5563000.0,1132487000.0,2154000.0,,,1211996000.0,0.0,6503000.0,286273000.0,-6502000.0,4189000.0,848812000.0,-52012000.0,3409000.0,-6502000.0,16000.0,3408000.0,20548000.0,6503000.0,-21211000.0,-6502000.0,51231000.0,-13002000.0,6503000.0
2019-09-26,12.65999984741211,12.920000076293944,12.260000228881836,12.369999885559082,12.369999885559082,1331700,CHNG,1.03071949215493,1.3249797527308276,0.772837551177117,1.0188342190622592,0.0118852730926708,0.2392334379055534,-0.0424360865699026,,1153509000.0,166336000.0,1132487000.0,,6343000.0,1298823000.0,75000.0,,-17841000.0,159993000.0,,-3256000.0,81264000.0,3409000.0,6343000.0,,-3256000.0,,5563000.0,1132487000.0,2154000.0,,,1211996000.0,0.0,6503000.0,286273000.0,-6502000.0,4189000.0,848812000.0,-52012000.0,3409000.0,-6502000.0,16000.0,3408000.0,20548000.0,6503000.0,-21211000.0,-6502000.0,51231000.0,-13002000.0,6503000.0
2019-09-27,12.40999984741211,12.510000228881836,11.770000457763672,11.779999732971191,11.779999732971191,1400100,CHNG,1.095076393119458,1.3599321579715395,0.858234285725851,1.0279220586600373,0.0671543344594207,0.2619380521747296,0.0313130822608122,,1153509000.0,166336000.0,1132487000.0,,6343000.0,1298823000.0,75000.0,,-17841000.0,159993000.0,,-3256000.0,81264000.0,3409000.0,6343000.0,,-3256000.0,,5563000.0,1132487000.0,2154000.0,,,1211996000.0,0.0,6503000.0,286273000.0,-6502000.0,4189000.0,848812000.0,-52012000.0,3409000.0,-6502000.0,16000.0,3408000.0,20548000.0,6503000.0,-21211000.0,-6502000.0,51231000.0,-13002000.0,6503000.0
2019-09-30,11.75,12.350000381469728,11.600000381469728,12.079999923706056,12.079999923706056,1252200,CHNG,1.0720198585309404,1.302980121732422,0.8675496364590324,1.0229391089257944,0.0490807496051459,0.216515636681523,0.0081424082122125,,1153509000.0,166336000.0,1132487000.0,,6343000.0,1298823000.0,75000.0,,-17841000.0,159993000.0,,-3256000.0,81264000.0,3409000.0,6343000.0,,-3256000.0,,5563000.0,1132487000.0,2154000.0,,,1211996000.0,0.0,6503000.0,286273000.0,-6502000.0,4189000.0,848812000.0,-52012000.0,3409000.0,-6502000.0,16000.0,3408000.0,20548000.0,6503000.0,-21211000.0,-6502000.0,51231000.0,-13002000.0,6503000.0
2019-10-01,12.18000030517578,12.369999885559082,11.710000038146973,12.18000030517578,12.18000030517578,748300,CHNG,1.0853858732180073,1.2857142409723534,0.8612479070842498,1.0331074467465924,0.0522784264714148,0.1791175023356925,-0.0355851489833592,,1153509000.0,166336000.0,1132487000.0,,6343000.0,1298823000.0,75000.0,,-17841000.0,159993000.0,,-3256000.0,81264000.0,3409000.0,6343000.0,,-3256000.0,,5563000.0,1132487000.0,2154000.0,,,1211996000.0,0.0,6503000.0,286273000.0,-6502000.0,4189000.0,848812000.0,-52012000.0,3409000.0,-6502000.0,16000.0,3408000.0,20548000.0,6503000.0,-21211000.0,-6502000.0,51231000.0,-13002000.0,6503000.0
2019-10-02,12.119999885559082,12.239999771118164,11.699999809265137,11.9399995803833,11.9399995803833,1589700,CHNG,1.1222780644436254,1.3107202821214732,0.8819095563681045,1.0645124703401363,0.0577655941034889,0.1869133566591727,-0.0110082737022507,,1153509000.0,166336000.0,1132487000.0,,6343000.0,1298823000.0,75000.0,,-17841000.0,159993000.0,,-3256000.0,81264000.0,3409000.0,6343000.0,,-3256000.0,,5563000.0,1132487000.0,2154000.0,,,1211996000.0,0.0,6503000.0,286273000.0,-6502000.0,4189000.0,848812000.0,-52012000.0,3409000.0,-6502000.0,16000.0,3408000.0,20548000.0,6503000.0,-21211000.0,-6502000.0,51231000.0,-13002000.0,6503000.0
2019-10-03,11.859999656677246,11.890000343322754,11.25,11.770000457763672,11.770000457763672,1229900,CHNG,1.1002548263048808,1.3474935462908797,0.9167374292441748,1.0604946631589245,0.0397601631459565,0.2299147985596705,0.0078420506382598,,1153509000.0,166336000.0,1132487000.0,,6343000.0,1298823000.0,75000.0,,-17841000.0,159993000.0,,-3256000.0,81264000.0,3409000.0,6343000.0,,-3256000.0,,5563000.0,1132487000.0,2154000.0,,,1211996000.0,0.0,6503000.0,286273000.0,-6502000.0,4189000.0,848812000.0,-52012000.0,3409000.0,-6502000.0,16000.0,3408000.0,20548000.0,6503000.0,-21211000.0,-6502000.0,51231000.0,-13002000.0,6503000.0
2019-10-04,11.779999732971191,12.18000030517578,11.6899995803833,12.140000343322754,12.140000343322754,983600,CHNG,1.0617792404274944,1.2850082323144283,0.8270180953804693,1.0487397601702302,0.0130394802572642,0.175594656279634,-0.0437151798111786,,1153509000.0,166336000.0,1132487000.0,,6343000.0,1298823000.0,75000.0,,-17841000.0,159993000.0,,-3256000.0,81264000.0,3409000.0,6343000.0,,-3256000.0,,5563000.0,1132487000.0,2154000.0,,,1211996000.0,0.0,6503000.0,286273000.0,-6502000.0,4189000.0,848812000.0,-52012000.0,3409000.0,-6502000.0,16000.0,3408000.0,20548000.0,6503000.0,-21211000.0,-6502000.0,51231000.0,-13002000.0,6503000.0
