Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Net Receivables,Long Term Debt,Accounts Payable,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Net Income,Change In Cash,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures,Issuance Of Stock
2021-02-22,14.529999732971191,14.8100004196167,14.119999885559082,14.529999732971191,14.529999732971191,1197000,GOCO,0.7350310049174282,0.8045423121279611,0.3427391679693543,0.9953240943772406,-0.2602930894598123,-0.2729384578574612,-0.7773145089018696,688726000.0,399169000.0,709641000.0,380416000.0,1018739000.0,8746000.0,2108796000.0,32000.0,-18802000.0,185767000.0,386553000.0,17000.0,624342000.0,144234000.0,127371000.0,4170000.0,17000.0,17353000.0,391822000.0,-694863000.0,218394000.0,396400000.0,8733000.0,-55608000.0,-2500000.0,-609438000.0,-4915000.0,-229632000.0,35956000.0,-150364000.0,103000.0,-143052000.0,23510000.0,-19199000.0,604523000.0,99635000.0,-2500000.0,
2021-02-23,14.119999885559082,14.43000030517578,13.3100004196167,14.34000015258789,14.34000015258789,1785400,GOCO,0.7775452928790987,0.8040446032275956,0.3389121395955729,1.008586492222307,-0.231041199343208,-0.2789435752102094,-0.7793024335336951,688726000.0,399169000.0,709641000.0,380416000.0,1018739000.0,8746000.0,2108796000.0,32000.0,-18802000.0,185767000.0,386553000.0,17000.0,624342000.0,144234000.0,127371000.0,4170000.0,17000.0,17353000.0,391822000.0,-694863000.0,218394000.0,396400000.0,8733000.0,-55608000.0,-2500000.0,-609438000.0,-4915000.0,-229632000.0,35956000.0,-150364000.0,103000.0,-143052000.0,23510000.0,-19199000.0,604523000.0,99635000.0,-2500000.0,
2021-02-24,14.31999969482422,14.5,13.880000114440918,14.449999809265137,14.449999809265137,1497600,GOCO,0.7778546657081085,0.786851213539034,0.3487889292996011,1.0099883968047432,-0.2321337310966347,-0.2787825082640227,-0.7547275867925674,688726000.0,399169000.0,709641000.0,380416000.0,1018739000.0,8746000.0,2108796000.0,32000.0,-18802000.0,185767000.0,386553000.0,17000.0,624342000.0,144234000.0,127371000.0,4170000.0,17000.0,17353000.0,391822000.0,-694863000.0,218394000.0,396400000.0,8733000.0,-55608000.0,-2500000.0,-609438000.0,-4915000.0,-229632000.0,35956000.0,-150364000.0,103000.0,-143052000.0,23510000.0,-19199000.0,604523000.0,99635000.0,-2500000.0,
2021-02-25,14.40999984741211,15.06999969482422,14.130000114440918,14.18000030517578,14.18000030517578,1418700,GOCO,0.7912552909419506,0.7813822062938739,0.3441466861365081,1.0266826115313998,-0.2354273205894492,-0.3187098376442591,-0.7972705084221465,688726000.0,399169000.0,709641000.0,380416000.0,1018739000.0,8746000.0,2108796000.0,32000.0,-18802000.0,185767000.0,386553000.0,17000.0,624342000.0,144234000.0,127371000.0,4170000.0,17000.0,17353000.0,391822000.0,-694863000.0,218394000.0,396400000.0,8733000.0,-55608000.0,-2500000.0,-609438000.0,-4915000.0,-229632000.0,35956000.0,-150364000.0,103000.0,-143052000.0,23510000.0,-19199000.0,604523000.0,99635000.0,-2500000.0,
2021-02-26,14.220000267028809,14.25,13.220000267028809,13.56999969482422,13.56999969482422,1250900,GOCO,0.8319823298271101,0.8305085269870861,0.3780398105976059,1.0374166001615297,-0.2054342703344196,-0.2749535501990509,-0.7653303870757118,688726000.0,399169000.0,709641000.0,380416000.0,1018739000.0,8746000.0,2108796000.0,32000.0,-18802000.0,185767000.0,386553000.0,17000.0,624342000.0,144234000.0,127371000.0,4170000.0,17000.0,17353000.0,391822000.0,-694863000.0,218394000.0,396400000.0,8733000.0,-55608000.0,-2500000.0,-609438000.0,-4915000.0,-229632000.0,35956000.0,-150364000.0,103000.0,-143052000.0,23510000.0,-19199000.0,604523000.0,99635000.0,-2500000.0,
2021-03-01,13.850000381469728,14.199999809265137,13.5649995803833,14.109999656677246,14.109999656677246,1048600,GOCO,0.8284904227372725,0.7980156274173464,0.3628632182947046,1.013597239400828,-0.1851068166635556,-0.2761477458853649,-0.7430972685723499,688726000.0,399169000.0,709641000.0,380416000.0,1018739000.0,8746000.0,2108796000.0,32000.0,-18802000.0,185767000.0,386553000.0,17000.0,624342000.0,144234000.0,127371000.0,4170000.0,17000.0,17353000.0,391822000.0,-694863000.0,218394000.0,396400000.0,8733000.0,-55608000.0,-2500000.0,-609438000.0,-4915000.0,-229632000.0,35956000.0,-150364000.0,103000.0,-143052000.0,23510000.0,-19199000.0,604523000.0,99635000.0,-2500000.0,
2021-03-02,14.149999618530272,14.460000038146973,13.550000190734863,13.579999923706056,13.579999923706056,629400,GOCO,0.8453607957829335,0.8100147320912532,0.3608247513178332,1.0361647740865512,-0.1908039783036176,-0.2783918611392493,-0.7520439496914141,688726000.0,399169000.0,709641000.0,380416000.0,1018739000.0,8746000.0,2108796000.0,32000.0,-18802000.0,185767000.0,386553000.0,17000.0,624342000.0,144234000.0,127371000.0,4170000.0,17000.0,17353000.0,391822000.0,-694863000.0,218394000.0,396400000.0,8733000.0,-55608000.0,-2500000.0,-609438000.0,-4915000.0,-229632000.0,35956000.0,-150364000.0,103000.0,-143052000.0,23510000.0,-19199000.0,604523000.0,99635000.0,-2500000.0,
2021-03-03,13.5,13.920000076293944,13.300000190734863,13.31999969482422,13.31999969482422,773800,GOCO,0.8716216158164454,0.8333333810647817,0.4024024216454863,1.054357280092723,-0.1827356642762776,-0.2671342637774226,-0.7203042046649208,688726000.0,399169000.0,709641000.0,380416000.0,1018739000.0,8746000.0,2108796000.0,32000.0,-18802000.0,185767000.0,386553000.0,17000.0,624342000.0,144234000.0,127371000.0,4170000.0,17000.0,17353000.0,391822000.0,-694863000.0,218394000.0,396400000.0,8733000.0,-55608000.0,-2500000.0,-609438000.0,-4915000.0,-229632000.0,35956000.0,-150364000.0,103000.0,-143052000.0,23510000.0,-19199000.0,604523000.0,99635000.0,-2500000.0,
2021-03-04,13.229999542236328,13.300000190734863,11.880000114440918,12.09000015258789,12.09000015258789,1960400,GOCO,0.9768403863161856,0.9445822938099356,0.4648469656434296,1.0789141676317748,-0.1020737813155892,-0.1836165427228192,-0.6709097038234171,688726000.0,399169000.0,709641000.0,380416000.0,1018739000.0,8746000.0,2108796000.0,32000.0,-18802000.0,185767000.0,386553000.0,17000.0,624342000.0,144234000.0,127371000.0,4170000.0,17000.0,17353000.0,391822000.0,-694863000.0,218394000.0,396400000.0,8733000.0,-55608000.0,-2500000.0,-609438000.0,-4915000.0,-229632000.0,35956000.0,-150364000.0,103000.0,-143052000.0,23510000.0,-19199000.0,604523000.0,99635000.0,-2500000.0,
2021-03-05,12.260000228881836,12.520000457763672,11.244999885559082,12.279999732971191,12.279999732971191,1995500,GOCO,0.9588762112848408,0.9324104281958944,0.4690554034310376,1.0513678997204563,-0.0924916884356155,-0.1671947233600407,-0.6485817734319407,688726000.0,399169000.0,709641000.0,380416000.0,1018739000.0,8746000.0,2108796000.0,32000.0,-18802000.0,185767000.0,386553000.0,17000.0,624342000.0,144234000.0,127371000.0,4170000.0,17000.0,17353000.0,391822000.0,-694863000.0,218394000.0,396400000.0,8733000.0,-55608000.0,-2500000.0,-609438000.0,-4915000.0,-229632000.0,35956000.0,-150364000.0,103000.0,-143052000.0,23510000.0,-19199000.0,604523000.0,99635000.0,-2500000.0,
2021-03-08,12.31999969482422,12.68000030517578,11.6850004196167,11.859999656677246,11.859999656677246,1773200,GOCO,1.0,0.9595278620462618,0.4747049137789136,1.053835017954231,-0.053835017954231,-0.1390094234490108,-0.6327993821791722,688726000.0,399169000.0,709641000.0,380416000.0,1018739000.0,8746000.0,2108796000.0,32000.0,-18802000.0,185767000.0,386553000.0,17000.0,624342000.0,144234000.0,127371000.0,4170000.0,17000.0,17353000.0,391822000.0,-694863000.0,218394000.0,396400000.0,8733000.0,-55608000.0,-2500000.0,-609438000.0,-4915000.0,-229632000.0,35956000.0,-150364000.0,103000.0,-143052000.0,23510000.0,-19199000.0,604523000.0,99635000.0,-2500000.0,
2021-03-09,12.0,12.270000457763672,10.4399995803833,10.449999809265137,10.449999809265137,5761700,GOCO,1.1612440622365132,1.0918660340353137,0.5540669921084134,1.047243962582535,0.1140000996539782,-0.001213607977508,-0.5511287570471073,688726000.0,399169000.0,709641000.0,380416000.0,1018739000.0,8746000.0,2108796000.0,32000.0,-18802000.0,185767000.0,386553000.0,17000.0,624342000.0,144234000.0,127371000.0,4170000.0,17000.0,17353000.0,391822000.0,-694863000.0,218394000.0,396400000.0,8733000.0,-55608000.0,-2500000.0,-609438000.0,-4915000.0,-229632000.0,35956000.0,-150364000.0,103000.0,-143052000.0,23510000.0,-19199000.0,604523000.0,99635000.0,-2500000.0,
2021-03-10,10.75,10.779999732971191,9.81999969482422,10.09000015258789,10.09000015258789,6572100,GOCO,1.1813676804788444,1.1318136673531105,0.5391476684789944,1.039672854637922,0.1416948258409225,0.053065608582087,-0.5561555704684253,688726000.0,399169000.0,709641000.0,380416000.0,1018739000.0,8746000.0,2108796000.0,32000.0,-18802000.0,185767000.0,386553000.0,17000.0,624342000.0,144234000.0,127371000.0,4170000.0,17000.0,17353000.0,391822000.0,-694863000.0,218394000.0,396400000.0,8733000.0,-55608000.0,-2500000.0,-609438000.0,-4915000.0,-229632000.0,35956000.0,-150364000.0,103000.0,-143052000.0,23510000.0,-19199000.0,604523000.0,99635000.0,-2500000.0,
2021-03-11,10.137999534606934,10.510000228881836,9.890000343322754,10.40999984741211,10.40999984741211,3492900,GOCO,1.1815562316067278,1.1056676654748638,0.5158501406600928,1.0256622421362138,0.155893989470514,0.0448728699009524,-0.5564753538506111,688726000.0,399169000.0,709641000.0,380416000.0,1018739000.0,8746000.0,2108796000.0,32000.0,-18802000.0,185767000.0,386553000.0,17000.0,624342000.0,144234000.0,127371000.0,4170000.0,17000.0,17353000.0,391822000.0,-694863000.0,218394000.0,396400000.0,8733000.0,-55608000.0,-2500000.0,-609438000.0,-4915000.0,-229632000.0,35956000.0,-150364000.0,103000.0,-143052000.0,23510000.0,-19199000.0,604523000.0,99635000.0,-2500000.0,
2021-03-12,10.31999969482422,10.380000114440918,9.960000038146973,10.199999809265137,10.199999809265137,3412300,GOCO,1.1588235211619868,1.1019607824804416,0.5137254773630905,1.0207674438038497,0.1380560773581371,0.0531361347141912,-0.5362890269898911,688726000.0,399169000.0,709641000.0,380416000.0,1018739000.0,8746000.0,2108796000.0,32000.0,-18802000.0,185767000.0,386553000.0,17000.0,624342000.0,144234000.0,127371000.0,4170000.0,17000.0,17353000.0,391822000.0,-694863000.0,218394000.0,396400000.0,8733000.0,-55608000.0,-2500000.0,-609438000.0,-4915000.0,-229632000.0,35956000.0,-150364000.0,103000.0,-143052000.0,23510000.0,-19199000.0,604523000.0,99635000.0,-2500000.0,
2021-03-15,10.5600004196167,11.579999923706056,10.489999771118164,11.5600004196167,11.5600004196167,5463900,GOCO,1.051903062804154,0.9792386923805634,0.4723183252555636,1.017237660715961,0.0346654020881929,-0.048011366131841,-0.564223873066009,688726000.0,399169000.0,709641000.0,380416000.0,1018739000.0,8746000.0,2108796000.0,32000.0,-18802000.0,185767000.0,386553000.0,17000.0,624342000.0,144234000.0,127371000.0,4170000.0,17000.0,17353000.0,391822000.0,-694863000.0,218394000.0,396400000.0,8733000.0,-55608000.0,-2500000.0,-609438000.0,-4915000.0,-229632000.0,35956000.0,-150364000.0,103000.0,-143052000.0,23510000.0,-19199000.0,604523000.0,99635000.0,-2500000.0,
2021-03-16,11.6899995803833,11.779999732971191,11.010000228881836,11.369999885559082,11.369999885559082,3132600,GOCO,1.0765171411007717,0.992963946832782,0.468777482616832,1.0317473901389642,0.0447697509618074,-0.0298063645323234,-0.5901698170112277,688726000.0,399169000.0,709641000.0,380416000.0,1018739000.0,8746000.0,2108796000.0,32000.0,-18802000.0,185767000.0,386553000.0,17000.0,624342000.0,144234000.0,127371000.0,4170000.0,17000.0,17353000.0,391822000.0,-694863000.0,218394000.0,396400000.0,8733000.0,-55608000.0,-2500000.0,-609438000.0,-4915000.0,-229632000.0,35956000.0,-150364000.0,103000.0,-143052000.0,23510000.0,-19199000.0,604523000.0,99635000.0,-2500000.0,
2021-03-17,11.06999969482422,11.8100004196167,11.0600004196167,11.649999618530272,11.649999618530272,2857000,GOCO,1.0386266761952243,0.9733906029104668,0.4480686661902389,1.0204048792069982,0.0182217969882261,-0.0629453332198902,-0.6199461973495735,688726000.0,399169000.0,709641000.0,380416000.0,1018739000.0,8746000.0,2108796000.0,32000.0,-18802000.0,185767000.0,386553000.0,17000.0,624342000.0,144234000.0,127371000.0,4170000.0,17000.0,17353000.0,391822000.0,-694863000.0,218394000.0,396400000.0,8733000.0,-55608000.0,-2500000.0,-609438000.0,-4915000.0,-229632000.0,35956000.0,-150364000.0,103000.0,-143052000.0,23510000.0,-19199000.0,604523000.0,99635000.0,-2500000.0,
2021-03-18,11.84000015258789,12.210000038146973,11.579999923706056,12.100000381469728,12.100000381469728,3703600,GOCO,0.9942148226205234,0.948760262835786,0.4256198291740786,1.026141003020234,-0.0319261803997106,-0.1072006953598813,-0.6573011797662948,688726000.0,399169000.0,709641000.0,380416000.0,1018739000.0,8746000.0,2108796000.0,32000.0,-18802000.0,185767000.0,386553000.0,17000.0,624342000.0,144234000.0,127371000.0,4170000.0,17000.0,17353000.0,391822000.0,-694863000.0,218394000.0,396400000.0,8733000.0,-55608000.0,-2500000.0,-609438000.0,-4915000.0,-229632000.0,35956000.0,-150364000.0,103000.0,-143052000.0,23510000.0,-19199000.0,604523000.0,99635000.0,-2500000.0,
2021-03-19,11.829999923706056,12.390000343322754,11.649999618530272,12.0,12.0,3483400,GOCO,0.9924999872843424,0.9674999713897704,0.4450000127156575,1.039291194415156,-0.0467912071308135,-0.0869131508542025,-0.6384880072869263,688726000.0,399169000.0,709641000.0,380416000.0,1018739000.0,8746000.0,2108796000.0,32000.0,-18802000.0,185767000.0,386553000.0,17000.0,624342000.0,144234000.0,127371000.0,4170000.0,17000.0,17353000.0,391822000.0,-694863000.0,218394000.0,396400000.0,8733000.0,-55608000.0,-2500000.0,-609438000.0,-4915000.0,-229632000.0,35956000.0,-150364000.0,103000.0,-143052000.0,23510000.0,-19199000.0,604523000.0,99635000.0,-2500000.0,
2021-03-22,12.229999542236328,12.270000457763672,11.609999656677246,11.619999885559082,11.619999885559082,2119400,GOCO,1.012908827339233,1.0094664077246636,0.4354561095192373,1.0344112053404404,-0.0215023780012073,-0.0517385525168319,-0.628076120024083,688726000.0,399169000.0,709641000.0,380416000.0,1018739000.0,8746000.0,2108796000.0,32000.0,-18802000.0,185767000.0,386553000.0,17000.0,624342000.0,144234000.0,127371000.0,4170000.0,17000.0,17353000.0,391822000.0,-694863000.0,218394000.0,396400000.0,8733000.0,-55608000.0,-2500000.0,-609438000.0,-4915000.0,-229632000.0,35956000.0,-150364000.0,103000.0,-143052000.0,23510000.0,-19199000.0,604523000.0,99635000.0,-2500000.0,
2021-03-23,11.505000114440918,11.739999771118164,11.270000457763672,11.350000381469728,11.350000381469728,1555600,GOCO,1.0616739899328964,1.030836952954365,0.4396475421503027,1.0693935085724935,-0.0077195186395973,-0.0612883936851478,-0.6456541881370277,688726000.0,399169000.0,709641000.0,380416000.0,1018739000.0,8746000.0,2108796000.0,32000.0,-18802000.0,185767000.0,386553000.0,17000.0,624342000.0,144234000.0,127371000.0,4170000.0,17000.0,17353000.0,391822000.0,-694863000.0,218394000.0,396400000.0,8733000.0,-55608000.0,-2500000.0,-609438000.0,-4915000.0,-229632000.0,35956000.0,-150364000.0,103000.0,-143052000.0,23510000.0,-19199000.0,604523000.0,99635000.0,-2500000.0,
2021-03-24,11.329999923706056,11.529999732971191,10.65999984741211,10.68000030517578,10.68000030517578,1418600,GOCO,1.1470037125432817,1.1142321421810495,0.4709737889586663,1.0856410250000772,0.0613626875432045,0.0179283994703247,-0.6102393779386044,688726000.0,399169000.0,709641000.0,380416000.0,1018739000.0,8746000.0,2108796000.0,32000.0,-18802000.0,185767000.0,386553000.0,17000.0,624342000.0,144234000.0,127371000.0,4170000.0,17000.0,17353000.0,391822000.0,-694863000.0,218394000.0,396400000.0,8733000.0,-55608000.0,-2500000.0,-609438000.0,-4915000.0,-229632000.0,35956000.0,-150364000.0,103000.0,-143052000.0,23510000.0,-19199000.0,604523000.0,99635000.0,-2500000.0,
2021-03-25,10.359999656677246,11.25,10.229999542236328,11.149999618530272,11.149999618530272,1870700,GOCO,1.0968609830184386,1.0475336954958003,0.4573991102346621,1.0730788964453477,0.0237820865730911,-0.0334268363214844,-0.6222884140078184,688726000.0,399169000.0,709641000.0,380416000.0,1018739000.0,8746000.0,2108796000.0,32000.0,-18802000.0,185767000.0,386553000.0,17000.0,624342000.0,144234000.0,127371000.0,4170000.0,17000.0,17353000.0,391822000.0,-694863000.0,218394000.0,396400000.0,8733000.0,-55608000.0,-2500000.0,-609438000.0,-4915000.0,-229632000.0,35956000.0,-150364000.0,103000.0,-143052000.0,23510000.0,-19199000.0,604523000.0,99635000.0,-2500000.0,
2021-03-26,11.170000076293944,11.260000228881836,11.0,11.239999771118164,11.239999771118164,1130300,GOCO,1.073843411086074,0.9973309845567544,0.4208185156041993,1.054404908622988,0.0194385024630858,-0.0655270430336774,-0.6306059486329056,688726000.0,399169000.0,709641000.0,380416000.0,1018739000.0,8746000.0,2108796000.0,32000.0,-18802000.0,185767000.0,386553000.0,17000.0,624342000.0,144234000.0,127371000.0,4170000.0,17000.0,17353000.0,391822000.0,-694863000.0,218394000.0,396400000.0,8733000.0,-55608000.0,-2500000.0,-609438000.0,-4915000.0,-229632000.0,35956000.0,-150364000.0,103000.0,-143052000.0,23510000.0,-19199000.0,604523000.0,99635000.0,-2500000.0,
2021-03-29,11.09000015258789,11.43000030517578,11.029999732971191,11.220000267028809,11.220000267028809,1378300,GOCO,1.08912655759364,0.9786095615792676,0.4411764430889765,1.0689163053254425,0.0202102522681975,-0.1019307750572382,-0.6297250840134886,688726000.0,399169000.0,709641000.0,380416000.0,1018739000.0,8746000.0,2108796000.0,32000.0,-18802000.0,185767000.0,386553000.0,17000.0,624342000.0,144234000.0,127371000.0,4170000.0,17000.0,17353000.0,391822000.0,-694863000.0,218394000.0,396400000.0,8733000.0,-55608000.0,-2500000.0,-609438000.0,-4915000.0,-229632000.0,35956000.0,-150364000.0,103000.0,-143052000.0,23510000.0,-19199000.0,604523000.0,99635000.0,-2500000.0,
2021-03-30,11.220000267028809,11.4399995803833,10.970000267028809,11.289999961853027,11.289999961853027,1079500,GOCO,1.0566873645248187,0.9247121005897492,0.4490699901498705,1.0517320513246775,0.0049553132001409,-0.1503579812773678,-0.6170823108303984,688726000.0,399169000.0,709641000.0,380416000.0,1018739000.0,8746000.0,2108796000.0,32000.0,-18802000.0,185767000.0,386553000.0,17000.0,624342000.0,144234000.0,127371000.0,4170000.0,17000.0,17353000.0,391822000.0,-694863000.0,218394000.0,396400000.0,8733000.0,-55608000.0,-2500000.0,-609438000.0,-4915000.0,-229632000.0,35956000.0,-150364000.0,103000.0,-143052000.0,23510000.0,-19199000.0,604523000.0,99635000.0,-2500000.0,
2021-03-31,11.15999984741211,11.770000457763672,11.100000381469728,11.6899995803833,11.6899995803833,1033100,GOCO,1.0102652560770635,0.8708298263978201,0.4516681265471204,1.0518071453770457,-0.0415418892999821,-0.1932885181181117,-0.6230016714215533,665211000.0,465936000.0,701369000.0,445095000.0,951911000.0,9787000.0,2098375000.0,32000.0,-20892000.0,205740000.0,386553000.0,19000.0,704838000.0,173979000.0,99647000.0,4170000.0,19000.0,20984000.0,320789000.0,-606669000.0,120314000.0,395982000.0,11993000.0,1583000.0,-3740000.0,-1119000.0,2276000.0,7857000.0,-2090000.0,29745000.0,7000.0,31202000.0,25367000.0,-1661000.0,3395000.0,-538000.0,-3740000.0,
2021-04-01,11.960000038146973,11.960000038146973,11.395000457763672,11.479999542236328,11.479999542236328,1682400,GOCO,1.045296208928452,0.8893728610861985,0.4590592500929583,1.0320601759921184,0.0132360329363336,-0.1596377724532373,-0.5963178256152459,665211000.0,465936000.0,701369000.0,445095000.0,951911000.0,9787000.0,2098375000.0,32000.0,-20892000.0,205740000.0,386553000.0,19000.0,704838000.0,173979000.0,99647000.0,4170000.0,19000.0,20984000.0,320789000.0,-606669000.0,120314000.0,395982000.0,11993000.0,1583000.0,-3740000.0,-1119000.0,2276000.0,7857000.0,-2090000.0,29745000.0,7000.0,31202000.0,25367000.0,-1661000.0,3395000.0,-538000.0,-3740000.0,
2021-04-05,11.479999542236328,11.640000343322754,11.399999618530272,11.609999656677246,11.609999656677246,685300,GOCO,1.0111972539435994,0.863910424597011,0.4461670957379792,1.0244191200348804,-0.013221866091281,-0.1672890402789945,-0.5966950614102443,665211000.0,465936000.0,701369000.0,445095000.0,951911000.0,9787000.0,2098375000.0,32000.0,-20892000.0,205740000.0,386553000.0,19000.0,704838000.0,173979000.0,99647000.0,4170000.0,19000.0,20984000.0,320789000.0,-606669000.0,120314000.0,395982000.0,11993000.0,1583000.0,-3740000.0,-1119000.0,2276000.0,7857000.0,-2090000.0,29745000.0,7000.0,31202000.0,25367000.0,-1661000.0,3395000.0,-538000.0,-3740000.0,
2021-04-06,11.630000114440918,11.9399995803833,11.550000190734863,11.8100004196167,11.8100004196167,666200,GOCO,0.9940727649439992,0.8408128664146198,0.4360711187455299,1.0223156584391035,-0.0282428934951043,-0.2049529254320995,-0.6079455146214547,665211000.0,465936000.0,701369000.0,445095000.0,951911000.0,9787000.0,2098375000.0,32000.0,-20892000.0,205740000.0,386553000.0,19000.0,704838000.0,173979000.0,99647000.0,4170000.0,19000.0,20984000.0,320789000.0,-606669000.0,120314000.0,395982000.0,11993000.0,1583000.0,-3740000.0,-1119000.0,2276000.0,7857000.0,-2090000.0,29745000.0,7000.0,31202000.0,25367000.0,-1661000.0,3395000.0,-538000.0,-3740000.0,
2021-04-07,11.760000228881836,11.875,11.5600004196167,11.774999618530272,11.774999618530272,885900,GOCO,1.019108313270401,0.8348195534746875,0.4467091634214742,1.0394801739198338,-0.0203718606494327,-0.2178797565573217,-0.6081961145456294,665211000.0,465936000.0,701369000.0,445095000.0,951911000.0,9787000.0,2098375000.0,32000.0,-20892000.0,205740000.0,386553000.0,19000.0,704838000.0,173979000.0,99647000.0,4170000.0,19000.0,20984000.0,320789000.0,-606669000.0,120314000.0,395982000.0,11993000.0,1583000.0,-3740000.0,-1119000.0,2276000.0,7857000.0,-2090000.0,29745000.0,7000.0,31202000.0,25367000.0,-1661000.0,3395000.0,-538000.0,-3740000.0,
2021-04-08,11.8100004196167,11.916999816894531,11.699999809265137,11.859999656677246,11.859999656677246,1767000,GOCO,0.9966273218371886,0.8279932528746328,0.4544688045965495,1.0265241325526298,-0.0298968107154411,-0.2074606292528831,-0.6136139025357505,665211000.0,465936000.0,701369000.0,445095000.0,951911000.0,9787000.0,2098375000.0,32000.0,-20892000.0,205740000.0,386553000.0,19000.0,704838000.0,173979000.0,99647000.0,4170000.0,19000.0,20984000.0,320789000.0,-606669000.0,120314000.0,395982000.0,11993000.0,1583000.0,-3740000.0,-1119000.0,2276000.0,7857000.0,-2090000.0,29745000.0,7000.0,31202000.0,25367000.0,-1661000.0,3395000.0,-538000.0,-3740000.0,
2021-04-09,11.81999969482422,12.140000343322754,11.68000030517578,12.135000228881836,12.135000228881836,853100,GOCO,0.978986393932321,0.8075813766703053,0.4342809955935296,1.0133233400901354,-0.0343369461578143,-0.2172116006871487,-0.6308804835606465,665211000.0,465936000.0,701369000.0,445095000.0,951911000.0,9787000.0,2098375000.0,32000.0,-20892000.0,205740000.0,386553000.0,19000.0,704838000.0,173979000.0,99647000.0,4170000.0,19000.0,20984000.0,320789000.0,-606669000.0,120314000.0,395982000.0,11993000.0,1583000.0,-3740000.0,-1119000.0,2276000.0,7857000.0,-2090000.0,29745000.0,7000.0,31202000.0,25367000.0,-1661000.0,3395000.0,-538000.0,-3740000.0,
2021-04-12,12.15999984741211,12.15999984741211,11.708999633789062,11.920000076293944,11.920000076293944,1410600,GOCO,0.973154388189928,0.8422818706033576,0.4580536915436451,0.984967369755618,-0.0118129815656899,-0.1774746640145813,-0.6074915012283515,665211000.0,465936000.0,701369000.0,445095000.0,951911000.0,9787000.0,2098375000.0,32000.0,-20892000.0,205740000.0,386553000.0,19000.0,704838000.0,173979000.0,99647000.0,4170000.0,19000.0,20984000.0,320789000.0,-606669000.0,120314000.0,395982000.0,11993000.0,1583000.0,-3740000.0,-1119000.0,2276000.0,7857000.0,-2090000.0,29745000.0,7000.0,31202000.0,25367000.0,-1661000.0,3395000.0,-538000.0,-3740000.0,
2021-04-13,11.960000038146973,12.395000457763672,11.800000190734863,12.300000190734863,12.300000190734863,2435200,GOCO,0.939837417915198,0.8032520293685165,0.4601625820848018,0.997144067833035,-0.0573066499178369,-0.2076026343042883,-0.6095797861459038,665211000.0,465936000.0,701369000.0,445095000.0,951911000.0,9787000.0,2098375000.0,32000.0,-20892000.0,205740000.0,386553000.0,19000.0,704838000.0,173979000.0,99647000.0,4170000.0,19000.0,20984000.0,320789000.0,-606669000.0,120314000.0,395982000.0,11993000.0,1583000.0,-3740000.0,-1119000.0,2276000.0,7857000.0,-2090000.0,29745000.0,7000.0,31202000.0,25367000.0,-1661000.0,3395000.0,-538000.0,-3740000.0,
2021-04-14,12.220000267028809,12.300000190734863,11.75,11.81999969482422,11.81999969482422,1616100,GOCO,0.9678510893187828,0.7952622556027962,0.5194585469553099,1.014155644047748,-0.0463045547289651,-0.1983564297001623,-0.5555164214541655,665211000.0,465936000.0,701369000.0,445095000.0,951911000.0,9787000.0,2098375000.0,32000.0,-20892000.0,205740000.0,386553000.0,19000.0,704838000.0,173979000.0,99647000.0,4170000.0,19000.0,20984000.0,320789000.0,-606669000.0,120314000.0,395982000.0,11993000.0,1583000.0,-3740000.0,-1119000.0,2276000.0,7857000.0,-2090000.0,29745000.0,7000.0,31202000.0,25367000.0,-1661000.0,3395000.0,-538000.0,-3740000.0,
2021-04-15,11.949999809265137,12.274999618530272,11.880000114440918,12.15999984741211,12.15999984741211,881900,GOCO,0.9218750147050936,0.7713815980381915,0.4794407892157001,1.005262083611982,-0.0833870689068885,-0.2372071596258618,-0.5895080859990242,665211000.0,465936000.0,701369000.0,445095000.0,951911000.0,9787000.0,2098375000.0,32000.0,-20892000.0,205740000.0,386553000.0,19000.0,704838000.0,173979000.0,99647000.0,4170000.0,19000.0,20984000.0,320789000.0,-606669000.0,120314000.0,395982000.0,11993000.0,1583000.0,-3740000.0,-1119000.0,2276000.0,7857000.0,-2090000.0,29745000.0,7000.0,31202000.0,25367000.0,-1661000.0,3395000.0,-538000.0,-3740000.0,
