Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Short Term Investments,Net Receivables,Accounts Payable,Long Term Debt,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2018-11-21,73.11000061035156,73.20999908447266,70.09100341796875,72.12999725341797,72.12999725341797,827700,TEAM,1.182864313651159,1.5381949420909578,1.7528075020020153,0.9212998027107722,0.2615645109403868,0.4332286558603824,0.6316188335408381,63577000.0,454766000.0,1514508000.0,907320000.0,339849000.0,2421828000.0,23531000.0,2876000.0,-128016000.0,249985000.0,311943000.0,557039000.0,172621000.0,1410339000.0,444886000.0,59220000.0,,557039000.0,51656000.0,1822031000.0,,531800000.0,323134000.0,64404000.0,17119000.0,819637000.0,-17841000.0,141153000.0,-51696000.0,990494000.0,906789000.0,-8449000.0,3995000.0,-113432000.0,1165919000.0,-630000.0,311456000.0,58247000.0,-3131000.0,-19635000.0,-87700000.0,224906000.0,-30209000.0
2018-11-23,70.22000122070312,73.41999816894531,70.0009994506836,73.19999694824219,73.19999694824219,363900,TEAM,1.1963115211158095,1.4304645280041524,1.7446721913769077,0.929240887735936,0.2670706333798734,0.3324544727962111,0.6174697303452457,63577000.0,454766000.0,1514508000.0,907320000.0,339849000.0,2421828000.0,23531000.0,2876000.0,-128016000.0,249985000.0,311943000.0,557039000.0,172621000.0,1410339000.0,444886000.0,59220000.0,,557039000.0,51656000.0,1822031000.0,,531800000.0,323134000.0,64404000.0,17119000.0,819637000.0,-17841000.0,141153000.0,-51696000.0,990494000.0,906789000.0,-8449000.0,3995000.0,-113432000.0,1165919000.0,-630000.0,311456000.0,58247000.0,-3131000.0,-19635000.0,-87700000.0,224906000.0,-30209000.0
2018-11-26,73.69000244140625,76.26000213623047,72.7699966430664,76.16999816894531,76.16999816894531,884600,TEAM,1.150059085991101,1.371012246495657,1.7254824187374809,0.914613401743324,0.235445684247777,0.2930878890587427,0.6073999612006735,63577000.0,454766000.0,1514508000.0,907320000.0,339849000.0,2421828000.0,23531000.0,2876000.0,-128016000.0,249985000.0,311943000.0,557039000.0,172621000.0,1410339000.0,444886000.0,59220000.0,,557039000.0,51656000.0,1822031000.0,,531800000.0,323134000.0,64404000.0,17119000.0,819637000.0,-17841000.0,141153000.0,-51696000.0,990494000.0,906789000.0,-8449000.0,3995000.0,-113432000.0,1165919000.0,-630000.0,311456000.0,58247000.0,-3131000.0,-19635000.0,-87700000.0,224906000.0,-30209000.0
2018-11-27,75.29000091552734,76.62999725341797,74.30999755859375,74.66000366210938,74.66000366210938,810400,TEAM,1.191802826043682,1.386284421688653,1.7814089670008777,0.926901793334764,0.2649010327089178,0.3155201576839967,0.6534112787820101,63577000.0,454766000.0,1514508000.0,907320000.0,339849000.0,2421828000.0,23531000.0,2876000.0,-128016000.0,249985000.0,311943000.0,557039000.0,172621000.0,1410339000.0,444886000.0,59220000.0,,557039000.0,51656000.0,1822031000.0,,531800000.0,323134000.0,64404000.0,17119000.0,819637000.0,-17841000.0,141153000.0,-51696000.0,990494000.0,906789000.0,-8449000.0,3995000.0,-113432000.0,1165919000.0,-630000.0,311456000.0,58247000.0,-3131000.0,-19635000.0,-87700000.0,224906000.0,-30209000.0
2018-11-28,75.47000122070312,81.5,75.47000122070312,80.69999694824219,80.69999694824219,1596100,TEAM,1.1032218357628591,1.2913259358771585,1.597645570649425,0.9053221834064322,0.1978996523564269,0.2516412875932858,0.4977227857283552,63577000.0,454766000.0,1514508000.0,907320000.0,339849000.0,2421828000.0,23531000.0,2876000.0,-128016000.0,249985000.0,311943000.0,557039000.0,172621000.0,1410339000.0,444886000.0,59220000.0,,557039000.0,51656000.0,1822031000.0,,531800000.0,323134000.0,64404000.0,17119000.0,819637000.0,-17841000.0,141153000.0,-51696000.0,990494000.0,906789000.0,-8449000.0,3995000.0,-113432000.0,1165919000.0,-630000.0,311456000.0,58247000.0,-3131000.0,-19635000.0,-87700000.0,224906000.0,-30209000.0
2018-11-29,80.0,85.83000183105469,79.88999938964844,83.9000015258789,83.9000015258789,2191200,TEAM,1.0069130133552595,1.2425506329441978,1.5371871141256463,0.8896719965366943,0.1172410168185652,0.2032099562881946,0.4357378163016809,63577000.0,454766000.0,1514508000.0,907320000.0,339849000.0,2421828000.0,23531000.0,2876000.0,-128016000.0,249985000.0,311943000.0,557039000.0,172621000.0,1410339000.0,444886000.0,59220000.0,,557039000.0,51656000.0,1822031000.0,,531800000.0,323134000.0,64404000.0,17119000.0,819637000.0,-17841000.0,141153000.0,-51696000.0,990494000.0,906789000.0,-8449000.0,3995000.0,-113432000.0,1165919000.0,-630000.0,311456000.0,58247000.0,-3131000.0,-19635000.0,-87700000.0,224906000.0,-30209000.0
2018-11-30,84.27999877929688,87.0,84.05999755859375,85.94000244140625,85.94000244140625,1394100,TEAM,1.013381357503084,1.274261101061688,1.515941297163932,0.914333965059734,0.0990473924433498,0.2264940877357006,0.4149441855521141,63577000.0,454766000.0,1514508000.0,907320000.0,339849000.0,2421828000.0,23531000.0,2876000.0,-128016000.0,249985000.0,311943000.0,557039000.0,172621000.0,1410339000.0,444886000.0,59220000.0,,557039000.0,51656000.0,1822031000.0,,531800000.0,323134000.0,64404000.0,17119000.0,819637000.0,-17841000.0,141153000.0,-51696000.0,990494000.0,906789000.0,-8449000.0,3995000.0,-113432000.0,1165919000.0,-630000.0,311456000.0,58247000.0,-3131000.0,-19635000.0,-87700000.0,224906000.0,-30209000.0
2018-12-03,89.0,89.80999755859375,87.06999969482422,89.5999984741211,89.5999984741211,1840500,TEAM,1.0347098288316356,1.2381696911908844,1.4498884584203526,0.9162245864028972,0.1184852424287383,0.2000790351706667,0.367286714846226,63577000.0,454766000.0,1514508000.0,907320000.0,339849000.0,2421828000.0,23531000.0,2876000.0,-128016000.0,249985000.0,311943000.0,557039000.0,172621000.0,1410339000.0,444886000.0,59220000.0,,557039000.0,51656000.0,1822031000.0,,531800000.0,323134000.0,64404000.0,17119000.0,819637000.0,-17841000.0,141153000.0,-51696000.0,990494000.0,906789000.0,-8449000.0,3995000.0,-113432000.0,1165919000.0,-630000.0,311456000.0,58247000.0,-3131000.0,-19635000.0,-87700000.0,224906000.0,-30209000.0
2018-12-04,88.69999694824219,89.81999969482422,85.01000213623047,85.72000122070312,85.72000122070312,1745400,TEAM,1.1061595700482008,1.2666822245078362,1.524148297199624,0.9618269940790172,0.1443325759691837,0.1844746914127648,0.4016329802087772,63577000.0,454766000.0,1514508000.0,907320000.0,339849000.0,2421828000.0,23531000.0,2876000.0,-128016000.0,249985000.0,311943000.0,557039000.0,172621000.0,1410339000.0,444886000.0,59220000.0,,557039000.0,51656000.0,1822031000.0,,531800000.0,323134000.0,64404000.0,17119000.0,819637000.0,-17841000.0,141153000.0,-51696000.0,990494000.0,906789000.0,-8449000.0,3995000.0,-113432000.0,1165919000.0,-630000.0,311456000.0,58247000.0,-3131000.0,-19635000.0,-87700000.0,224906000.0,-30209000.0
2018-12-06,82.30000305175781,85.76000213623047,81.0,85.13999938964844,85.13999938964844,1908000,TEAM,1.1253229768080386,1.2976274858931474,1.521611510224052,0.9694525250380056,0.1558704517700331,0.2163116041242287,0.3888509672968538,63577000.0,454766000.0,1514508000.0,907320000.0,339849000.0,2421828000.0,23531000.0,2876000.0,-128016000.0,249985000.0,311943000.0,557039000.0,172621000.0,1410339000.0,444886000.0,59220000.0,,557039000.0,51656000.0,1822031000.0,,531800000.0,323134000.0,64404000.0,17119000.0,819637000.0,-17841000.0,141153000.0,-51696000.0,990494000.0,906789000.0,-8449000.0,3995000.0,-113432000.0,1165919000.0,-630000.0,311456000.0,58247000.0,-3131000.0,-19635000.0,-87700000.0,224906000.0,-30209000.0
2018-12-07,83.81999969482422,84.83000183105469,78.92400360107422,80.45999908447266,80.45999908447266,1817200,TEAM,1.1869251937193943,1.3704946296021838,1.6501367857718905,0.9991068404183748,0.1878183533010196,0.2590762969195028,0.4846709302843399,63577000.0,454766000.0,1514508000.0,907320000.0,339849000.0,2421828000.0,23531000.0,2876000.0,-128016000.0,249985000.0,311943000.0,557039000.0,172621000.0,1410339000.0,444886000.0,59220000.0,,557039000.0,51656000.0,1822031000.0,,531800000.0,323134000.0,64404000.0,17119000.0,819637000.0,-17841000.0,141153000.0,-51696000.0,990494000.0,906789000.0,-8449000.0,3995000.0,-113432000.0,1165919000.0,-630000.0,311456000.0,58247000.0,-3131000.0,-19635000.0,-87700000.0,224906000.0,-30209000.0
2018-12-10,80.19999694824219,84.27999877929688,79.0,83.05999755859375,83.05999755859375,1170800,TEAM,1.1515772253473,1.3390320790973322,1.62593314497136,1.002962635548684,0.1486145897986159,0.2198333221549646,0.4492541571483783,63577000.0,454766000.0,1514508000.0,907320000.0,339849000.0,2421828000.0,23531000.0,2876000.0,-128016000.0,249985000.0,311943000.0,557039000.0,172621000.0,1410339000.0,444886000.0,59220000.0,,557039000.0,51656000.0,1822031000.0,,531800000.0,323134000.0,64404000.0,17119000.0,819637000.0,-17841000.0,141153000.0,-51696000.0,990494000.0,906789000.0,-8449000.0,3995000.0,-113432000.0,1165919000.0,-630000.0,311456000.0,58247000.0,-3131000.0,-19635000.0,-87700000.0,224906000.0,-30209000.0
2018-12-11,85.20999908447266,85.5999984741211,82.16000366210938,82.9800033569336,82.9800033569336,634300,TEAM,1.1293082103333332,1.3547842084963209,1.6012290882377411,0.999317577953094,0.1299906323802392,0.2356923712922647,0.4282436999999763,63577000.0,454766000.0,1514508000.0,907320000.0,339849000.0,2421828000.0,23531000.0,2876000.0,-128016000.0,249985000.0,311943000.0,557039000.0,172621000.0,1410339000.0,444886000.0,59220000.0,,557039000.0,51656000.0,1822031000.0,,531800000.0,323134000.0,64404000.0,17119000.0,819637000.0,-17841000.0,141153000.0,-51696000.0,990494000.0,906789000.0,-8449000.0,3995000.0,-113432000.0,1165919000.0,-630000.0,311456000.0,58247000.0,-3131000.0,-19635000.0,-87700000.0,224906000.0,-30209000.0
2018-12-12,84.83000183105469,86.75,83.80000305175781,84.05000305175781,84.05000305175781,1149800,TEAM,1.1348006399795507,1.3424152020741058,1.553242097699454,0.999901327963336,0.1348993120162148,0.2392755990761612,0.3962336848840146,63577000.0,454766000.0,1514508000.0,907320000.0,339849000.0,2421828000.0,23531000.0,2876000.0,-128016000.0,249985000.0,311943000.0,557039000.0,172621000.0,1410339000.0,444886000.0,59220000.0,,557039000.0,51656000.0,1822031000.0,,531800000.0,323134000.0,64404000.0,17119000.0,819637000.0,-17841000.0,141153000.0,-51696000.0,990494000.0,906789000.0,-8449000.0,3995000.0,-113432000.0,1165919000.0,-630000.0,311456000.0,58247000.0,-3131000.0,-19635000.0,-87700000.0,224906000.0,-30209000.0
2018-12-13,85.0,85.68000030517578,82.80999755859375,84.25,84.25,714300,TEAM,1.1195252189296645,1.370919881305638,1.492462882656018,1.01310217819441,0.1064230407352544,0.2424089949107175,0.3361509374167983,63577000.0,454766000.0,1514508000.0,907320000.0,339849000.0,2421828000.0,23531000.0,2876000.0,-128016000.0,249985000.0,311943000.0,557039000.0,172621000.0,1410339000.0,444886000.0,59220000.0,,557039000.0,51656000.0,1822031000.0,,531800000.0,323134000.0,64404000.0,17119000.0,819637000.0,-17841000.0,141153000.0,-51696000.0,990494000.0,906789000.0,-8449000.0,3995000.0,-113432000.0,1165919000.0,-630000.0,311456000.0,58247000.0,-3131000.0,-19635000.0,-87700000.0,224906000.0,-30209000.0
2018-12-14,82.87000274658203,84.91999816894531,82.01000213623047,83.19000244140625,83.19000244140625,831700,TEAM,1.1169611184275692,1.3202307802360258,1.5428537364681196,1.0368354288357888,0.0801256895917803,0.2049943198849901,0.3735383052049612,63577000.0,454766000.0,1514508000.0,907320000.0,339849000.0,2421828000.0,23531000.0,2876000.0,-128016000.0,249985000.0,311943000.0,557039000.0,172621000.0,1410339000.0,444886000.0,59220000.0,,557039000.0,51656000.0,1822031000.0,,531800000.0,323134000.0,64404000.0,17119000.0,819637000.0,-17841000.0,141153000.0,-51696000.0,990494000.0,906789000.0,-8449000.0,3995000.0,-113432000.0,1165919000.0,-630000.0,311456000.0,58247000.0,-3131000.0,-19635000.0,-87700000.0,224906000.0,-30209000.0
2018-12-17,82.75,82.75,79.29000091552734,79.8499984741211,79.8499984741211,1161900,TEAM,1.1355040688990237,1.3758297145861127,1.6410769666902636,1.07745251528605,0.0580515536129735,0.2327652771530963,0.4296293068558352,63577000.0,454766000.0,1514508000.0,907320000.0,339849000.0,2421828000.0,23531000.0,2876000.0,-128016000.0,249985000.0,311943000.0,557039000.0,172621000.0,1410339000.0,444886000.0,59220000.0,,557039000.0,51656000.0,1822031000.0,,531800000.0,323134000.0,64404000.0,17119000.0,819637000.0,-17841000.0,141153000.0,-51696000.0,990494000.0,906789000.0,-8449000.0,3995000.0,-113432000.0,1165919000.0,-630000.0,311456000.0,58247000.0,-3131000.0,-19635000.0,-87700000.0,224906000.0,-30209000.0
2018-12-18,81.19999694824219,81.3499984741211,78.7300033569336,79.12000274658203,79.12000274658203,1454000,TEAM,1.1557128319912302,1.4098837105586013,1.653690492870248,1.0611103771593748,0.0946024548318553,0.257808331270589,0.4306136840139696,63577000.0,454766000.0,1514508000.0,907320000.0,339849000.0,2421828000.0,23531000.0,2876000.0,-128016000.0,249985000.0,311943000.0,557039000.0,172621000.0,1410339000.0,444886000.0,59220000.0,,557039000.0,51656000.0,1822031000.0,,531800000.0,323134000.0,64404000.0,17119000.0,819637000.0,-17841000.0,141153000.0,-51696000.0,990494000.0,906789000.0,-8449000.0,3995000.0,-113432000.0,1165919000.0,-630000.0,311456000.0,58247000.0,-3131000.0,-19635000.0,-87700000.0,224906000.0,-30209000.0
2018-12-19,79.68000030517578,83.73999786376953,79.3550033569336,81.05999755859375,81.05999755859375,1688200,TEAM,1.1553171027199272,1.3198865172236456,1.6255860873572288,1.0767260051985343,0.0785910975213928,0.1553734961051274,0.3750541528898143,63577000.0,454766000.0,1514508000.0,907320000.0,339849000.0,2421828000.0,23531000.0,2876000.0,-128016000.0,249985000.0,311943000.0,557039000.0,172621000.0,1410339000.0,444886000.0,59220000.0,,557039000.0,51656000.0,1822031000.0,,531800000.0,323134000.0,64404000.0,17119000.0,819637000.0,-17841000.0,141153000.0,-51696000.0,990494000.0,906789000.0,-8449000.0,3995000.0,-113432000.0,1165919000.0,-630000.0,311456000.0,58247000.0,-3131000.0,-19635000.0,-87700000.0,224906000.0,-30209000.0
2018-12-20,80.23999786376953,83.8499984741211,75.55000305175781,82.25,82.25,2980300,TEAM,1.1345896619431517,1.3186626028507311,1.6261398176291793,1.103472266160576,0.0311173957825756,0.1242926710698506,0.3523023513071346,63577000.0,454766000.0,1514508000.0,907320000.0,339849000.0,2421828000.0,23531000.0,2876000.0,-128016000.0,249985000.0,311943000.0,557039000.0,172621000.0,1410339000.0,444886000.0,59220000.0,,557039000.0,51656000.0,1822031000.0,,531800000.0,323134000.0,64404000.0,17119000.0,819637000.0,-17841000.0,141153000.0,-51696000.0,990494000.0,906789000.0,-8449000.0,3995000.0,-113432000.0,1165919000.0,-630000.0,311456000.0,58247000.0,-3131000.0,-19635000.0,-87700000.0,224906000.0,-30209000.0
2018-12-21,82.97000122070312,83.0,79.45999908447266,81.12999725341797,81.12999725341797,3059400,TEAM,1.1815605060471397,1.385307570498081,1.643781648282173,1.141954602863601,0.0396059031835387,0.1569489076990569,0.3293825059978437,63577000.0,454766000.0,1514508000.0,907320000.0,339849000.0,2421828000.0,23531000.0,2876000.0,-128016000.0,249985000.0,311943000.0,557039000.0,172621000.0,1410339000.0,444886000.0,59220000.0,,557039000.0,51656000.0,1822031000.0,,531800000.0,323134000.0,64404000.0,17119000.0,819637000.0,-17841000.0,141153000.0,-51696000.0,990494000.0,906789000.0,-8449000.0,3995000.0,-113432000.0,1165919000.0,-630000.0,311456000.0,58247000.0,-3131000.0,-19635000.0,-87700000.0,224906000.0,-30209000.0
2018-12-24,79.79000091552734,81.8499984741211,77.33999633789062,78.66000366210938,78.66000366210938,630100,TEAM,1.204169804359288,1.4476226474094784,1.7176454909756662,1.166284980250879,0.0378848241084091,0.1737120642346643,0.3711481890715544,63577000.0,454766000.0,1514508000.0,907320000.0,339849000.0,2421828000.0,23531000.0,2876000.0,-128016000.0,249985000.0,311943000.0,557039000.0,172621000.0,1410339000.0,444886000.0,59220000.0,,557039000.0,51656000.0,1822031000.0,,531800000.0,323134000.0,64404000.0,17119000.0,819637000.0,-17841000.0,141153000.0,-51696000.0,990494000.0,906789000.0,-8449000.0,3995000.0,-113432000.0,1165919000.0,-630000.0,311456000.0,58247000.0,-3131000.0,-19635000.0,-87700000.0,224906000.0,-30209000.0
2018-12-26,79.36000061035156,85.5,79.33000183105469,85.31999969482422,85.31999969482422,1510000,TEAM,1.092592610807969,1.354899189962535,1.6166197042795878,1.1113287815869517,-0.0187361707789823,0.1415047221819376,0.3427344957737819,63577000.0,454766000.0,1514508000.0,907320000.0,339849000.0,2421828000.0,23531000.0,2876000.0,-128016000.0,249985000.0,311943000.0,557039000.0,172621000.0,1410339000.0,444886000.0,59220000.0,,557039000.0,51656000.0,1822031000.0,,531800000.0,323134000.0,64404000.0,17119000.0,819637000.0,-17841000.0,141153000.0,-51696000.0,990494000.0,906789000.0,-8449000.0,3995000.0,-113432000.0,1165919000.0,-630000.0,311456000.0,58247000.0,-3131000.0,-19635000.0,-87700000.0,224906000.0,-30209000.0
2018-12-27,83.5199966430664,87.56999969482422,82.66000366210938,87.56999969482422,87.56999969482422,966700,TEAM,1.084960631121779,1.3173461346622553,1.6055727600033978,1.1155736616231424,-0.0306130305013634,0.1073650459118806,0.3384838891270751,63577000.0,454766000.0,1514508000.0,907320000.0,339849000.0,2421828000.0,23531000.0,2876000.0,-128016000.0,249985000.0,311943000.0,557039000.0,172621000.0,1410339000.0,444886000.0,59220000.0,,557039000.0,51656000.0,1822031000.0,,531800000.0,323134000.0,64404000.0,17119000.0,819637000.0,-17841000.0,141153000.0,-51696000.0,990494000.0,906789000.0,-8449000.0,3995000.0,-113432000.0,1165919000.0,-630000.0,311456000.0,58247000.0,-3131000.0,-19635000.0,-87700000.0,224906000.0,-30209000.0
2018-12-28,88.20999908447266,88.9800033569336,85.22000122070312,87.5999984741211,87.5999984741211,1410700,TEAM,1.1232877082178074,1.2582192139337132,1.6022831399000184,1.125268657046021,-0.0019809488282136,0.0468020682459064,0.3334148540647035,63577000.0,454766000.0,1514508000.0,907320000.0,339849000.0,2421828000.0,23531000.0,2876000.0,-128016000.0,249985000.0,311943000.0,557039000.0,172621000.0,1410339000.0,444886000.0,59220000.0,,557039000.0,51656000.0,1822031000.0,,531800000.0,323134000.0,64404000.0,17119000.0,819637000.0,-17841000.0,141153000.0,-51696000.0,990494000.0,906789000.0,-8449000.0,3995000.0,-113432000.0,1165919000.0,-630000.0,311456000.0,58247000.0,-3131000.0,-19635000.0,-87700000.0,224906000.0,-30209000.0
2018-12-31,89.2300033569336,90.87999725341795,88.19999694824219,88.9800033569336,88.9800033569336,2146700,TEAM,1.1123848013343638,1.251180013833743,1.583501782206946,1.1192605847178094,-0.0068757833834456,0.0433940239964638,0.32605168838184,63577000.0,454766000.0,1514508000.0,907320000.0,339849000.0,2421828000.0,23531000.0,2876000.0,-128016000.0,249985000.0,311943000.0,557039000.0,172621000.0,1410339000.0,444886000.0,59220000.0,,557039000.0,51656000.0,1822031000.0,,531800000.0,323134000.0,64404000.0,17119000.0,819637000.0,-17841000.0,141153000.0,-51696000.0,990494000.0,906789000.0,-8449000.0,3995000.0,-113432000.0,1165919000.0,-630000.0,311456000.0,58247000.0,-3131000.0,-19635000.0,-87700000.0,224906000.0,-30209000.0
2019-01-02,85.81999969482422,90.13999938964844,84.18000030517578,89.02999877929688,89.02999877929688,1570400,TEAM,1.14770304061755,1.2589015317061631,1.5562731054198438,1.1282955545492954,0.0194074860682544,0.0497421615769047,0.2881080607754345,63577000.0,454766000.0,1514508000.0,907320000.0,339849000.0,2421828000.0,23531000.0,2876000.0,-128016000.0,249985000.0,311943000.0,557039000.0,172621000.0,1410339000.0,444886000.0,59220000.0,,557039000.0,51656000.0,1822031000.0,,531800000.0,323134000.0,64404000.0,17119000.0,819637000.0,-17841000.0,141153000.0,-51696000.0,990494000.0,906789000.0,-8449000.0,3995000.0,-113432000.0,1165919000.0,-630000.0,311456000.0,58247000.0,-3131000.0,-19635000.0,-87700000.0,224906000.0,-30209000.0
2019-01-03,87.02999877929688,88.36000061035156,84.29000091552734,84.4800033569336,84.4800033569336,1201500,TEAM,1.2165008588938662,1.3275331092499811,1.6513966496591743,1.156797624498726,0.0597032343951402,0.1037835488211018,0.3580063945109413,63577000.0,454766000.0,1514508000.0,907320000.0,339849000.0,2421828000.0,23531000.0,2876000.0,-128016000.0,249985000.0,311943000.0,557039000.0,172621000.0,1410339000.0,444886000.0,59220000.0,,557039000.0,51656000.0,1822031000.0,,531800000.0,323134000.0,64404000.0,17119000.0,819637000.0,-17841000.0,141153000.0,-51696000.0,990494000.0,906789000.0,-8449000.0,3995000.0,-113432000.0,1165919000.0,-630000.0,311456000.0,58247000.0,-3131000.0,-19635000.0,-87700000.0,224906000.0,-30209000.0
