Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Deferred Long Term Liab,Other Current Liab,Total Assets,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Short Term Investments,Net Receivables,Accounts Payable,Long Term Debt,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures,Repurchase Of Stock
2018-11-20,120.5500030517578,131.2100067138672,120.48999786376952,129.6999969482422,129.6999969482422,2463000,SPOT,0.8307633194702271,1.08049346713225,0.983885918372653,15000000.0,2488000000.0,2869000000.0,238000000.0,12000000.0,646000000.0,3107000000.0,480000000.0,-2427000000.0,65000000.0,135000000.0,177000000.0,75000000.0,477000000.0,1860000000.0,9000000.0,177000000.0,73000000.0,1898000000.0,911000000.0,88000000.0,581000000.0,360000000.0,242000000.0,944000000.0,-306000000.0,524000000.0,-435000000.0,-4000000.0,34000000.0,8000000.0,29000000.0,-1235000000.0,-278000000.0,-56000000.0,179000000.0,54000000.0,-44000000.0,-112000000.0,5000000.0,940000000.0,-36000000.0,-72000000.0
2018-11-21,130.75999450683594,133.64500427246094,129.41000366210938,131.97999572753906,131.97999572753906,1455600,SPOT,0.8640703485924698,1.045613005510992,0.9925746646517388,15000000.0,2488000000.0,2869000000.0,238000000.0,12000000.0,646000000.0,3107000000.0,480000000.0,-2427000000.0,65000000.0,135000000.0,177000000.0,75000000.0,477000000.0,1860000000.0,9000000.0,177000000.0,73000000.0,1898000000.0,911000000.0,88000000.0,581000000.0,360000000.0,242000000.0,944000000.0,-306000000.0,524000000.0,-435000000.0,-4000000.0,34000000.0,8000000.0,29000000.0,-1235000000.0,-278000000.0,-56000000.0,179000000.0,54000000.0,-44000000.0,-112000000.0,5000000.0,940000000.0,-36000000.0,-72000000.0
2018-11-23,130.11000061035156,133.0,128.52000427246094,129.41000366210938,129.41000366210938,422200,SPOT,0.879530148163887,1.0758827894872005,1.0463642672916234,15000000.0,2488000000.0,2869000000.0,238000000.0,12000000.0,646000000.0,3107000000.0,480000000.0,-2427000000.0,65000000.0,135000000.0,177000000.0,75000000.0,477000000.0,1860000000.0,9000000.0,177000000.0,73000000.0,1898000000.0,911000000.0,88000000.0,581000000.0,360000000.0,242000000.0,944000000.0,-306000000.0,524000000.0,-435000000.0,-4000000.0,34000000.0,8000000.0,29000000.0,-1235000000.0,-278000000.0,-56000000.0,179000000.0,54000000.0,-44000000.0,-112000000.0,5000000.0,940000000.0,-36000000.0,-72000000.0
2018-11-26,131.0,138.60000610351562,130.9600067138672,138.0,138.0,1360400,SPOT,0.8127536497254303,1.0405797543733015,1.0150724770366282,15000000.0,2488000000.0,2869000000.0,238000000.0,12000000.0,646000000.0,3107000000.0,480000000.0,-2427000000.0,65000000.0,135000000.0,177000000.0,75000000.0,477000000.0,1860000000.0,9000000.0,177000000.0,73000000.0,1898000000.0,911000000.0,88000000.0,581000000.0,360000000.0,242000000.0,944000000.0,-306000000.0,524000000.0,-435000000.0,-4000000.0,34000000.0,8000000.0,29000000.0,-1235000000.0,-278000000.0,-56000000.0,179000000.0,54000000.0,-44000000.0,-112000000.0,5000000.0,940000000.0,-36000000.0,-72000000.0
2018-11-27,136.7100067138672,139.5,134.5399932861328,138.75,138.75,1174000,SPOT,0.818018018018018,1.0459098747184683,1.0034594286669485,15000000.0,2488000000.0,2869000000.0,238000000.0,12000000.0,646000000.0,3107000000.0,480000000.0,-2427000000.0,65000000.0,135000000.0,177000000.0,75000000.0,477000000.0,1860000000.0,9000000.0,177000000.0,73000000.0,1898000000.0,911000000.0,88000000.0,581000000.0,360000000.0,242000000.0,944000000.0,-306000000.0,524000000.0,-435000000.0,-4000000.0,34000000.0,8000000.0,29000000.0,-1235000000.0,-278000000.0,-56000000.0,179000000.0,54000000.0,-44000000.0,-112000000.0,5000000.0,940000000.0,-36000000.0,-72000000.0
2018-11-28,141.0,141.3000030517578,133.02000427246094,138.24000549316406,138.24000549316406,1693200,SPOT,0.822771942593665,1.0140334715388384,1.002604170978345,15000000.0,2488000000.0,2869000000.0,238000000.0,12000000.0,646000000.0,3107000000.0,480000000.0,-2427000000.0,65000000.0,135000000.0,177000000.0,75000000.0,477000000.0,1860000000.0,9000000.0,177000000.0,73000000.0,1898000000.0,911000000.0,88000000.0,581000000.0,360000000.0,242000000.0,944000000.0,-306000000.0,524000000.0,-435000000.0,-4000000.0,34000000.0,8000000.0,29000000.0,-1235000000.0,-278000000.0,-56000000.0,179000000.0,54000000.0,-44000000.0,-112000000.0,5000000.0,940000000.0,-36000000.0,-72000000.0
2018-11-29,137.0800018310547,140.8800048828125,137.0,138.9600067138672,138.9600067138672,972100,SPOT,0.7845422522722648,1.0087794034468214,1.0254749072761775,15000000.0,2488000000.0,2869000000.0,238000000.0,12000000.0,646000000.0,3107000000.0,480000000.0,-2427000000.0,65000000.0,135000000.0,177000000.0,75000000.0,477000000.0,1860000000.0,9000000.0,177000000.0,73000000.0,1898000000.0,911000000.0,88000000.0,581000000.0,360000000.0,242000000.0,944000000.0,-306000000.0,524000000.0,-435000000.0,-4000000.0,34000000.0,8000000.0,29000000.0,-1235000000.0,-278000000.0,-56000000.0,179000000.0,54000000.0,-44000000.0,-112000000.0,5000000.0,940000000.0,-36000000.0,-72000000.0
2018-11-30,138.5,138.89300537109375,133.17999267578125,136.3800048828125,136.3800048828125,1064200,SPOT,0.8689690415986038,1.073177851372821,1.06210588735483,15000000.0,2488000000.0,2869000000.0,238000000.0,12000000.0,646000000.0,3107000000.0,480000000.0,-2427000000.0,65000000.0,135000000.0,177000000.0,75000000.0,477000000.0,1860000000.0,9000000.0,177000000.0,73000000.0,1898000000.0,911000000.0,88000000.0,581000000.0,360000000.0,242000000.0,944000000.0,-306000000.0,524000000.0,-435000000.0,-4000000.0,34000000.0,8000000.0,29000000.0,-1235000000.0,-278000000.0,-56000000.0,179000000.0,54000000.0,-44000000.0,-112000000.0,5000000.0,940000000.0,-36000000.0,-72000000.0
2018-12-03,140.8699951171875,144.49000549316406,139.19000244140625,140.67999267578125,140.67999267578125,1489000,SPOT,0.8484504323613031,1.03305380578168,1.0277936015473117,15000000.0,2488000000.0,2869000000.0,238000000.0,12000000.0,646000000.0,3107000000.0,480000000.0,-2427000000.0,65000000.0,135000000.0,177000000.0,75000000.0,477000000.0,1860000000.0,9000000.0,177000000.0,73000000.0,1898000000.0,911000000.0,88000000.0,581000000.0,360000000.0,242000000.0,944000000.0,-306000000.0,524000000.0,-435000000.0,-4000000.0,34000000.0,8000000.0,29000000.0,-1235000000.0,-278000000.0,-56000000.0,179000000.0,54000000.0,-44000000.0,-112000000.0,5000000.0,940000000.0,-36000000.0,-72000000.0
2018-12-04,141.0399932861328,143.9499969482422,134.1300048828125,134.5,134.5,1600900,SPOT,0.873457274029246,1.0668401895402533,1.1115241635687731,15000000.0,2488000000.0,2869000000.0,238000000.0,12000000.0,646000000.0,3107000000.0,480000000.0,-2427000000.0,65000000.0,135000000.0,177000000.0,75000000.0,477000000.0,1860000000.0,9000000.0,177000000.0,73000000.0,1898000000.0,911000000.0,88000000.0,581000000.0,360000000.0,242000000.0,944000000.0,-306000000.0,524000000.0,-435000000.0,-4000000.0,34000000.0,8000000.0,29000000.0,-1235000000.0,-278000000.0,-56000000.0,179000000.0,54000000.0,-44000000.0,-112000000.0,5000000.0,940000000.0,-36000000.0,-72000000.0
2018-12-06,132.0,137.2899932861328,129.00999450683594,136.8300018310547,136.8300018310547,1543500,SPOT,0.8966600950052808,1.024921461788181,1.0743988346090252,15000000.0,2488000000.0,2869000000.0,238000000.0,12000000.0,646000000.0,3107000000.0,480000000.0,-2427000000.0,65000000.0,135000000.0,177000000.0,75000000.0,477000000.0,1860000000.0,9000000.0,177000000.0,73000000.0,1898000000.0,911000000.0,88000000.0,581000000.0,360000000.0,242000000.0,944000000.0,-306000000.0,524000000.0,-435000000.0,-4000000.0,34000000.0,8000000.0,29000000.0,-1235000000.0,-278000000.0,-56000000.0,179000000.0,54000000.0,-44000000.0,-112000000.0,5000000.0,940000000.0,-36000000.0,-72000000.0
2018-12-07,136.88999938964844,139.8000030517578,133.5800018310547,135.30999755859375,135.30999755859375,1115400,SPOT,0.9158968482835864,1.0487769287014996,1.1033922529420337,15000000.0,2488000000.0,2869000000.0,238000000.0,12000000.0,646000000.0,3107000000.0,480000000.0,-2427000000.0,65000000.0,135000000.0,177000000.0,75000000.0,477000000.0,1860000000.0,9000000.0,177000000.0,73000000.0,1898000000.0,911000000.0,88000000.0,581000000.0,360000000.0,242000000.0,944000000.0,-306000000.0,524000000.0,-435000000.0,-4000000.0,34000000.0,8000000.0,29000000.0,-1235000000.0,-278000000.0,-56000000.0,179000000.0,54000000.0,-44000000.0,-112000000.0,5000000.0,940000000.0,-36000000.0,-72000000.0
2018-12-10,134.1999969482422,136.83999633789062,130.10000610351562,130.7899932861328,130.7899932861328,1464700,SPOT,0.9214771987899836,1.06414863384306,1.1451182197464072,15000000.0,2488000000.0,2869000000.0,238000000.0,12000000.0,646000000.0,3107000000.0,480000000.0,-2427000000.0,65000000.0,135000000.0,177000000.0,75000000.0,477000000.0,1860000000.0,9000000.0,177000000.0,73000000.0,1898000000.0,911000000.0,88000000.0,581000000.0,360000000.0,242000000.0,944000000.0,-306000000.0,524000000.0,-435000000.0,-4000000.0,34000000.0,8000000.0,29000000.0,-1235000000.0,-278000000.0,-56000000.0,179000000.0,54000000.0,-44000000.0,-112000000.0,5000000.0,940000000.0,-36000000.0,-72000000.0
2018-12-11,133.80999755859375,133.80999755859375,126.41000366210938,128.3699951171875,128.3699951171875,2356300,SPOT,0.9870686601553622,1.102672029569982,1.1553322676627296,15000000.0,2488000000.0,2869000000.0,238000000.0,12000000.0,646000000.0,3107000000.0,480000000.0,-2427000000.0,65000000.0,135000000.0,177000000.0,75000000.0,477000000.0,1860000000.0,9000000.0,177000000.0,73000000.0,1898000000.0,911000000.0,88000000.0,581000000.0,360000000.0,242000000.0,944000000.0,-306000000.0,524000000.0,-435000000.0,-4000000.0,34000000.0,8000000.0,29000000.0,-1235000000.0,-278000000.0,-56000000.0,179000000.0,54000000.0,-44000000.0,-112000000.0,5000000.0,940000000.0,-36000000.0,-72000000.0
2018-12-12,130.3000030517578,133.77999877929688,128.02999877929688,128.47000122070312,128.47000122070312,1656400,SPOT,1.02163928351274,1.1201058031382247,1.1678990570598178,15000000.0,2488000000.0,2869000000.0,238000000.0,12000000.0,646000000.0,3107000000.0,480000000.0,-2427000000.0,65000000.0,135000000.0,177000000.0,75000000.0,477000000.0,1860000000.0,9000000.0,177000000.0,73000000.0,1898000000.0,911000000.0,88000000.0,581000000.0,360000000.0,242000000.0,944000000.0,-306000000.0,524000000.0,-435000000.0,-4000000.0,34000000.0,8000000.0,29000000.0,-1235000000.0,-278000000.0,-56000000.0,179000000.0,54000000.0,-44000000.0,-112000000.0,5000000.0,940000000.0,-36000000.0,-72000000.0
2018-12-13,129.77999877929688,130.1199951171875,124.70999908447266,125.5500030517578,125.5500030517578,1171000,SPOT,1.069295075561692,1.146873771351518,1.148227798948596,15000000.0,2488000000.0,2869000000.0,238000000.0,12000000.0,646000000.0,3107000000.0,480000000.0,-2427000000.0,65000000.0,135000000.0,177000000.0,75000000.0,477000000.0,1860000000.0,9000000.0,177000000.0,73000000.0,1898000000.0,911000000.0,88000000.0,581000000.0,360000000.0,242000000.0,944000000.0,-306000000.0,524000000.0,-435000000.0,-4000000.0,34000000.0,8000000.0,29000000.0,-1235000000.0,-278000000.0,-56000000.0,179000000.0,54000000.0,-44000000.0,-112000000.0,5000000.0,940000000.0,-36000000.0,-72000000.0
2018-12-14,123.8499984741211,127.4000015258789,122.23999786376952,125.68000030517578,125.68000030517578,916900,SPOT,1.0602323335172086,1.1059834473462813,1.130649313800675,15000000.0,2488000000.0,2869000000.0,238000000.0,12000000.0,646000000.0,3107000000.0,480000000.0,-2427000000.0,65000000.0,135000000.0,177000000.0,75000000.0,477000000.0,1860000000.0,9000000.0,177000000.0,73000000.0,1898000000.0,911000000.0,88000000.0,581000000.0,360000000.0,242000000.0,944000000.0,-306000000.0,524000000.0,-435000000.0,-4000000.0,34000000.0,8000000.0,29000000.0,-1235000000.0,-278000000.0,-56000000.0,179000000.0,54000000.0,-44000000.0,-112000000.0,5000000.0,940000000.0,-36000000.0,-72000000.0
2018-12-17,123.54000091552734,124.9499969482422,120.0,120.47000122070312,120.47000122070312,1251100,SPOT,1.1094878584523455,1.1795468138427754,1.1890927081304126,15000000.0,2488000000.0,2869000000.0,238000000.0,12000000.0,646000000.0,3107000000.0,480000000.0,-2427000000.0,65000000.0,135000000.0,177000000.0,75000000.0,477000000.0,1860000000.0,9000000.0,177000000.0,73000000.0,1898000000.0,911000000.0,88000000.0,581000000.0,360000000.0,242000000.0,944000000.0,-306000000.0,524000000.0,-435000000.0,-4000000.0,34000000.0,8000000.0,29000000.0,-1235000000.0,-278000000.0,-56000000.0,179000000.0,54000000.0,-44000000.0,-112000000.0,5000000.0,940000000.0,-36000000.0,-72000000.0
2018-12-18,120.62999725341795,122.86000061035156,119.8939971923828,120.51000213623048,120.51000213623048,1431100,SPOT,1.1102813100982576,1.1405692018232805,1.2133432796342396,15000000.0,2488000000.0,2869000000.0,238000000.0,12000000.0,646000000.0,3107000000.0,480000000.0,-2427000000.0,65000000.0,135000000.0,177000000.0,75000000.0,477000000.0,1860000000.0,9000000.0,177000000.0,73000000.0,1898000000.0,911000000.0,88000000.0,581000000.0,360000000.0,242000000.0,944000000.0,-306000000.0,524000000.0,-435000000.0,-4000000.0,34000000.0,8000000.0,29000000.0,-1235000000.0,-278000000.0,-56000000.0,179000000.0,54000000.0,-44000000.0,-112000000.0,5000000.0,940000000.0,-36000000.0,-72000000.0
2018-12-19,120.7699966430664,124.36000061035156,115.86000061035156,118.66999816894533,118.66999816894533,1768300,SPOT,1.1032274390243118,1.1237044590973282,1.2243195039009755,15000000.0,2488000000.0,2869000000.0,238000000.0,12000000.0,646000000.0,3107000000.0,480000000.0,-2427000000.0,65000000.0,135000000.0,177000000.0,75000000.0,477000000.0,1860000000.0,9000000.0,177000000.0,73000000.0,1898000000.0,911000000.0,88000000.0,581000000.0,360000000.0,242000000.0,944000000.0,-306000000.0,524000000.0,-435000000.0,-4000000.0,34000000.0,8000000.0,29000000.0,-1235000000.0,-278000000.0,-56000000.0,179000000.0,54000000.0,-44000000.0,-112000000.0,5000000.0,940000000.0,-36000000.0,-72000000.0
2018-12-20,117.5,118.98999786376952,111.8499984741211,114.52999877929688,114.52999877929688,2299000,SPOT,1.1586483747717444,1.2017812001804462,1.2785295925651472,15000000.0,2488000000.0,2869000000.0,238000000.0,12000000.0,646000000.0,3107000000.0,480000000.0,-2427000000.0,65000000.0,135000000.0,177000000.0,75000000.0,477000000.0,1860000000.0,9000000.0,177000000.0,73000000.0,1898000000.0,911000000.0,88000000.0,581000000.0,360000000.0,242000000.0,944000000.0,-306000000.0,524000000.0,-435000000.0,-4000000.0,34000000.0,8000000.0,29000000.0,-1235000000.0,-278000000.0,-56000000.0,179000000.0,54000000.0,-44000000.0,-112000000.0,5000000.0,940000000.0,-36000000.0,-72000000.0
2018-12-21,114.18000030517578,114.37000274658205,104.05999755859376,106.83999633789062,106.83999633789062,3379000,SPOT,1.2604829912483329,1.2991389723825049,1.3652190716017705,15000000.0,2488000000.0,2869000000.0,238000000.0,12000000.0,646000000.0,3107000000.0,480000000.0,-2427000000.0,65000000.0,135000000.0,177000000.0,75000000.0,477000000.0,1860000000.0,9000000.0,177000000.0,73000000.0,1898000000.0,911000000.0,88000000.0,581000000.0,360000000.0,242000000.0,944000000.0,-306000000.0,524000000.0,-435000000.0,-4000000.0,34000000.0,8000000.0,29000000.0,-1235000000.0,-278000000.0,-56000000.0,179000000.0,54000000.0,-44000000.0,-112000000.0,5000000.0,940000000.0,-36000000.0,-72000000.0
2018-12-24,104.8000030517578,110.41000366210938,103.29000091552734,107.75,107.75,944200,SPOT,1.2366589327146171,1.2998607662050463,1.357865406576276,15000000.0,2488000000.0,2869000000.0,238000000.0,12000000.0,646000000.0,3107000000.0,480000000.0,-2427000000.0,65000000.0,135000000.0,177000000.0,75000000.0,477000000.0,1860000000.0,9000000.0,177000000.0,73000000.0,1898000000.0,911000000.0,88000000.0,581000000.0,360000000.0,242000000.0,944000000.0,-306000000.0,524000000.0,-435000000.0,-4000000.0,34000000.0,8000000.0,29000000.0,-1235000000.0,-278000000.0,-56000000.0,179000000.0,54000000.0,-44000000.0,-112000000.0,5000000.0,940000000.0,-36000000.0,-72000000.0
2018-12-26,108.73999786376952,114.05999755859376,106.7750015258789,114.04000091552734,114.04000091552734,1463700,SPOT,1.161522322434775,1.2500000167252596,1.2652577352486387,15000000.0,2488000000.0,2869000000.0,238000000.0,12000000.0,646000000.0,3107000000.0,480000000.0,-2427000000.0,65000000.0,135000000.0,177000000.0,75000000.0,477000000.0,1860000000.0,9000000.0,177000000.0,73000000.0,1898000000.0,911000000.0,88000000.0,581000000.0,360000000.0,242000000.0,944000000.0,-306000000.0,524000000.0,-435000000.0,-4000000.0,34000000.0,8000000.0,29000000.0,-1235000000.0,-278000000.0,-56000000.0,179000000.0,54000000.0,-44000000.0,-112000000.0,5000000.0,940000000.0,-36000000.0,-72000000.0
2018-12-27,112.66000366210938,114.4499969482422,109.5,113.81999969482422,113.81999969482422,1498200,SPOT,1.1989984324952416,1.2635741320491212,1.2936215593739768,15000000.0,2488000000.0,2869000000.0,238000000.0,12000000.0,646000000.0,3107000000.0,480000000.0,-2427000000.0,65000000.0,135000000.0,177000000.0,75000000.0,477000000.0,1860000000.0,9000000.0,177000000.0,73000000.0,1898000000.0,911000000.0,88000000.0,581000000.0,360000000.0,242000000.0,944000000.0,-306000000.0,524000000.0,-435000000.0,-4000000.0,34000000.0,8000000.0,29000000.0,-1235000000.0,-278000000.0,-56000000.0,179000000.0,54000000.0,-44000000.0,-112000000.0,5000000.0,940000000.0,-36000000.0,-72000000.0
2018-12-28,114.06999969482422,114.6750030517578,110.33699798583984,112.16000366210938,112.16000366210938,971000,SPOT,1.2076497193803213,1.2506241056752736,1.349500674646331,15000000.0,2488000000.0,2869000000.0,238000000.0,12000000.0,646000000.0,3107000000.0,480000000.0,-2427000000.0,65000000.0,135000000.0,177000000.0,75000000.0,477000000.0,1860000000.0,9000000.0,177000000.0,73000000.0,1898000000.0,911000000.0,88000000.0,581000000.0,360000000.0,242000000.0,944000000.0,-306000000.0,524000000.0,-435000000.0,-4000000.0,34000000.0,8000000.0,29000000.0,-1235000000.0,-278000000.0,-56000000.0,179000000.0,54000000.0,-44000000.0,-112000000.0,5000000.0,940000000.0,-36000000.0,-72000000.0
2018-12-31,114.41999816894533,116.25,112.2699966430664,113.5,113.5,1397500,SPOT,1.208898737567112,1.2434361663683922,1.3344493983600634,14000000.0,3801000000.0,2242000000.0,2094000000.0,14000000.0,660000000.0,4336000000.0,382000000.0,-2505000000.0,93000000.0,146000000.0,798000000.0,87000000.0,891000000.0,2149000000.0,8000000.0,875000000.0,197000000.0,2246000000.0,1646000000.0,1934000000.0,571000000.0,402000000.0,295000000.0,,157000000.0,329000000.0,-22000000.0,-17000000.0,92000000.0,-17000000.0,163000000.0,-78000000.0,414000000.0,22000000.0,344000000.0,32000000.0,-45000000.0,-61000000.0,1000000.0,139000000.0,-125000000.0,-72000000.0
2019-01-02,111.66000366210938,115.62999725341795,110.36000061035156,113.73999786376952,113.73999786376952,861100,SPOT,1.2185687419259654,1.2509231708418946,1.3390188668209138,14000000.0,3801000000.0,2242000000.0,2094000000.0,14000000.0,660000000.0,4336000000.0,382000000.0,-2505000000.0,93000000.0,146000000.0,798000000.0,87000000.0,891000000.0,2149000000.0,8000000.0,875000000.0,197000000.0,2246000000.0,1646000000.0,1934000000.0,571000000.0,402000000.0,295000000.0,,157000000.0,329000000.0,-22000000.0,-17000000.0,92000000.0,-17000000.0,163000000.0,-78000000.0,414000000.0,22000000.0,344000000.0,32000000.0,-45000000.0,-61000000.0,1000000.0,139000000.0,-125000000.0,-72000000.0
2019-01-03,112.08000183105467,113.34500122070312,108.58999633789062,109.0199966430664,109.0199966430664,1082300,SPOT,1.2786644486229684,1.2964593715833668,1.415061539375606,14000000.0,3801000000.0,2242000000.0,2094000000.0,14000000.0,660000000.0,4336000000.0,382000000.0,-2505000000.0,93000000.0,146000000.0,798000000.0,87000000.0,891000000.0,2149000000.0,8000000.0,875000000.0,197000000.0,2246000000.0,1646000000.0,1934000000.0,571000000.0,402000000.0,295000000.0,,157000000.0,329000000.0,-22000000.0,-17000000.0,92000000.0,-17000000.0,163000000.0,-78000000.0,414000000.0,22000000.0,344000000.0,32000000.0,-45000000.0,-61000000.0,1000000.0,139000000.0,-125000000.0,-72000000.0
