Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Deferred Long Term Liab,Other Current Liab,Total Assets,Other Current Assets,Retained Earnings,Other Liab,Good Will,Other Assets,Cash,Total Current Liabilities,Short Long Term Debt,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Common Stock,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Total Cash From Operating Activities,Depreciation,Dividends Paid,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2021-08-26,84.73999786376953,84.80500030517578,81.33999633789062,83.0,83.0,745100,FOUR,0.9895180391978068,0.0,0.0,186300000.0,738300000.0,1109300000.0,459600000.0,210400000.0,30200000.0,30000000.0,1779300000.0,1000000.0,-278700000.0,4500000.0,477000000.0,30800000.0,927800000.0,99400000.0,900000.0,51700000.0,1033500000.0,-203700000.0,94200000.0,1005400000.0,1500000.0,60600000.0,,-800000.0,-102100000.0,475400000.0,1002800000.0,-6500000.0,566300000.0,-18400000.0,924100000.0,-4400000.0,23400000.0,68500000.0,-900000.0,1200000.0,-19900000.0,-33600000.0,-21800000.0,-19300000.0
2021-08-27,83.70999908447266,88.33999633789062,83.5,87.51000213623047,87.51000213623047,1172700,FOUR,0.90812477751959,0.0,0.0,186300000.0,738300000.0,1109300000.0,459600000.0,210400000.0,30200000.0,30000000.0,1779300000.0,1000000.0,-278700000.0,4500000.0,477000000.0,30800000.0,927800000.0,99400000.0,900000.0,51700000.0,1033500000.0,-203700000.0,94200000.0,1005400000.0,1500000.0,60600000.0,,-800000.0,-102100000.0,475400000.0,1002800000.0,-6500000.0,566300000.0,-18400000.0,924100000.0,-4400000.0,23400000.0,68500000.0,-900000.0,1200000.0,-19900000.0,-33600000.0,-21800000.0,-19300000.0
2021-08-30,88.0,88.5,84.13999938964844,85.58000183105469,85.58000183105469,818900,FOUR,0.905819058009607,0.0,0.0,186300000.0,738300000.0,1109300000.0,459600000.0,210400000.0,30200000.0,30000000.0,1779300000.0,1000000.0,-278700000.0,4500000.0,477000000.0,30800000.0,927800000.0,99400000.0,900000.0,51700000.0,1033500000.0,-203700000.0,94200000.0,1005400000.0,1500000.0,60600000.0,,-800000.0,-102100000.0,475400000.0,1002800000.0,-6500000.0,566300000.0,-18400000.0,924100000.0,-4400000.0,23400000.0,68500000.0,-900000.0,1200000.0,-19900000.0,-33600000.0,-21800000.0,-19300000.0
2021-08-31,85.80999755859375,87.1500015258789,85.69999694824219,85.70999908447266,85.70999908447266,725800,FOUR,0.9553144105475958,0.0,0.0,186300000.0,738300000.0,1109300000.0,459600000.0,210400000.0,30200000.0,30000000.0,1779300000.0,1000000.0,-278700000.0,4500000.0,477000000.0,30800000.0,927800000.0,99400000.0,900000.0,51700000.0,1033500000.0,-203700000.0,94200000.0,1005400000.0,1500000.0,60600000.0,,-800000.0,-102100000.0,475400000.0,1002800000.0,-6500000.0,566300000.0,-18400000.0,924100000.0,-4400000.0,23400000.0,68500000.0,-900000.0,1200000.0,-19900000.0,-33600000.0,-21800000.0,-19300000.0
2021-09-01,86.9000015258789,89.47000122070312,86.55000305175781,87.83999633789062,87.83999633789062,593200,FOUR,0.8942395984353487,0.0,0.0,186300000.0,738300000.0,1109300000.0,459600000.0,210400000.0,30200000.0,30000000.0,1779300000.0,1000000.0,-278700000.0,4500000.0,477000000.0,30800000.0,927800000.0,99400000.0,900000.0,51700000.0,1033500000.0,-203700000.0,94200000.0,1005400000.0,1500000.0,60600000.0,,-800000.0,-102100000.0,475400000.0,1002800000.0,-6500000.0,566300000.0,-18400000.0,924100000.0,-4400000.0,23400000.0,68500000.0,-900000.0,1200000.0,-19900000.0,-33600000.0,-21800000.0,-19300000.0
2021-09-02,88.37000274658203,88.87000274658203,86.80000305175781,86.81999969482422,86.81999969482422,540700,FOUR,0.9187974766581564,0.0,0.0,186300000.0,738300000.0,1109300000.0,459600000.0,210400000.0,30200000.0,30000000.0,1779300000.0,1000000.0,-278700000.0,4500000.0,477000000.0,30800000.0,927800000.0,99400000.0,900000.0,51700000.0,1033500000.0,-203700000.0,94200000.0,1005400000.0,1500000.0,60600000.0,,-800000.0,-102100000.0,475400000.0,1002800000.0,-6500000.0,566300000.0,-18400000.0,924100000.0,-4400000.0,23400000.0,68500000.0,-900000.0,1200000.0,-19900000.0,-33600000.0,-21800000.0,-19300000.0
2021-09-03,86.37000274658203,87.54900360107422,85.37999725341797,85.44999694824219,85.44999694824219,415300,FOUR,0.9179637828298348,0.0,0.0,186300000.0,738300000.0,1109300000.0,459600000.0,210400000.0,30200000.0,30000000.0,1779300000.0,1000000.0,-278700000.0,4500000.0,477000000.0,30800000.0,927800000.0,99400000.0,900000.0,51700000.0,1033500000.0,-203700000.0,94200000.0,1005400000.0,1500000.0,60600000.0,,-800000.0,-102100000.0,475400000.0,1002800000.0,-6500000.0,566300000.0,-18400000.0,924100000.0,-4400000.0,23400000.0,68500000.0,-900000.0,1200000.0,-19900000.0,-33600000.0,-21800000.0,-19300000.0
2021-09-07,85.4000015258789,87.00499725341797,84.54000091552734,86.26000213623047,86.26000213623047,2133600,FOUR,0.923603016414519,0.0,0.0,186300000.0,738300000.0,1109300000.0,459600000.0,210400000.0,30200000.0,30000000.0,1779300000.0,1000000.0,-278700000.0,4500000.0,477000000.0,30800000.0,927800000.0,99400000.0,900000.0,51700000.0,1033500000.0,-203700000.0,94200000.0,1005400000.0,1500000.0,60600000.0,,-800000.0,-102100000.0,475400000.0,1002800000.0,-6500000.0,566300000.0,-18400000.0,924100000.0,-4400000.0,23400000.0,68500000.0,-900000.0,1200000.0,-19900000.0,-33600000.0,-21800000.0,-19300000.0
2021-09-08,81.19999694824219,83.2300033569336,80.62000274658203,81.62000274658203,81.62000274658203,2853700,FOUR,0.9066404987728192,0.0,0.0,186300000.0,738300000.0,1109300000.0,459600000.0,210400000.0,30200000.0,30000000.0,1779300000.0,1000000.0,-278700000.0,4500000.0,477000000.0,30800000.0,927800000.0,99400000.0,900000.0,51700000.0,1033500000.0,-203700000.0,94200000.0,1005400000.0,1500000.0,60600000.0,,-800000.0,-102100000.0,475400000.0,1002800000.0,-6500000.0,566300000.0,-18400000.0,924100000.0,-4400000.0,23400000.0,68500000.0,-900000.0,1200000.0,-19900000.0,-33600000.0,-21800000.0,-19300000.0
2021-09-09,81.5999984741211,82.44000244140625,79.8499984741211,80.5199966430664,80.5199966430664,1594500,FOUR,0.8457526243573832,0.0,0.0,186300000.0,738300000.0,1109300000.0,459600000.0,210400000.0,30200000.0,30000000.0,1779300000.0,1000000.0,-278700000.0,4500000.0,477000000.0,30800000.0,927800000.0,99400000.0,900000.0,51700000.0,1033500000.0,-203700000.0,94200000.0,1005400000.0,1500000.0,60600000.0,,-800000.0,-102100000.0,475400000.0,1002800000.0,-6500000.0,566300000.0,-18400000.0,924100000.0,-4400000.0,23400000.0,68500000.0,-900000.0,1200000.0,-19900000.0,-33600000.0,-21800000.0,-19300000.0
2021-09-10,80.86000061035156,81.31999969482422,78.5,78.7300033569336,78.7300033569336,1147500,FOUR,0.8952114867492452,0.0,0.0,186300000.0,738300000.0,1109300000.0,459600000.0,210400000.0,30200000.0,30000000.0,1779300000.0,1000000.0,-278700000.0,4500000.0,477000000.0,30800000.0,927800000.0,99400000.0,900000.0,51700000.0,1033500000.0,-203700000.0,94200000.0,1005400000.0,1500000.0,60600000.0,,-800000.0,-102100000.0,475400000.0,1002800000.0,-6500000.0,566300000.0,-18400000.0,924100000.0,-4400000.0,23400000.0,68500000.0,-900000.0,1200000.0,-19900000.0,-33600000.0,-21800000.0,-19300000.0
2021-09-13,79.44999694824219,79.64399719238281,76.62000274658203,79.11000061035156,79.11000061035156,1059600,FOUR,0.8789027713671748,0.0,0.0,186300000.0,738300000.0,1109300000.0,459600000.0,210400000.0,30200000.0,30000000.0,1779300000.0,1000000.0,-278700000.0,4500000.0,477000000.0,30800000.0,927800000.0,99400000.0,900000.0,51700000.0,1033500000.0,-203700000.0,94200000.0,1005400000.0,1500000.0,60600000.0,,-800000.0,-102100000.0,475400000.0,1002800000.0,-6500000.0,566300000.0,-18400000.0,924100000.0,-4400000.0,23400000.0,68500000.0,-900000.0,1200000.0,-19900000.0,-33600000.0,-21800000.0,-19300000.0
2021-09-14,79.5,79.5,76.91999816894531,77.56999969482422,77.56999969482422,973800,FOUR,0.9162047179892704,0.0,0.0,186300000.0,738300000.0,1109300000.0,459600000.0,210400000.0,30200000.0,30000000.0,1779300000.0,1000000.0,-278700000.0,4500000.0,477000000.0,30800000.0,927800000.0,99400000.0,900000.0,51700000.0,1033500000.0,-203700000.0,94200000.0,1005400000.0,1500000.0,60600000.0,,-800000.0,-102100000.0,475400000.0,1002800000.0,-6500000.0,566300000.0,-18400000.0,924100000.0,-4400000.0,23400000.0,68500000.0,-900000.0,1200000.0,-19900000.0,-33600000.0,-21800000.0,-19300000.0
2021-09-15,77.5999984741211,78.0,75.33999633789062,77.51000213623047,77.51000213623047,1418200,FOUR,0.9760030891615452,0.0,0.0,186300000.0,738300000.0,1109300000.0,459600000.0,210400000.0,30200000.0,30000000.0,1779300000.0,1000000.0,-278700000.0,4500000.0,477000000.0,30800000.0,927800000.0,99400000.0,900000.0,51700000.0,1033500000.0,-203700000.0,94200000.0,1005400000.0,1500000.0,60600000.0,,-800000.0,-102100000.0,475400000.0,1002800000.0,-6500000.0,566300000.0,-18400000.0,924100000.0,-4400000.0,23400000.0,68500000.0,-900000.0,1200000.0,-19900000.0,-33600000.0,-21800000.0,-19300000.0
2021-09-16,78.58999633789062,81.98999786376953,78.25,80.3499984741211,80.3499984741211,1065000,FOUR,0.9357810064629092,0.0,0.0,186300000.0,738300000.0,1109300000.0,459600000.0,210400000.0,30200000.0,30000000.0,1779300000.0,1000000.0,-278700000.0,4500000.0,477000000.0,30800000.0,927800000.0,99400000.0,900000.0,51700000.0,1033500000.0,-203700000.0,94200000.0,1005400000.0,1500000.0,60600000.0,,-800000.0,-102100000.0,475400000.0,1002800000.0,-6500000.0,566300000.0,-18400000.0,924100000.0,-4400000.0,23400000.0,68500000.0,-900000.0,1200000.0,-19900000.0,-33600000.0,-21800000.0,-19300000.0
2021-09-17,80.3499984741211,82.0,80.19999694824219,81.4800033569336,81.4800033569336,1718200,FOUR,0.9380215654921412,0.0,0.0,186300000.0,738300000.0,1109300000.0,459600000.0,210400000.0,30200000.0,30000000.0,1779300000.0,1000000.0,-278700000.0,4500000.0,477000000.0,30800000.0,927800000.0,99400000.0,900000.0,51700000.0,1033500000.0,-203700000.0,94200000.0,1005400000.0,1500000.0,60600000.0,,-800000.0,-102100000.0,475400000.0,1002800000.0,-6500000.0,566300000.0,-18400000.0,924100000.0,-4400000.0,23400000.0,68500000.0,-900000.0,1200000.0,-19900000.0,-33600000.0,-21800000.0,-19300000.0
2021-09-20,79.0999984741211,82.19999694824219,78.19999694824219,80.5,80.5,1159500,FOUR,0.9561490834869952,0.0,0.0,186300000.0,738300000.0,1109300000.0,459600000.0,210400000.0,30200000.0,30000000.0,1779300000.0,1000000.0,-278700000.0,4500000.0,477000000.0,30800000.0,927800000.0,99400000.0,900000.0,51700000.0,1033500000.0,-203700000.0,94200000.0,1005400000.0,1500000.0,60600000.0,,-800000.0,-102100000.0,475400000.0,1002800000.0,-6500000.0,566300000.0,-18400000.0,924100000.0,-4400000.0,23400000.0,68500000.0,-900000.0,1200000.0,-19900000.0,-33600000.0,-21800000.0,-19300000.0
2021-09-21,81.01000213623047,81.29000091552734,79.19999694824219,80.3499984741211,80.3499984741211,968900,FOUR,0.9560672203318856,0.0,0.0,186300000.0,738300000.0,1109300000.0,459600000.0,210400000.0,30200000.0,30000000.0,1779300000.0,1000000.0,-278700000.0,4500000.0,477000000.0,30800000.0,927800000.0,99400000.0,900000.0,51700000.0,1033500000.0,-203700000.0,94200000.0,1005400000.0,1500000.0,60600000.0,,-800000.0,-102100000.0,475400000.0,1002800000.0,-6500000.0,566300000.0,-18400000.0,924100000.0,-4400000.0,23400000.0,68500000.0,-900000.0,1200000.0,-19900000.0,-33600000.0,-21800000.0,-19300000.0
2021-09-22,80.3499984741211,84.98999786376953,79.48999786376953,84.0199966430664,84.0199966430664,1231400,FOUR,0.9152583265691542,0.0,0.0,186300000.0,738300000.0,1109300000.0,459600000.0,210400000.0,30200000.0,30000000.0,1779300000.0,1000000.0,-278700000.0,4500000.0,477000000.0,30800000.0,927800000.0,99400000.0,900000.0,51700000.0,1033500000.0,-203700000.0,94200000.0,1005400000.0,1500000.0,60600000.0,,-800000.0,-102100000.0,475400000.0,1002800000.0,-6500000.0,566300000.0,-18400000.0,924100000.0,-4400000.0,23400000.0,68500000.0,-900000.0,1200000.0,-19900000.0,-33600000.0,-21800000.0,-19300000.0
2021-09-23,84.4800033569336,87.16999816894531,83.18000030517578,87.0,87.0,818400,FOUR,0.0,0.0,0.0,186300000.0,738300000.0,1109300000.0,459600000.0,210400000.0,30200000.0,30000000.0,1779300000.0,1000000.0,-278700000.0,4500000.0,477000000.0,30800000.0,927800000.0,99400000.0,900000.0,51700000.0,1033500000.0,-203700000.0,94200000.0,1005400000.0,1500000.0,60600000.0,,-800000.0,-102100000.0,475400000.0,1002800000.0,-6500000.0,566300000.0,-18400000.0,924100000.0,-4400000.0,23400000.0,68500000.0,-900000.0,1200000.0,-19900000.0,-33600000.0,-21800000.0,-19300000.0
2021-09-24,86.66000366210938,87.66000366210938,85.70999908447266,86.81999969482422,86.81999969482422,912600,FOUR,0.0,0.0,0.0,186300000.0,738300000.0,1109300000.0,459600000.0,210400000.0,30200000.0,30000000.0,1779300000.0,1000000.0,-278700000.0,4500000.0,477000000.0,30800000.0,927800000.0,99400000.0,900000.0,51700000.0,1033500000.0,-203700000.0,94200000.0,1005400000.0,1500000.0,60600000.0,,-800000.0,-102100000.0,475400000.0,1002800000.0,-6500000.0,566300000.0,-18400000.0,924100000.0,-4400000.0,23400000.0,68500000.0,-900000.0,1200000.0,-19900000.0,-33600000.0,-21800000.0,-19300000.0
2021-09-27,85.83999633789062,87.0999984741211,84.47000122070312,85.4800033569336,85.4800033569336,710500,FOUR,0.0,0.0,0.0,186300000.0,738300000.0,1109300000.0,459600000.0,210400000.0,30200000.0,30000000.0,1779300000.0,1000000.0,-278700000.0,4500000.0,477000000.0,30800000.0,927800000.0,99400000.0,900000.0,51700000.0,1033500000.0,-203700000.0,94200000.0,1005400000.0,1500000.0,60600000.0,,-800000.0,-102100000.0,475400000.0,1002800000.0,-6500000.0,566300000.0,-18400000.0,924100000.0,-4400000.0,23400000.0,68500000.0,-900000.0,1200000.0,-19900000.0,-33600000.0,-21800000.0,-19300000.0
2021-09-28,84.6500015258789,84.76000213623047,81.69000244140625,82.12999725341797,82.12999725341797,1242500,FOUR,0.0,0.0,0.0,186300000.0,738300000.0,1109300000.0,459600000.0,210400000.0,30200000.0,30000000.0,1779300000.0,1000000.0,-278700000.0,4500000.0,477000000.0,30800000.0,927800000.0,99400000.0,900000.0,51700000.0,1033500000.0,-203700000.0,94200000.0,1005400000.0,1500000.0,60600000.0,,-800000.0,-102100000.0,475400000.0,1002800000.0,-6500000.0,566300000.0,-18400000.0,924100000.0,-4400000.0,23400000.0,68500000.0,-900000.0,1200000.0,-19900000.0,-33600000.0,-21800000.0,-19300000.0
2021-09-29,82.80999755859375,82.85199737548828,79.44000244140625,79.47000122070312,79.47000122070312,688900,FOUR,0.0,0.0,0.0,186300000.0,738300000.0,1109300000.0,459600000.0,210400000.0,30200000.0,30000000.0,1779300000.0,1000000.0,-278700000.0,4500000.0,477000000.0,30800000.0,927800000.0,99400000.0,900000.0,51700000.0,1033500000.0,-203700000.0,94200000.0,1005400000.0,1500000.0,60600000.0,,-800000.0,-102100000.0,475400000.0,1002800000.0,-6500000.0,566300000.0,-18400000.0,924100000.0,-4400000.0,23400000.0,68500000.0,-900000.0,1200000.0,-19900000.0,-33600000.0,-21800000.0,-19300000.0
2021-09-30,79.70999908447266,80.1500015258789,77.45999908447266,77.5199966430664,77.5199966430664,968500,FOUR,0.0,0.0,0.0,186300000.0,738300000.0,1109300000.0,459600000.0,210400000.0,30200000.0,30000000.0,1779300000.0,1000000.0,-278700000.0,4500000.0,477000000.0,30800000.0,927800000.0,99400000.0,900000.0,51700000.0,1033500000.0,-203700000.0,94200000.0,1005400000.0,1500000.0,60600000.0,,-800000.0,-102100000.0,475400000.0,1002800000.0,-6500000.0,566300000.0,-18400000.0,924100000.0,-4400000.0,23400000.0,68500000.0,-900000.0,1200000.0,-19900000.0,-33600000.0,-21800000.0,-19300000.0
2021-10-01,78.0,82.83999633789062,77.86000061035156,81.87999725341797,81.87999725341797,1097800,FOUR,0.0,0.0,0.0,186300000.0,738300000.0,1109300000.0,459600000.0,210400000.0,30200000.0,30000000.0,1779300000.0,1000000.0,-278700000.0,4500000.0,477000000.0,30800000.0,927800000.0,99400000.0,900000.0,51700000.0,1033500000.0,-203700000.0,94200000.0,1005400000.0,1500000.0,60600000.0,,-800000.0,-102100000.0,475400000.0,1002800000.0,-6500000.0,566300000.0,-18400000.0,924100000.0,-4400000.0,23400000.0,68500000.0,-900000.0,1200000.0,-19900000.0,-33600000.0,-21800000.0,-19300000.0
2021-10-04,82.08000183105469,82.08000183105469,77.822998046875,78.55000305175781,78.55000305175781,1080600,FOUR,0.0,0.0,0.0,186300000.0,738300000.0,1109300000.0,459600000.0,210400000.0,30200000.0,30000000.0,1779300000.0,1000000.0,-278700000.0,4500000.0,477000000.0,30800000.0,927800000.0,99400000.0,900000.0,51700000.0,1033500000.0,-203700000.0,94200000.0,1005400000.0,1500000.0,60600000.0,,-800000.0,-102100000.0,475400000.0,1002800000.0,-6500000.0,566300000.0,-18400000.0,924100000.0,-4400000.0,23400000.0,68500000.0,-900000.0,1200000.0,-19900000.0,-33600000.0,-21800000.0,-19300000.0
2021-10-05,78.91000366210938,80.3499984741211,78.0999984741211,79.7699966430664,79.7699966430664,1295800,FOUR,0.0,0.0,0.0,186300000.0,738300000.0,1109300000.0,459600000.0,210400000.0,30200000.0,30000000.0,1779300000.0,1000000.0,-278700000.0,4500000.0,477000000.0,30800000.0,927800000.0,99400000.0,900000.0,51700000.0,1033500000.0,-203700000.0,94200000.0,1005400000.0,1500000.0,60600000.0,,-800000.0,-102100000.0,475400000.0,1002800000.0,-6500000.0,566300000.0,-18400000.0,924100000.0,-4400000.0,23400000.0,68500000.0,-900000.0,1200000.0,-19900000.0,-33600000.0,-21800000.0,-19300000.0
2021-10-06,78.06999969482422,79.7699966430664,77.87000274658203,78.44000244140625,78.44000244140625,746100,FOUR,0.0,0.0,0.0,186300000.0,738300000.0,1109300000.0,459600000.0,210400000.0,30200000.0,30000000.0,1779300000.0,1000000.0,-278700000.0,4500000.0,477000000.0,30800000.0,927800000.0,99400000.0,900000.0,51700000.0,1033500000.0,-203700000.0,94200000.0,1005400000.0,1500000.0,60600000.0,,-800000.0,-102100000.0,475400000.0,1002800000.0,-6500000.0,566300000.0,-18400000.0,924100000.0,-4400000.0,23400000.0,68500000.0,-900000.0,1200000.0,-19900000.0,-33600000.0,-21800000.0,-19300000.0
2021-10-07,79.37000274658203,81.91000366210938,79.02999877929688,79.66999816894531,79.66999816894531,793200,FOUR,0.0,0.0,0.0,186300000.0,738300000.0,1109300000.0,459600000.0,210400000.0,30200000.0,30000000.0,1779300000.0,1000000.0,-278700000.0,4500000.0,477000000.0,30800000.0,927800000.0,99400000.0,900000.0,51700000.0,1033500000.0,-203700000.0,94200000.0,1005400000.0,1500000.0,60600000.0,,-800000.0,-102100000.0,475400000.0,1002800000.0,-6500000.0,566300000.0,-18400000.0,924100000.0,-4400000.0,23400000.0,68500000.0,-900000.0,1200000.0,-19900000.0,-33600000.0,-21800000.0,-19300000.0
2021-10-08,79.68000030517578,79.83499908447266,73.93000030517578,74.0,74.0,1323700,FOUR,0.0,0.0,0.0,186300000.0,738300000.0,1109300000.0,459600000.0,210400000.0,30200000.0,30000000.0,1779300000.0,1000000.0,-278700000.0,4500000.0,477000000.0,30800000.0,927800000.0,99400000.0,900000.0,51700000.0,1033500000.0,-203700000.0,94200000.0,1005400000.0,1500000.0,60600000.0,,-800000.0,-102100000.0,475400000.0,1002800000.0,-6500000.0,566300000.0,-18400000.0,924100000.0,-4400000.0,23400000.0,68500000.0,-900000.0,1200000.0,-19900000.0,-33600000.0,-21800000.0,-19300000.0
2021-10-11,74.01000213623047,74.20999908447266,68.0,68.0999984741211,68.0999984741211,2262200,FOUR,0.0,0.0,0.0,186300000.0,738300000.0,1109300000.0,459600000.0,210400000.0,30200000.0,30000000.0,1779300000.0,1000000.0,-278700000.0,4500000.0,477000000.0,30800000.0,927800000.0,99400000.0,900000.0,51700000.0,1033500000.0,-203700000.0,94200000.0,1005400000.0,1500000.0,60600000.0,,-800000.0,-102100000.0,475400000.0,1002800000.0,-6500000.0,566300000.0,-18400000.0,924100000.0,-4400000.0,23400000.0,68500000.0,-900000.0,1200000.0,-19900000.0,-33600000.0,-21800000.0,-19300000.0
2021-10-12,68.70999908447266,72.05999755859375,68.70999908447266,70.4800033569336,70.4800033569336,1432500,FOUR,0.0,0.0,0.0,186300000.0,738300000.0,1109300000.0,459600000.0,210400000.0,30200000.0,30000000.0,1779300000.0,1000000.0,-278700000.0,4500000.0,477000000.0,30800000.0,927800000.0,99400000.0,900000.0,51700000.0,1033500000.0,-203700000.0,94200000.0,1005400000.0,1500000.0,60600000.0,,-800000.0,-102100000.0,475400000.0,1002800000.0,-6500000.0,566300000.0,-18400000.0,924100000.0,-4400000.0,23400000.0,68500000.0,-900000.0,1200000.0,-19900000.0,-33600000.0,-21800000.0,-19300000.0
2021-10-13,71.0,71.94999694824219,69.0199966430664,69.52999877929688,69.52999877929688,716700,FOUR,0.0,0.0,0.0,186300000.0,738300000.0,1109300000.0,459600000.0,210400000.0,30200000.0,30000000.0,1779300000.0,1000000.0,-278700000.0,4500000.0,477000000.0,30800000.0,927800000.0,99400000.0,900000.0,51700000.0,1033500000.0,-203700000.0,94200000.0,1005400000.0,1500000.0,60600000.0,,-800000.0,-102100000.0,475400000.0,1002800000.0,-6500000.0,566300000.0,-18400000.0,924100000.0,-4400000.0,23400000.0,68500000.0,-900000.0,1200000.0,-19900000.0,-33600000.0,-21800000.0,-19300000.0
2021-10-14,70.06999969482422,72.48999786376953,69.97000122070312,71.06999969482422,71.06999969482422,737700,FOUR,0.0,0.0,0.0,186300000.0,738300000.0,1109300000.0,459600000.0,210400000.0,30200000.0,30000000.0,1779300000.0,1000000.0,-278700000.0,4500000.0,477000000.0,30800000.0,927800000.0,99400000.0,900000.0,51700000.0,1033500000.0,-203700000.0,94200000.0,1005400000.0,1500000.0,60600000.0,,-800000.0,-102100000.0,475400000.0,1002800000.0,-6500000.0,566300000.0,-18400000.0,924100000.0,-4400000.0,23400000.0,68500000.0,-900000.0,1200000.0,-19900000.0,-33600000.0,-21800000.0,-19300000.0
