Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Short Term Investments,Net Receivables,Inventory,Accounts Payable,Long Term Debt,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Change To Inventory,Change To Account Receivables,Change To Netincome,Capital Expenditures,Net Borrowings,Other Cashflows From Financing Activities,Other Cashflows From Investing Activities
2017-11-17,50.93000030517578,51.5,50.13999938964844,50.68000030517578,50.68000030517578,277800,MRCY,1.0266376966454602,0.9459352473960624,0.7286898201025512,1.0392013474275237,-0.0125636507820634,-0.129385800282903,-0.3712495518151245,129037000.0,584795000.0,90328000.0,725417000.0,9416000.0,815745000.0,463000.0,1434000.0,139085000.0,17483000.0,380846000.0,1074000.0,8023000.0,41637000.0,72845000.0,1074000.0,51643000.0,246196000.0,215534000.0,,113673000.0,81071000.0,27485000.0,,4310000.0,1899000.0,-111087000.0,11338000.0,3191000.0,220695000.0,24875000.0,-40054000.0,-8766000.0,549000.0,59146000.0,32269000.0,-9318000.0,-14054000.0,8684000.0,-32844000.0,-200000000.0,-591000.0,-486000.0
2017-11-20,50.619998931884766,51.13999938964844,49.95000076293945,51.09000015258789,51.09000015258789,168000,MRCY,1.019377601791153,0.915639041682941,0.7281268477556491,1.0381241126825425,-0.0187465108913893,-0.1420705189459177,-0.3790411040334827,129037000.0,584795000.0,90328000.0,725417000.0,9416000.0,815745000.0,463000.0,1434000.0,139085000.0,17483000.0,380846000.0,1074000.0,8023000.0,41637000.0,72845000.0,1074000.0,51643000.0,246196000.0,215534000.0,,113673000.0,81071000.0,27485000.0,,4310000.0,1899000.0,-111087000.0,11338000.0,3191000.0,220695000.0,24875000.0,-40054000.0,-8766000.0,549000.0,59146000.0,32269000.0,-9318000.0,-14054000.0,8684000.0,-32844000.0,-200000000.0,-591000.0,-486000.0
2017-11-21,51.720001220703125,53.7400016784668,51.66999816894531,53.0099983215332,53.0099983215332,388500,MRCY,0.98170161409698,0.8671949193786267,0.7102434015845854,1.03199537924298,-0.0502937651460001,-0.17540662042482,-0.3953260636348191,129037000.0,584795000.0,90328000.0,725417000.0,9416000.0,815745000.0,463000.0,1434000.0,139085000.0,17483000.0,380846000.0,1074000.0,8023000.0,41637000.0,72845000.0,1074000.0,51643000.0,246196000.0,215534000.0,,113673000.0,81071000.0,27485000.0,,4310000.0,1899000.0,-111087000.0,11338000.0,3191000.0,220695000.0,24875000.0,-40054000.0,-8766000.0,549000.0,59146000.0,32269000.0,-9318000.0,-14054000.0,8684000.0,-32844000.0,-200000000.0,-591000.0,-486000.0
2017-11-22,52.68000030517578,53.18999862670898,51.84999847412109,52.290000915527344,52.290000915527344,214800,MRCY,0.9877605779605486,0.8787531068735314,0.7251864124118822,1.0328322263084138,-0.0450716483478651,-0.1557505394448483,-0.3844376262841281,129037000.0,584795000.0,90328000.0,725417000.0,9416000.0,815745000.0,463000.0,1434000.0,139085000.0,17483000.0,380846000.0,1074000.0,8023000.0,41637000.0,72845000.0,1074000.0,51643000.0,246196000.0,215534000.0,,113673000.0,81071000.0,27485000.0,,4310000.0,1899000.0,-111087000.0,11338000.0,3191000.0,220695000.0,24875000.0,-40054000.0,-8766000.0,549000.0,59146000.0,32269000.0,-9318000.0,-14054000.0,8684000.0,-32844000.0,-200000000.0,-591000.0,-486000.0
2017-11-24,52.43999862670898,52.43999862670898,51.84999847412109,52.34000015258789,52.34000015258789,78100,MRCY,0.980129902321448,0.904279741938719,0.7181887665838934,1.032019884081241,-0.0518899817597926,-0.1384312800559897,-0.3988363049053428,129037000.0,584795000.0,90328000.0,725417000.0,9416000.0,815745000.0,463000.0,1434000.0,139085000.0,17483000.0,380846000.0,1074000.0,8023000.0,41637000.0,72845000.0,1074000.0,51643000.0,246196000.0,215534000.0,,113673000.0,81071000.0,27485000.0,,4310000.0,1899000.0,-111087000.0,11338000.0,3191000.0,220695000.0,24875000.0,-40054000.0,-8766000.0,549000.0,59146000.0,32269000.0,-9318000.0,-14054000.0,8684000.0,-32844000.0,-200000000.0,-591000.0,-486000.0
2017-11-27,52.34000015258789,52.45000076293945,51.380001068115234,51.63999938964844,51.63999938964844,149600,MRCY,0.99903177308963,0.919248678965298,0.7263748792578862,1.0369551897736955,-0.0379234166840657,-0.1377825578250702,-0.3906926162279133,129037000.0,584795000.0,90328000.0,725417000.0,9416000.0,815745000.0,463000.0,1434000.0,139085000.0,17483000.0,380846000.0,1074000.0,8023000.0,41637000.0,72845000.0,1074000.0,51643000.0,246196000.0,215534000.0,,113673000.0,81071000.0,27485000.0,,4310000.0,1899000.0,-111087000.0,11338000.0,3191000.0,220695000.0,24875000.0,-40054000.0,-8766000.0,549000.0,59146000.0,32269000.0,-9318000.0,-14054000.0,8684000.0,-32844000.0,-200000000.0,-591000.0,-486000.0
2017-11-28,51.83000183105469,52.63999938964844,51.63999938964844,52.61000061035156,52.61000061035156,136900,MRCY,0.976050140246861,0.9024900017373152,0.735411484087615,1.020376345675996,-0.044326205429135,-0.1509231780160691,-0.3759877659435197,129037000.0,584795000.0,90328000.0,725417000.0,9416000.0,815745000.0,463000.0,1434000.0,139085000.0,17483000.0,380846000.0,1074000.0,8023000.0,41637000.0,72845000.0,1074000.0,51643000.0,246196000.0,215534000.0,,113673000.0,81071000.0,27485000.0,,4310000.0,1899000.0,-111087000.0,11338000.0,3191000.0,220695000.0,24875000.0,-40054000.0,-8766000.0,549000.0,59146000.0,32269000.0,-9318000.0,-14054000.0,8684000.0,-32844000.0,-200000000.0,-591000.0,-486000.0
2017-11-29,52.75,52.81999969482422,51.5,51.84000015258789,51.84000015258789,195600,MRCY,0.9683642093977392,0.9261187920566876,0.745370356402661,1.026253639124301,-0.0578894297265617,-0.1279345625985222,-0.3669139070395562,129037000.0,584795000.0,90328000.0,725417000.0,9416000.0,815745000.0,463000.0,1434000.0,139085000.0,17483000.0,380846000.0,1074000.0,8023000.0,41637000.0,72845000.0,1074000.0,51643000.0,246196000.0,215534000.0,,113673000.0,81071000.0,27485000.0,,4310000.0,1899000.0,-111087000.0,11338000.0,3191000.0,220695000.0,24875000.0,-40054000.0,-8766000.0,549000.0,59146000.0,32269000.0,-9318000.0,-14054000.0,8684000.0,-32844000.0,-200000000.0,-591000.0,-486000.0
2017-11-30,52.06999969482422,52.56999969482422,51.36000061035156,52.18999862670898,52.18999862670898,217300,MRCY,0.9666603198015978,0.9369611575512408,0.7256179330977076,1.0246409570196735,-0.0579806372180756,-0.1124640249226075,-0.3851837688362275,129037000.0,584795000.0,90328000.0,725417000.0,9416000.0,815745000.0,463000.0,1434000.0,139085000.0,17483000.0,380846000.0,1074000.0,8023000.0,41637000.0,72845000.0,1074000.0,51643000.0,246196000.0,215534000.0,,113673000.0,81071000.0,27485000.0,,4310000.0,1899000.0,-111087000.0,11338000.0,3191000.0,220695000.0,24875000.0,-40054000.0,-8766000.0,549000.0,59146000.0,32269000.0,-9318000.0,-14054000.0,8684000.0,-32844000.0,-200000000.0,-591000.0,-486000.0
2017-12-01,51.619998931884766,51.9900016784668,49.630001068115234,51.790000915527344,51.790000915527344,214500,MRCY,0.9669820611267844,0.9602239556502228,0.7138443824514206,1.029880242563007,-0.0628981814362225,-0.1080163200411188,-0.3953195482169701,129037000.0,584795000.0,90328000.0,725417000.0,9416000.0,815745000.0,463000.0,1434000.0,139085000.0,17483000.0,380846000.0,1074000.0,8023000.0,41637000.0,72845000.0,1074000.0,51643000.0,246196000.0,215534000.0,,113673000.0,81071000.0,27485000.0,,4310000.0,1899000.0,-111087000.0,11338000.0,3191000.0,220695000.0,24875000.0,-40054000.0,-8766000.0,549000.0,59146000.0,32269000.0,-9318000.0,-14054000.0,8684000.0,-32844000.0,-200000000.0,-591000.0,-486000.0
2017-12-04,52.4900016784668,52.4900016784668,50.56999969482422,50.86000061035156,50.86000061035156,242800,MRCY,1.0047187939616478,0.9866299587688684,0.7206056053097946,1.036157586789428,-0.0314387928277801,-0.0839813391846903,-0.3968051171453154,129037000.0,584795000.0,90328000.0,725417000.0,9416000.0,815745000.0,463000.0,1434000.0,139085000.0,17483000.0,380846000.0,1074000.0,8023000.0,41637000.0,72845000.0,1074000.0,51643000.0,246196000.0,215534000.0,,113673000.0,81071000.0,27485000.0,,4310000.0,1899000.0,-111087000.0,11338000.0,3191000.0,220695000.0,24875000.0,-40054000.0,-8766000.0,549000.0,59146000.0,32269000.0,-9318000.0,-14054000.0,8684000.0,-32844000.0,-200000000.0,-591000.0,-486000.0
2017-12-05,51.02000045776367,51.66999816894531,50.720001220703125,50.970001220703125,50.970001220703125,204900,MRCY,1.0056895643297,0.9782224723608464,0.7129683987103225,1.0465343935592823,-0.0408448292295824,-0.0931871826643599,-0.4120568103445413,129037000.0,584795000.0,90328000.0,725417000.0,9416000.0,815745000.0,463000.0,1434000.0,139085000.0,17483000.0,380846000.0,1074000.0,8023000.0,41637000.0,72845000.0,1074000.0,51643000.0,246196000.0,215534000.0,,113673000.0,81071000.0,27485000.0,,4310000.0,1899000.0,-111087000.0,11338000.0,3191000.0,220695000.0,24875000.0,-40054000.0,-8766000.0,549000.0,59146000.0,32269000.0,-9318000.0,-14054000.0,8684000.0,-32844000.0,-200000000.0,-591000.0,-486000.0
2017-12-06,50.97999954223633,51.91999816894531,50.84999847412109,51.70000076293945,51.70000076293945,219900,MRCY,0.99013535534421,0.9311411736797698,0.7067698331973841,1.048372731047773,-0.058237375703563,-0.1379981709065535,-0.4212125218836619,129037000.0,584795000.0,90328000.0,725417000.0,9416000.0,815745000.0,463000.0,1434000.0,139085000.0,17483000.0,380846000.0,1074000.0,8023000.0,41637000.0,72845000.0,1074000.0,51643000.0,246196000.0,215534000.0,,113673000.0,81071000.0,27485000.0,,4310000.0,1899000.0,-111087000.0,11338000.0,3191000.0,220695000.0,24875000.0,-40054000.0,-8766000.0,549000.0,59146000.0,32269000.0,-9318000.0,-14054000.0,8684000.0,-32844000.0,-200000000.0,-591000.0,-486000.0
2017-12-07,51.709999084472656,51.97999954223633,50.93000030517578,51.34000015258789,51.34000015258789,218200,MRCY,1.0035060441106507,0.9273471069117574,0.6953642512044271,1.0387885930282448,-0.035282548917594,-0.1296717059970167,-0.4192467515785796,129037000.0,584795000.0,90328000.0,725417000.0,9416000.0,815745000.0,463000.0,1434000.0,139085000.0,17483000.0,380846000.0,1074000.0,8023000.0,41637000.0,72845000.0,1074000.0,51643000.0,246196000.0,215534000.0,,113673000.0,81071000.0,27485000.0,,4310000.0,1899000.0,-111087000.0,11338000.0,3191000.0,220695000.0,24875000.0,-40054000.0,-8766000.0,549000.0,59146000.0,32269000.0,-9318000.0,-14054000.0,8684000.0,-32844000.0,-200000000.0,-591000.0,-486000.0
2017-12-08,51.59999847412109,52.09999847412109,51.119998931884766,51.16999816894531,51.16999816894531,132900,MRCY,1.0029314350448804,0.9452804507083246,0.7273793737067528,1.0447156071702373,-0.0417841721253569,-0.11170158658296,-0.3864464939975162,129037000.0,584795000.0,90328000.0,725417000.0,9416000.0,815745000.0,463000.0,1434000.0,139085000.0,17483000.0,380846000.0,1074000.0,8023000.0,41637000.0,72845000.0,1074000.0,51643000.0,246196000.0,215534000.0,,113673000.0,81071000.0,27485000.0,,4310000.0,1899000.0,-111087000.0,11338000.0,3191000.0,220695000.0,24875000.0,-40054000.0,-8766000.0,549000.0,59146000.0,32269000.0,-9318000.0,-14054000.0,8684000.0,-32844000.0,-200000000.0,-591000.0,-486000.0
2017-12-11,51.04999923706055,51.63999938964844,49.04999923706055,49.060001373291016,49.060001373291016,296100,MRCY,1.0489196421524811,0.959437390485884,0.7719119011786606,1.0484619827112251,0.0004576594412559,-0.085186129348767,-0.3325392902622586,129037000.0,584795000.0,90328000.0,725417000.0,9416000.0,815745000.0,463000.0,1434000.0,139085000.0,17483000.0,380846000.0,1074000.0,8023000.0,41637000.0,72845000.0,1074000.0,51643000.0,246196000.0,215534000.0,,113673000.0,81071000.0,27485000.0,,4310000.0,1899000.0,-111087000.0,11338000.0,3191000.0,220695000.0,24875000.0,-40054000.0,-8766000.0,549000.0,59146000.0,32269000.0,-9318000.0,-14054000.0,8684000.0,-32844000.0,-200000000.0,-591000.0,-486000.0
2017-12-12,49.15999984741211,49.25,47.68999862670898,48.119998931884766,48.119998931884766,600900,MRCY,1.0646301055566076,0.9852452389810382,0.7857440193798041,1.0415757419863072,0.0230543635703004,-0.0635419678675548,-0.3217524525496308,129037000.0,584795000.0,90328000.0,725417000.0,9416000.0,815745000.0,463000.0,1434000.0,139085000.0,17483000.0,380846000.0,1074000.0,8023000.0,41637000.0,72845000.0,1074000.0,51643000.0,246196000.0,215534000.0,,113673000.0,81071000.0,27485000.0,,4310000.0,1899000.0,-111087000.0,11338000.0,3191000.0,220695000.0,24875000.0,-40054000.0,-8766000.0,549000.0,59146000.0,32269000.0,-9318000.0,-14054000.0,8684000.0,-32844000.0,-200000000.0,-591000.0,-486000.0
2017-12-13,48.130001068115234,50.31999969482422,48.0,50.290000915527344,50.290000915527344,496000,MRCY,1.028236192942818,0.9449194589911328,0.7460727734085036,1.0495576207370112,-0.0213214277941931,-0.1039563331642564,-0.3444214381295968,129037000.0,584795000.0,90328000.0,725417000.0,9416000.0,815745000.0,463000.0,1434000.0,139085000.0,17483000.0,380846000.0,1074000.0,8023000.0,41637000.0,72845000.0,1074000.0,51643000.0,246196000.0,215534000.0,,113673000.0,81071000.0,27485000.0,,4310000.0,1899000.0,-111087000.0,11338000.0,3191000.0,220695000.0,24875000.0,-40054000.0,-8766000.0,549000.0,59146000.0,32269000.0,-9318000.0,-14054000.0,8684000.0,-32844000.0,-200000000.0,-591000.0,-486000.0
2017-12-14,50.25,50.869998931884766,49.77999877929688,50.369998931884766,50.369998931884766,316000,MRCY,1.017669235825317,0.8999404961742077,0.7470717066919577,1.0539026313731312,-0.0362333955478142,-0.1307859965606674,-0.3533804576197075,129037000.0,584795000.0,90328000.0,725417000.0,9416000.0,815745000.0,463000.0,1434000.0,139085000.0,17483000.0,380846000.0,1074000.0,8023000.0,41637000.0,72845000.0,1074000.0,51643000.0,246196000.0,215534000.0,,113673000.0,81071000.0,27485000.0,,4310000.0,1899000.0,-111087000.0,11338000.0,3191000.0,220695000.0,24875000.0,-40054000.0,-8766000.0,549000.0,59146000.0,32269000.0,-9318000.0,-14054000.0,8684000.0,-32844000.0,-200000000.0,-591000.0,-486000.0
2017-12-15,50.5,53.79999923706055,50.31999969482422,52.9900016784668,52.9900016784668,652200,MRCY,0.95395353153201,0.8437440586577896,0.706170918732985,1.0520989179928428,-0.0981453864608328,-0.1569791389549817,-0.3676636428386144,129037000.0,584795000.0,90328000.0,725417000.0,9416000.0,815745000.0,463000.0,1434000.0,139085000.0,17483000.0,380846000.0,1074000.0,8023000.0,41637000.0,72845000.0,1074000.0,51643000.0,246196000.0,215534000.0,,113673000.0,81071000.0,27485000.0,,4310000.0,1899000.0,-111087000.0,11338000.0,3191000.0,220695000.0,24875000.0,-40054000.0,-8766000.0,549000.0,59146000.0,32269000.0,-9318000.0,-14054000.0,8684000.0,-32844000.0,-200000000.0,-591000.0,-486000.0
2017-12-18,53.54999923706055,54.900001525878906,53.2400016784668,53.9900016784668,53.9900016784668,543700,MRCY,0.912391124099185,0.8492312844733205,0.7001296177424751,1.049480051520865,-0.1370889274216801,-0.1666622039336642,-0.3712627581709254,129037000.0,584795000.0,90328000.0,725417000.0,9416000.0,815745000.0,463000.0,1434000.0,139085000.0,17483000.0,380846000.0,1074000.0,8023000.0,41637000.0,72845000.0,1074000.0,51643000.0,246196000.0,215534000.0,,113673000.0,81071000.0,27485000.0,,4310000.0,1899000.0,-111087000.0,11338000.0,3191000.0,220695000.0,24875000.0,-40054000.0,-8766000.0,549000.0,59146000.0,32269000.0,-9318000.0,-14054000.0,8684000.0,-32844000.0,-200000000.0,-591000.0,-486000.0
2017-12-19,54.369998931884766,55.0,51.970001220703125,52.130001068115234,52.130001068115234,398700,MRCY,0.9407251085886156,0.9048531978219418,0.7300978437264989,1.0585213557872055,-0.1177962471985901,-0.0997537704704421,-0.3474768697406551,129037000.0,584795000.0,90328000.0,725417000.0,9416000.0,815745000.0,463000.0,1434000.0,139085000.0,17483000.0,380846000.0,1074000.0,8023000.0,41637000.0,72845000.0,1074000.0,51643000.0,246196000.0,215534000.0,,113673000.0,81071000.0,27485000.0,,4310000.0,1899000.0,-111087000.0,11338000.0,3191000.0,220695000.0,24875000.0,-40054000.0,-8766000.0,549000.0,59146000.0,32269000.0,-9318000.0,-14054000.0,8684000.0,-32844000.0,-200000000.0,-591000.0,-486000.0
2017-12-20,52.27999877929688,52.4900016784668,51.560001373291016,52.02999877929688,52.02999877929688,165200,MRCY,0.9054392026835292,0.9067845745164432,0.7407265389147518,1.0561912314345747,-0.1507520287510455,-0.0953428057270141,-0.3397295170157143,129037000.0,584795000.0,90328000.0,725417000.0,9416000.0,815745000.0,463000.0,1434000.0,139085000.0,17483000.0,380846000.0,1074000.0,8023000.0,41637000.0,72845000.0,1074000.0,51643000.0,246196000.0,215534000.0,,113673000.0,81071000.0,27485000.0,,4310000.0,1899000.0,-111087000.0,11338000.0,3191000.0,220695000.0,24875000.0,-40054000.0,-8766000.0,549000.0,59146000.0,32269000.0,-9318000.0,-14054000.0,8684000.0,-32844000.0,-200000000.0,-591000.0,-486000.0
2017-12-21,52.47999954223633,52.77999877929688,51.93000030517578,52.08000183105469,52.08000183105469,226700,MRCY,0.8907449646437345,0.9278033409363587,0.739823299244239,1.054691754118366,-0.1639467894746314,-0.0861930474720428,-0.3385671424326689,129037000.0,584795000.0,90328000.0,725417000.0,9416000.0,815745000.0,463000.0,1434000.0,139085000.0,17483000.0,380846000.0,1074000.0,8023000.0,41637000.0,72845000.0,1074000.0,51643000.0,246196000.0,215534000.0,,113673000.0,81071000.0,27485000.0,,4310000.0,1899000.0,-111087000.0,11338000.0,3191000.0,220695000.0,24875000.0,-40054000.0,-8766000.0,549000.0,59146000.0,32269000.0,-9318000.0,-14054000.0,8684000.0,-32844000.0,-200000000.0,-591000.0,-486000.0
2017-12-22,52.2400016784668,52.310001373291016,51.79999923706055,52.040000915527344,52.040000915527344,129700,MRCY,0.8956571827508247,0.9217909372939722,0.7555726172766493,1.0628648969920689,-0.1672077142412439,-0.069346962911303,-0.3325701970822752,129037000.0,584795000.0,90328000.0,725417000.0,9416000.0,815745000.0,463000.0,1434000.0,139085000.0,17483000.0,380846000.0,1074000.0,8023000.0,41637000.0,72845000.0,1074000.0,51643000.0,246196000.0,215534000.0,,113673000.0,81071000.0,27485000.0,,4310000.0,1899000.0,-111087000.0,11338000.0,3191000.0,220695000.0,24875000.0,-40054000.0,-8766000.0,549000.0,59146000.0,32269000.0,-9318000.0,-14054000.0,8684000.0,-32844000.0,-200000000.0,-591000.0,-486000.0
2017-12-26,51.900001525878906,52.02999877929688,51.25,51.650001525878906,51.650001525878906,104100,MRCY,0.933010594444294,0.9235237048161492,0.7727008454668768,1.054562443450246,-0.121551849005952,-0.0778876591755427,-0.3242553921561283,129037000.0,584795000.0,90328000.0,725417000.0,9416000.0,815745000.0,463000.0,1434000.0,139085000.0,17483000.0,380846000.0,1074000.0,8023000.0,41637000.0,72845000.0,1074000.0,51643000.0,246196000.0,215534000.0,,113673000.0,81071000.0,27485000.0,,4310000.0,1899000.0,-111087000.0,11338000.0,3191000.0,220695000.0,24875000.0,-40054000.0,-8766000.0,549000.0,59146000.0,32269000.0,-9318000.0,-14054000.0,8684000.0,-32844000.0,-200000000.0,-591000.0,-486000.0
2017-12-27,51.65999984741211,51.959999084472656,50.91999816894531,51.29999923706055,51.29999923706055,167800,MRCY,0.9356725285353116,0.9409356954315914,0.7847953005903412,1.0427572783556516,-0.10708474982034,-0.0710120269775781,-0.3194855725013343,129037000.0,584795000.0,90328000.0,725417000.0,9416000.0,815745000.0,463000.0,1434000.0,139085000.0,17483000.0,380846000.0,1074000.0,8023000.0,41637000.0,72845000.0,1074000.0,51643000.0,246196000.0,215534000.0,,113673000.0,81071000.0,27485000.0,,4310000.0,1899000.0,-111087000.0,11338000.0,3191000.0,220695000.0,24875000.0,-40054000.0,-8766000.0,549000.0,59146000.0,32269000.0,-9318000.0,-14054000.0,8684000.0,-32844000.0,-200000000.0,-591000.0,-486000.0
2017-12-28,51.34000015258789,51.59999847412109,50.81999969482422,51.59000015258789,51.59000015258789,179900,MRCY,0.9308005488609185,0.951153315559018,0.7852296608202494,1.039387058829826,-0.1085865099689075,-0.0645906503990138,-0.3166837377578055,129037000.0,584795000.0,90328000.0,725417000.0,9416000.0,815745000.0,463000.0,1434000.0,139085000.0,17483000.0,380846000.0,1074000.0,8023000.0,41637000.0,72845000.0,1074000.0,51643000.0,246196000.0,215534000.0,,113673000.0,81071000.0,27485000.0,,4310000.0,1899000.0,-111087000.0,11338000.0,3191000.0,220695000.0,24875000.0,-40054000.0,-8766000.0,549000.0,59146000.0,32269000.0,-9318000.0,-14054000.0,8684000.0,-32844000.0,-200000000.0,-591000.0,-486000.0
