Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Deferred Long Term Liab,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Net Receivables,Accounts Payable,Long Term Debt,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Total Cash From Operating Activities,Depreciation,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2021-03-24,42.77999877929688,43.09000015258789,41.0099983215332,42.77999877929688,42.77999877929688,761600,DCT,1.0280505095180177,1.02641423797006,1.0341281659848125,1.0856410250000772,-0.0575905154820595,-0.0698895047406646,-0.0470850009124581,81687000.0,821446000.0,127343000.0,733757000.0,12440000.0,43529000.0,861100000.0,1333000.0,6830000.0,-24334000.0,7891000.0,272455000.0,-64688000.0,21340000.0,389878000.0,97713000.0,1550000.0,36284000.0,449334000.0,379615000.0,47271000.0,1802000.0,,6433000.0,-6747000.0,-4000000.0,358901000.0,6800000.0,872497000.0,-29932000.0,377879000.0,-462688000.0,25725000.0,20213000.0,-2066000.0,-46908000.0,23440000.0,-3854000.0
2021-03-25,42.15999984741211,42.91999816894531,40.630001068115234,42.81999969482422,42.81999969482422,386900,DCT,1.0049042290044212,1.0532461185321411,1.0277907201118646,1.0730788964453477,-0.0681746674409262,-0.0277144132851436,-0.051896804130616,81687000.0,821446000.0,127343000.0,733757000.0,12440000.0,43529000.0,861100000.0,1333000.0,6830000.0,-24334000.0,7891000.0,272455000.0,-64688000.0,21340000.0,389878000.0,97713000.0,1550000.0,36284000.0,449334000.0,379615000.0,47271000.0,1802000.0,,6433000.0,-6747000.0,-4000000.0,358901000.0,6800000.0,872497000.0,-29932000.0,377879000.0,-462688000.0,25725000.0,20213000.0,-2066000.0,-46908000.0,23440000.0,-3854000.0
2021-03-26,42.84999847412109,44.7400016784668,42.34999847412109,43.5,43.5,340700,DCT,0.9990804387235094,1.0002298464720276,0.9625287110778108,1.054404908622988,-0.0553244698994787,-0.0626281811184041,-0.0888957531592941,81687000.0,821446000.0,127343000.0,733757000.0,12440000.0,43529000.0,861100000.0,1333000.0,6830000.0,-24334000.0,7891000.0,272455000.0,-64688000.0,21340000.0,389878000.0,97713000.0,1550000.0,36284000.0,449334000.0,379615000.0,47271000.0,1802000.0,,6433000.0,-6747000.0,-4000000.0,358901000.0,6800000.0,872497000.0,-29932000.0,377879000.0,-462688000.0,25725000.0,20213000.0,-2066000.0,-46908000.0,23440000.0,-3854000.0
2021-03-29,43.5099983215332,43.68000030517578,41.720001220703125,42.13999938964844,42.13999938964844,449200,DCT,1.0135263337228295,1.0177978170589208,1.0090175859900126,1.0689163053254425,-0.0553899716026129,-0.062742519577585,-0.0618839411124525,81687000.0,821446000.0,127343000.0,733757000.0,12440000.0,43529000.0,861100000.0,1333000.0,6830000.0,-24334000.0,7891000.0,272455000.0,-64688000.0,21340000.0,389878000.0,97713000.0,1550000.0,36284000.0,449334000.0,379615000.0,47271000.0,1802000.0,,6433000.0,-6747000.0,-4000000.0,358901000.0,6800000.0,872497000.0,-29932000.0,377879000.0,-462688000.0,25725000.0,20213000.0,-2066000.0,-46908000.0,23440000.0,-3854000.0
2021-03-30,41.709999084472656,42.790000915527344,40.84000015258789,42.68999862670898,42.68999862670898,398400,DCT,0.9739986687429916,1.012649354249206,1.004216451416402,1.0517320513246775,-0.0777333825816861,-0.0624207276179109,-0.0619358495638668,81687000.0,821446000.0,127343000.0,733757000.0,12440000.0,43529000.0,861100000.0,1333000.0,6830000.0,-24334000.0,7891000.0,272455000.0,-64688000.0,21340000.0,389878000.0,97713000.0,1550000.0,36284000.0,449334000.0,379615000.0,47271000.0,1802000.0,,6433000.0,-6747000.0,-4000000.0,358901000.0,6800000.0,872497000.0,-29932000.0,377879000.0,-462688000.0,25725000.0,20213000.0,-2066000.0,-46908000.0,23440000.0,-3854000.0
2021-03-31,43.34999847412109,45.53300094604492,43.04999923706055,45.13999938964844,45.13999938964844,483400,DCT,0.8879043503098913,0.965883895960342,0.9789543470140738,1.0518071453770457,-0.1639027950671543,-0.0982344485555899,-0.0957154509545998,81687000.0,821446000.0,127343000.0,733757000.0,12440000.0,43529000.0,861100000.0,1333000.0,6830000.0,-24334000.0,7891000.0,272455000.0,-64688000.0,21340000.0,389878000.0,97713000.0,1550000.0,36284000.0,449334000.0,379615000.0,47271000.0,1802000.0,,6433000.0,-6747000.0,-4000000.0,358901000.0,6800000.0,872497000.0,-29932000.0,377879000.0,-462688000.0,25725000.0,20213000.0,-2066000.0,-46908000.0,23440000.0,-3854000.0
2021-04-01,45.790000915527344,45.93999862670898,44.415000915527344,44.959999084472656,44.959999084472656,547700,DCT,0.8990213298937705,0.9392793683757178,0.9906584035254048,1.0320601759921184,-0.1330388460983479,-0.109731265163718,-0.0647186721827993,81687000.0,821446000.0,127343000.0,733757000.0,12440000.0,43529000.0,861100000.0,1333000.0,6830000.0,-24334000.0,7891000.0,272455000.0,-64688000.0,21340000.0,389878000.0,97713000.0,1550000.0,36284000.0,449334000.0,379615000.0,47271000.0,1802000.0,,6433000.0,-6747000.0,-4000000.0,358901000.0,6800000.0,872497000.0,-29932000.0,377879000.0,-462688000.0,25725000.0,20213000.0,-2066000.0,-46908000.0,23440000.0,-3854000.0
2021-04-05,45.630001068115234,45.630001068115234,43.79999923706055,44.59999847412109,44.59999847412109,741600,DCT,0.9141256020764272,0.9239910424746884,0.9865471189540684,1.0244191200348804,-0.1102935179584532,-0.107208422401317,-0.056315038194155,81687000.0,821446000.0,127343000.0,733757000.0,12440000.0,43529000.0,861100000.0,1333000.0,6830000.0,-24334000.0,7891000.0,272455000.0,-64688000.0,21340000.0,389878000.0,97713000.0,1550000.0,36284000.0,449334000.0,379615000.0,47271000.0,1802000.0,,6433000.0,-6747000.0,-4000000.0,358901000.0,6800000.0,872497000.0,-29932000.0,377879000.0,-462688000.0,25725000.0,20213000.0,-2066000.0,-46908000.0,23440000.0,-3854000.0
2021-04-06,46.11000061035156,46.17399978637695,42.15999984741211,43.58000183105469,43.58000183105469,942600,DCT,0.8685175971504788,0.9229004022676002,1.0275354955902525,1.0223156584391035,-0.1537980612886247,-0.1228653895791191,-0.0164811377767322,81687000.0,821446000.0,127343000.0,733757000.0,12440000.0,43529000.0,861100000.0,1333000.0,6830000.0,-24334000.0,7891000.0,272455000.0,-64688000.0,21340000.0,389878000.0,97713000.0,1550000.0,36284000.0,449334000.0,379615000.0,47271000.0,1802000.0,,6433000.0,-6747000.0,-4000000.0,358901000.0,6800000.0,872497000.0,-29932000.0,377879000.0,-462688000.0,25725000.0,20213000.0,-2066000.0,-46908000.0,23440000.0,-3854000.0
2021-04-07,43.52999877929688,43.94499969482422,41.630001068115234,41.65999984741211,41.65999984741211,511400,DCT,0.9258281285668358,0.9774364227039868,1.09433510128589,1.0394801739198338,-0.113652045352998,-0.0752628873280224,0.0394298233187864,81687000.0,821446000.0,127343000.0,733757000.0,12440000.0,43529000.0,861100000.0,1333000.0,6830000.0,-24334000.0,7891000.0,272455000.0,-64688000.0,21340000.0,389878000.0,97713000.0,1550000.0,36284000.0,449334000.0,379615000.0,47271000.0,1802000.0,,6433000.0,-6747000.0,-4000000.0,358901000.0,6800000.0,872497000.0,-29932000.0,377879000.0,-462688000.0,25725000.0,20213000.0,-2066000.0,-46908000.0,23440000.0,-3854000.0
2021-04-08,42.0099983215332,43.18999862670898,41.81999969482422,42.9900016784668,42.9900016784668,550100,DCT,0.8727610838070056,1.011630611316083,1.0753663116368848,1.0265241325526298,-0.1537630487456242,-0.0238232708114329,0.0072836045045847,81687000.0,821446000.0,127343000.0,733757000.0,12440000.0,43529000.0,861100000.0,1333000.0,6830000.0,-24334000.0,7891000.0,272455000.0,-64688000.0,21340000.0,389878000.0,97713000.0,1550000.0,36284000.0,449334000.0,379615000.0,47271000.0,1802000.0,,6433000.0,-6747000.0,-4000000.0,358901000.0,6800000.0,872497000.0,-29932000.0,377879000.0,-462688000.0,25725000.0,20213000.0,-2066000.0,-46908000.0,23440000.0,-3854000.0
2021-04-09,42.66999816894531,42.92499923706055,41.02000045776367,42.150001525878906,42.150001525878906,644400,DCT,0.8785290021060026,1.0251482211202991,0.8289441841480555,1.0133233400901354,-0.1347943379841327,0.0003552437628451,-0.2362172950061206,81687000.0,821446000.0,127343000.0,733757000.0,12440000.0,43529000.0,861100000.0,1333000.0,6830000.0,-24334000.0,7891000.0,272455000.0,-64688000.0,21340000.0,389878000.0,97713000.0,1550000.0,36284000.0,449334000.0,379615000.0,47271000.0,1802000.0,,6433000.0,-6747000.0,-4000000.0,358901000.0,6800000.0,872497000.0,-29932000.0,377879000.0,-462688000.0,25725000.0,20213000.0,-2066000.0,-46908000.0,23440000.0,-3854000.0
2021-04-12,42.0,42.790000915527344,41.11000061035156,42.209999084472656,42.209999084472656,340300,DCT,0.8685145852300631,0.9971570970270666,0.803364145532195,0.984967369755618,-0.1164527845255549,-0.0225994375908723,-0.2621810472398015,81687000.0,821446000.0,127343000.0,733757000.0,12440000.0,43529000.0,861100000.0,1333000.0,6830000.0,-24334000.0,7891000.0,272455000.0,-64688000.0,21340000.0,389878000.0,97713000.0,1550000.0,36284000.0,449334000.0,379615000.0,47271000.0,1802000.0,,6433000.0,-6747000.0,-4000000.0,358901000.0,6800000.0,872497000.0,-29932000.0,377879000.0,-462688000.0,25725000.0,20213000.0,-2066000.0,-46908000.0,23440000.0,-3854000.0
2021-04-13,42.7400016784668,43.86000061035156,42.209999084472656,43.59999847412109,43.59999847412109,755700,DCT,0.8077982214060871,0.9885321096903988,0.7633027510092764,0.997144067833035,-0.1893458464269478,-0.022322553982406,-0.3064396172214293,81687000.0,821446000.0,127343000.0,733757000.0,12440000.0,43529000.0,861100000.0,1333000.0,6830000.0,-24334000.0,7891000.0,272455000.0,-64688000.0,21340000.0,389878000.0,97713000.0,1550000.0,36284000.0,449334000.0,379615000.0,47271000.0,1802000.0,,6433000.0,-6747000.0,-4000000.0,358901000.0,6800000.0,872497000.0,-29932000.0,377879000.0,-462688000.0,25725000.0,20213000.0,-2066000.0,-46908000.0,23440000.0,-3854000.0
2021-04-14,43.75,43.810001373291016,42.20000076293945,43.150001525878906,43.150001525878906,446400,DCT,0.8468134327553323,1.01830815927912,0.7601390052649009,1.014155644047748,-0.1673422112924156,0.0246894739761616,-0.3148359631445745,81687000.0,821446000.0,127343000.0,733757000.0,12440000.0,43529000.0,861100000.0,1333000.0,6830000.0,-24334000.0,7891000.0,272455000.0,-64688000.0,21340000.0,389878000.0,97713000.0,1550000.0,36284000.0,449334000.0,379615000.0,47271000.0,1802000.0,,6433000.0,-6747000.0,-4000000.0,358901000.0,6800000.0,872497000.0,-29932000.0,377879000.0,-462688000.0,25725000.0,20213000.0,-2066000.0,-46908000.0,23440000.0,-3854000.0
2021-04-15,43.95000076293945,44.2400016784668,43.06999969482422,43.7400016784668,43.7400016784668,939100,DCT,0.8404205969573648,1.021033336388696,0.7359395837096211,1.005262083611982,-0.1648414866546173,0.0124445787246427,-0.3330092915051031,81687000.0,821446000.0,127343000.0,733757000.0,12440000.0,43529000.0,861100000.0,1333000.0,6830000.0,-24334000.0,7891000.0,272455000.0,-64688000.0,21340000.0,389878000.0,97713000.0,1550000.0,36284000.0,449334000.0,379615000.0,47271000.0,1802000.0,,6433000.0,-6747000.0,-4000000.0,358901000.0,6800000.0,872497000.0,-29932000.0,377879000.0,-462688000.0,25725000.0,20213000.0,-2066000.0,-46908000.0,23440000.0,-3854000.0
2021-04-16,43.4900016784668,45.5099983215332,42.41999816894531,44.84999847412109,44.84999847412109,1006200,DCT,0.825864039591881,1.0033445157409642,0.7130434923133636,0.9951551066507538,-0.1692910670588727,-0.012519548482847,-0.3534755885177235,81687000.0,821446000.0,127343000.0,733757000.0,12440000.0,43529000.0,861100000.0,1333000.0,6830000.0,-24334000.0,7891000.0,272455000.0,-64688000.0,21340000.0,389878000.0,97713000.0,1550000.0,36284000.0,449334000.0,379615000.0,47271000.0,1802000.0,,6433000.0,-6747000.0,-4000000.0,358901000.0,6800000.0,872497000.0,-29932000.0,377879000.0,-462688000.0,25725000.0,20213000.0,-2066000.0,-46908000.0,23440000.0,-3854000.0
