Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Other Current Assets,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2020-08-21,22.549999237060547,23.020000457763672,22.549999237060547,22.76000022888184,22.76000022888184,514800,NVST,1.002636180375176,1.295694177265259,1.6985940008187517,0.9669804572148069,0.0356557231603691,0.1130978345939388,0.3370765413653211,1285600000.0,3589700000.0,2615500000.0,3540200000.0,2600000.0,236500000.0,6158300000.0,1600000.0,93100000.0,399300000.0,3306000000.0,-144200000.0,74400000.0,211200000.0,709200000.0,3900000.0,-144200000.0,490400000.0,1001900000.0,-1051400000.0,443600000.0,1321000000.0,277900000.0,208000000.0,100000.0,-16800000.0,-78400000.0,1318000000.0,-107700000.0,-1100000.0,643400000.0,217600000.0,211200000.0,-200000.0,397500000.0,168100000.0,-2200000.0,-1500000.0,3300000.0,-2069100000.0,27900000.0,-77800000.0
2020-08-24,23.1299991607666,23.959999084472656,23.049999237060547,23.280000686645508,23.280000686645508,950200,NVST,0.997422621498227,1.2508591056845624,1.6262886380441484,0.9519424952921356,0.0454801262060914,0.0922409732672859,0.3136591336714036,1285600000.0,3589700000.0,2615500000.0,3540200000.0,2600000.0,236500000.0,6158300000.0,1600000.0,93100000.0,399300000.0,3306000000.0,-144200000.0,74400000.0,211200000.0,709200000.0,3900000.0,-144200000.0,490400000.0,1001900000.0,-1051400000.0,443600000.0,1321000000.0,277900000.0,208000000.0,100000.0,-16800000.0,-78400000.0,1318000000.0,-107700000.0,-1100000.0,643400000.0,217600000.0,211200000.0,-200000.0,397500000.0,168100000.0,-2200000.0,-1500000.0,3300000.0,-2069100000.0,27900000.0,-77800000.0
2020-08-25,23.170000076293945,23.65999984741211,22.93000030517578,23.549999237060547,23.549999237060547,746700,NVST,1.01401273606781,1.2530786065777046,1.6513800700446473,0.9667641278619096,0.0472486082059002,0.0905574081210467,0.3122441382150236,1285600000.0,3589700000.0,2615500000.0,3540200000.0,2600000.0,236500000.0,6158300000.0,1600000.0,93100000.0,399300000.0,3306000000.0,-144200000.0,74400000.0,211200000.0,709200000.0,3900000.0,-144200000.0,490400000.0,1001900000.0,-1051400000.0,443600000.0,1321000000.0,277900000.0,208000000.0,100000.0,-16800000.0,-78400000.0,1318000000.0,-107700000.0,-1100000.0,643400000.0,217600000.0,211200000.0,-200000.0,397500000.0,168100000.0,-2200000.0,-1500000.0,3300000.0,-2069100000.0,27900000.0,-77800000.0
2020-08-26,23.450000762939453,23.540000915527344,22.979999542236328,23.21999931335449,23.21999931335449,354900,NVST,1.0529716402221234,1.2803617752537035,1.6567615141391463,0.9868389913626016,0.0661326488595218,0.128595648379532,0.2985164564207003,1285600000.0,3589700000.0,2615500000.0,3540200000.0,2600000.0,236500000.0,6158300000.0,1600000.0,93100000.0,399300000.0,3306000000.0,-144200000.0,74400000.0,211200000.0,709200000.0,3900000.0,-144200000.0,490400000.0,1001900000.0,-1051400000.0,443600000.0,1321000000.0,277900000.0,208000000.0,100000.0,-16800000.0,-78400000.0,1318000000.0,-107700000.0,-1100000.0,643400000.0,217600000.0,211200000.0,-200000.0,397500000.0,168100000.0,-2200000.0,-1500000.0,3300000.0,-2069100000.0,27900000.0,-77800000.0
2020-08-27,23.200000762939453,23.850000381469727,23.13999938964844,23.549999237060547,23.549999237060547,788500,NVST,1.0339703257038846,1.2768577778764074,1.670912940506433,0.97477619582067,0.0591941298832147,0.1236206761578433,0.3022887730485504,1285600000.0,3589700000.0,2615500000.0,3540200000.0,2600000.0,236500000.0,6158300000.0,1600000.0,93100000.0,399300000.0,3306000000.0,-144200000.0,74400000.0,211200000.0,709200000.0,3900000.0,-144200000.0,490400000.0,1001900000.0,-1051400000.0,443600000.0,1321000000.0,277900000.0,208000000.0,100000.0,-16800000.0,-78400000.0,1318000000.0,-107700000.0,-1100000.0,643400000.0,217600000.0,211200000.0,-200000.0,397500000.0,168100000.0,-2200000.0,-1500000.0,3300000.0,-2069100000.0,27900000.0,-77800000.0
2020-08-28,23.549999237060547,24.049999237060547,23.375,23.93000030517578,23.93000030517578,752800,NVST,1.0313414120532955,1.3017132980058046,1.6606770234713075,0.9723584880428094,0.0589829240104861,0.1566443840809652,0.2889625310595289,1285600000.0,3589700000.0,2615500000.0,3540200000.0,2600000.0,236500000.0,6158300000.0,1600000.0,93100000.0,399300000.0,3306000000.0,-144200000.0,74400000.0,211200000.0,709200000.0,3900000.0,-144200000.0,490400000.0,1001900000.0,-1051400000.0,443600000.0,1321000000.0,277900000.0,208000000.0,100000.0,-16800000.0,-78400000.0,1318000000.0,-107700000.0,-1100000.0,643400000.0,217600000.0,211200000.0,-200000.0,397500000.0,168100000.0,-2200000.0,-1500000.0,3300000.0,-2069100000.0,27900000.0,-77800000.0
2020-08-31,23.88999938964844,24.209999084472656,23.65999984741211,23.989999771118164,23.989999771118164,920700,NVST,1.0208420177061426,1.3276365437824766,1.6798665953126928,0.9888494144827736,0.0319926032233689,0.162702295438391,0.2834353659706623,1285600000.0,3589700000.0,2615500000.0,3540200000.0,2600000.0,236500000.0,6158300000.0,1600000.0,93100000.0,399300000.0,3306000000.0,-144200000.0,74400000.0,211200000.0,709200000.0,3900000.0,-144200000.0,490400000.0,1001900000.0,-1051400000.0,443600000.0,1321000000.0,277900000.0,208000000.0,100000.0,-16800000.0,-78400000.0,1318000000.0,-107700000.0,-1100000.0,643400000.0,217600000.0,211200000.0,-200000.0,397500000.0,168100000.0,-2200000.0,-1500000.0,3300000.0,-2069100000.0,27900000.0,-77800000.0
2020-09-01,23.86000061035156,24.18000030517578,23.71500015258789,24.030000686645508,24.030000686645508,744400,NVST,1.0224718681959428,1.3462337723568756,1.6957968720594547,0.986478520747318,0.0359933474486247,0.169816107889603,0.3035227357955039,1285600000.0,3589700000.0,2615500000.0,3540200000.0,2600000.0,236500000.0,6158300000.0,1600000.0,93100000.0,399300000.0,3306000000.0,-144200000.0,74400000.0,211200000.0,709200000.0,3900000.0,-144200000.0,490400000.0,1001900000.0,-1051400000.0,443600000.0,1321000000.0,277900000.0,208000000.0,100000.0,-16800000.0,-78400000.0,1318000000.0,-107700000.0,-1100000.0,643400000.0,217600000.0,211200000.0,-200000.0,397500000.0,168100000.0,-2200000.0,-1500000.0,3300000.0,-2069100000.0,27900000.0,-77800000.0
2020-09-02,24.09000015258789,24.71999931335449,23.600000381469727,24.68000030517578,24.68000030517578,1043300,NVST,1.0230956113361425,1.283225270854322,1.6867909462458464,0.9904882601530864,0.0326073511830561,0.1271560241122828,0.3042265735654728,1285600000.0,3589700000.0,2615500000.0,3540200000.0,2600000.0,236500000.0,6158300000.0,1600000.0,93100000.0,399300000.0,3306000000.0,-144200000.0,74400000.0,211200000.0,709200000.0,3900000.0,-144200000.0,490400000.0,1001900000.0,-1051400000.0,443600000.0,1321000000.0,277900000.0,208000000.0,100000.0,-16800000.0,-78400000.0,1318000000.0,-107700000.0,-1100000.0,643400000.0,217600000.0,211200000.0,-200000.0,397500000.0,168100000.0,-2200000.0,-1500000.0,3300000.0,-2069100000.0,27900000.0,-77800000.0
2020-09-03,24.520000457763672,24.790000915527344,23.57999992370605,24.200000762939453,24.200000762939453,2012400,NVST,1.047520643895657,1.326859487522236,1.676033061759474,1.0106128675925516,0.0369077763031053,0.1332429128116889,0.2783908432590674,1285600000.0,3589700000.0,2615500000.0,3540200000.0,2600000.0,236500000.0,6158300000.0,1600000.0,93100000.0,399300000.0,3306000000.0,-144200000.0,74400000.0,211200000.0,709200000.0,3900000.0,-144200000.0,490400000.0,1001900000.0,-1051400000.0,443600000.0,1321000000.0,277900000.0,208000000.0,100000.0,-16800000.0,-78400000.0,1318000000.0,-107700000.0,-1100000.0,643400000.0,217600000.0,211200000.0,-200000.0,397500000.0,168100000.0,-2200000.0,-1500000.0,3300000.0,-2069100000.0,27900000.0,-77800000.0
2020-09-04,24.290000915527344,24.59000015258789,23.26000022888184,23.88999938964844,23.88999938964844,1429800,NVST,1.0937630736017832,1.3252407139503912,1.7178736694865724,1.0338377445022602,0.0599253290995229,0.1331367026786334,0.3086696264490332,1285600000.0,3589700000.0,2615500000.0,3540200000.0,2600000.0,236500000.0,6158300000.0,1600000.0,93100000.0,399300000.0,3306000000.0,-144200000.0,74400000.0,211200000.0,709200000.0,3900000.0,-144200000.0,490400000.0,1001900000.0,-1051400000.0,443600000.0,1321000000.0,277900000.0,208000000.0,100000.0,-16800000.0,-78400000.0,1318000000.0,-107700000.0,-1100000.0,643400000.0,217600000.0,211200000.0,-200000.0,397500000.0,168100000.0,-2200000.0,-1500000.0,3300000.0,-2069100000.0,27900000.0,-77800000.0
2020-09-08,23.440000534057617,24.065000534057617,23.01099967956543,23.39999961853028,23.39999961853028,1102300,NVST,1.1384615309374806,1.3807693119663549,1.7376068594126717,1.0699737825781188,0.0684877483593617,0.1561026485731347,0.3224584710823444,1285600000.0,3589700000.0,2615500000.0,3540200000.0,2600000.0,236500000.0,6158300000.0,1600000.0,93100000.0,399300000.0,3306000000.0,-144200000.0,74400000.0,211200000.0,709200000.0,3900000.0,-144200000.0,490400000.0,1001900000.0,-1051400000.0,443600000.0,1321000000.0,277900000.0,208000000.0,100000.0,-16800000.0,-78400000.0,1318000000.0,-107700000.0,-1100000.0,643400000.0,217600000.0,211200000.0,-200000.0,397500000.0,168100000.0,-2200000.0,-1500000.0,3300000.0,-2069100000.0,27900000.0,-77800000.0
2020-09-09,23.709999084472656,24.64999961853028,23.709999084472656,24.36000061035156,24.36000061035156,2054700,NVST,1.0890804606700966,1.2676518221286264,1.701149326289402,1.0585994508262604,0.0304810098438361,0.0650921604944589,0.2996246767328565,1285600000.0,3589700000.0,2615500000.0,3540200000.0,2600000.0,236500000.0,6158300000.0,1600000.0,93100000.0,399300000.0,3306000000.0,-144200000.0,74400000.0,211200000.0,709200000.0,3900000.0,-144200000.0,490400000.0,1001900000.0,-1051400000.0,443600000.0,1321000000.0,277900000.0,208000000.0,100000.0,-16800000.0,-78400000.0,1318000000.0,-107700000.0,-1100000.0,643400000.0,217600000.0,211200000.0,-200000.0,397500000.0,168100000.0,-2200000.0,-1500000.0,3300000.0,-2069100000.0,27900000.0,-77800000.0
2020-09-10,24.700000762939453,25.52499961853028,24.645000457763672,24.86000061035156,24.86000061035156,2004900,NVST,1.078841473706824,1.232904218263285,1.6363636084641473,1.0798213250395274,-0.0009798513327035,0.0216589722657316,0.2157514136159597,1285600000.0,3589700000.0,2615500000.0,3540200000.0,2600000.0,236500000.0,6158300000.0,1600000.0,93100000.0,399300000.0,3306000000.0,-144200000.0,74400000.0,211200000.0,709200000.0,3900000.0,-144200000.0,490400000.0,1001900000.0,-1051400000.0,443600000.0,1321000000.0,277900000.0,208000000.0,100000.0,-16800000.0,-78400000.0,1318000000.0,-107700000.0,-1100000.0,643400000.0,217600000.0,211200000.0,-200000.0,397500000.0,168100000.0,-2200000.0,-1500000.0,3300000.0,-2069100000.0,27900000.0,-77800000.0
2020-09-11,25.11000061035156,25.65999984741211,24.86000061035156,24.989999771118164,24.989999771118164,2202300,NVST,1.0316126819833098,1.2809123095122354,1.586234483901909,1.0715698880496745,-0.0399572060663646,0.0495616938542937,0.2003274109578179,1285600000.0,3589700000.0,2615500000.0,3540200000.0,2600000.0,236500000.0,6158300000.0,1600000.0,93100000.0,399300000.0,3306000000.0,-144200000.0,74400000.0,211200000.0,709200000.0,3900000.0,-144200000.0,490400000.0,1001900000.0,-1051400000.0,443600000.0,1321000000.0,277900000.0,208000000.0,100000.0,-16800000.0,-78400000.0,1318000000.0,-107700000.0,-1100000.0,643400000.0,217600000.0,211200000.0,-200000.0,397500000.0,168100000.0,-2200000.0,-1500000.0,3300000.0,-2069100000.0,27900000.0,-77800000.0
2020-09-14,25.25,26.1200008392334,25.170000076293945,25.790000915527344,25.790000915527344,1151200,NVST,1.0077548991272198,1.2427296665105685,1.5335400478116596,1.0477727369997762,-0.0400178378725564,0.0373165779352553,0.1997052104722314,1285600000.0,3589700000.0,2615500000.0,3540200000.0,2600000.0,236500000.0,6158300000.0,1600000.0,93100000.0,399300000.0,3306000000.0,-144200000.0,74400000.0,211200000.0,709200000.0,3900000.0,-144200000.0,490400000.0,1001900000.0,-1051400000.0,443600000.0,1321000000.0,277900000.0,208000000.0,100000.0,-16800000.0,-78400000.0,1318000000.0,-107700000.0,-1100000.0,643400000.0,217600000.0,211200000.0,-200000.0,397500000.0,168100000.0,-2200000.0,-1500000.0,3300000.0,-2069100000.0,27900000.0,-77800000.0
2020-09-15,26.14999961853028,26.63999938964844,25.739999771118164,26.06999969482422,26.06999969482422,1575800,NVST,1.0072880911500488,1.2585347816404049,1.5592635980716685,1.0501396738132378,-0.042851582663189,0.0425711838329851,0.1992686561246321,1285600000.0,3589700000.0,2615500000.0,3540200000.0,2600000.0,236500000.0,6158300000.0,1600000.0,93100000.0,399300000.0,3306000000.0,-144200000.0,74400000.0,211200000.0,709200000.0,3900000.0,-144200000.0,490400000.0,1001900000.0,-1051400000.0,443600000.0,1321000000.0,277900000.0,208000000.0,100000.0,-16800000.0,-78400000.0,1318000000.0,-107700000.0,-1100000.0,643400000.0,217600000.0,211200000.0,-200000.0,397500000.0,168100000.0,-2200000.0,-1500000.0,3300000.0,-2069100000.0,27900000.0,-77800000.0
2020-09-16,26.31999969482422,26.479999542236328,25.520000457763672,25.540000915527344,25.540000915527344,1642900,NVST,1.0528581999110402,1.2799529152261977,1.611589599528495,1.041938601672908,0.0109195982381322,0.0754169982278256,0.2453015149152231,1285600000.0,3589700000.0,2615500000.0,3540200000.0,2600000.0,236500000.0,6158300000.0,1600000.0,93100000.0,399300000.0,3306000000.0,-144200000.0,74400000.0,211200000.0,709200000.0,3900000.0,-144200000.0,490400000.0,1001900000.0,-1051400000.0,443600000.0,1321000000.0,277900000.0,208000000.0,100000.0,-16800000.0,-78400000.0,1318000000.0,-107700000.0,-1100000.0,643400000.0,217600000.0,211200000.0,-200000.0,397500000.0,168100000.0,-2200000.0,-1500000.0,3300000.0,-2069100000.0,27900000.0,-77800000.0
2020-09-17,25.13999938964844,25.770000457763672,24.729999542236328,25.63999938964844,25.63999938964844,1378400,NVST,1.019890805032068,1.2683307812750133,1.5924338066692334,1.034780591985331,-0.0148897869532629,0.0610930163523817,0.2388544681050703,1285600000.0,3589700000.0,2615500000.0,3540200000.0,2600000.0,236500000.0,6158300000.0,1600000.0,93100000.0,399300000.0,3306000000.0,-144200000.0,74400000.0,211200000.0,709200000.0,3900000.0,-144200000.0,490400000.0,1001900000.0,-1051400000.0,443600000.0,1321000000.0,277900000.0,208000000.0,100000.0,-16800000.0,-78400000.0,1318000000.0,-107700000.0,-1100000.0,643400000.0,217600000.0,211200000.0,-200000.0,397500000.0,168100000.0,-2200000.0,-1500000.0,3300000.0,-2069100000.0,27900000.0,-77800000.0
2020-09-18,25.489999771118164,25.575000762939453,24.239999771118164,24.38999938964844,24.38999938964844,3204600,NVST,1.0729807597863643,1.3333333854680518,1.6752768197154315,1.04985344404155,0.0231273157448144,0.1080668603462173,0.2960675030379354,1285600000.0,3589700000.0,2615500000.0,3540200000.0,2600000.0,236500000.0,6158300000.0,1600000.0,93100000.0,399300000.0,3306000000.0,-144200000.0,74400000.0,211200000.0,709200000.0,3900000.0,-144200000.0,490400000.0,1001900000.0,-1051400000.0,443600000.0,1321000000.0,277900000.0,208000000.0,100000.0,-16800000.0,-78400000.0,1318000000.0,-107700000.0,-1100000.0,643400000.0,217600000.0,211200000.0,-200000.0,397500000.0,168100000.0,-2200000.0,-1500000.0,3300000.0,-2069100000.0,27900000.0,-77800000.0
2020-09-21,23.799999237060547,24.11000061035156,23.200000762939453,23.479999542236328,23.479999542236328,2742600,NVST,1.1222317246672335,1.39437829287745,1.7376490644162337,1.0669078702205033,0.0553238544467302,0.1342694378597209,0.3203648681293776,1285600000.0,3589700000.0,2615500000.0,3540200000.0,2600000.0,236500000.0,6158300000.0,1600000.0,93100000.0,399300000.0,3306000000.0,-144200000.0,74400000.0,211200000.0,709200000.0,3900000.0,-144200000.0,490400000.0,1001900000.0,-1051400000.0,443600000.0,1321000000.0,277900000.0,208000000.0,100000.0,-16800000.0,-78400000.0,1318000000.0,-107700000.0,-1100000.0,643400000.0,217600000.0,211200000.0,-200000.0,397500000.0,168100000.0,-2200000.0,-1500000.0,3300000.0,-2069100000.0,27900000.0,-77800000.0
2020-09-22,23.59000015258789,24.100000381469727,23.36000061035156,23.68000030517578,23.68000030517578,2105100,NVST,1.1638513137991195,1.3699323567837334,1.7242399199686833,1.073744026458738,0.0901072873403814,0.1176433981744939,0.2977430789493087,1285600000.0,3589700000.0,2615500000.0,3540200000.0,2600000.0,236500000.0,6158300000.0,1600000.0,93100000.0,399300000.0,3306000000.0,-144200000.0,74400000.0,211200000.0,709200000.0,3900000.0,-144200000.0,490400000.0,1001900000.0,-1051400000.0,443600000.0,1321000000.0,277900000.0,208000000.0,100000.0,-16800000.0,-78400000.0,1318000000.0,-107700000.0,-1100000.0,643400000.0,217600000.0,211200000.0,-200000.0,397500000.0,168100000.0,-2200000.0,-1500000.0,3300000.0,-2069100000.0,27900000.0,-77800000.0
2020-09-23,23.690000534057617,23.850000381469727,22.684999465942383,22.81999969482422,22.81999969482422,1572900,NVST,1.2112182190746237,1.4390885447748845,1.829973658194428,1.1048641288809902,0.1063540901936335,0.159742294773834,0.3593336115933221,1285600000.0,3589700000.0,2615500000.0,3540200000.0,2600000.0,236500000.0,6158300000.0,1600000.0,93100000.0,399300000.0,3306000000.0,-144200000.0,74400000.0,211200000.0,709200000.0,3900000.0,-144200000.0,490400000.0,1001900000.0,-1051400000.0,443600000.0,1321000000.0,277900000.0,208000000.0,100000.0,-16800000.0,-78400000.0,1318000000.0,-107700000.0,-1100000.0,643400000.0,217600000.0,211200000.0,-200000.0,397500000.0,168100000.0,-2200000.0,-1500000.0,3300000.0,-2069100000.0,27900000.0,-77800000.0
2020-09-24,22.670000076293945,23.81999969482422,22.51000022888184,23.21999931335449,23.21999931335449,2526400,NVST,1.1365202484941848,1.4142980673432088,1.761843284116016,1.0795772912172472,0.0569429572769375,0.1450006919142252,0.2853476127109409,1285600000.0,3589700000.0,2615500000.0,3540200000.0,2600000.0,236500000.0,6158300000.0,1600000.0,93100000.0,399300000.0,3306000000.0,-144200000.0,74400000.0,211200000.0,709200000.0,3900000.0,-144200000.0,490400000.0,1001900000.0,-1051400000.0,443600000.0,1321000000.0,277900000.0,208000000.0,100000.0,-16800000.0,-78400000.0,1318000000.0,-107700000.0,-1100000.0,643400000.0,217600000.0,211200000.0,-200000.0,397500000.0,168100000.0,-2200000.0,-1500000.0,3300000.0,-2069100000.0,27900000.0,-77800000.0
2020-09-25,23.06999969482422,23.940000534057617,22.8799991607666,23.8799991607666,23.8799991607666,811900,NVST,1.0908710281639844,1.3881910674579234,1.820351873886232,1.0516507496657936,0.0392202784981907,0.1283710325922931,0.3753983746498939,1285600000.0,3589700000.0,2615500000.0,3540200000.0,2600000.0,236500000.0,6158300000.0,1600000.0,93100000.0,399300000.0,3306000000.0,-144200000.0,74400000.0,211200000.0,709200000.0,3900000.0,-144200000.0,490400000.0,1001900000.0,-1051400000.0,443600000.0,1321000000.0,277900000.0,208000000.0,100000.0,-16800000.0,-78400000.0,1318000000.0,-107700000.0,-1100000.0,643400000.0,217600000.0,211200000.0,-200000.0,397500000.0,168100000.0,-2200000.0,-1500000.0,3300000.0,-2069100000.0,27900000.0,-77800000.0
2020-09-28,24.25,24.7549991607666,24.170000076293945,24.450000762939453,24.450000762939453,928900,NVST,1.0020449585071725,1.3795500404794754,1.77300601723619,1.0001758008813186,0.0018691576258538,0.143469977297,0.3550649624652688,1285600000.0,3589700000.0,2615500000.0,3540200000.0,2600000.0,236500000.0,6158300000.0,1600000.0,93100000.0,399300000.0,3306000000.0,-144200000.0,74400000.0,211200000.0,709200000.0,3900000.0,-144200000.0,490400000.0,1001900000.0,-1051400000.0,443600000.0,1321000000.0,277900000.0,208000000.0,100000.0,-16800000.0,-78400000.0,1318000000.0,-107700000.0,-1100000.0,643400000.0,217600000.0,211200000.0,-200000.0,397500000.0,168100000.0,-2200000.0,-1500000.0,3300000.0,-2069100000.0,27900000.0,-77800000.0
2020-09-29,24.6200008392334,24.799999237060547,24.18000030517578,24.350000381469727,24.350000381469727,1180400,NVST,1.023819298341672,1.3531827616731498,1.7363448918658675,1.0177523484754358,0.0060669498662362,0.1308804814561335,0.3022446956468796,1285600000.0,3589700000.0,2615500000.0,3540200000.0,2600000.0,236500000.0,6158300000.0,1600000.0,93100000.0,399300000.0,3306000000.0,-144200000.0,74400000.0,211200000.0,709200000.0,3900000.0,-144200000.0,490400000.0,1001900000.0,-1051400000.0,443600000.0,1321000000.0,277900000.0,208000000.0,100000.0,-16800000.0,-78400000.0,1318000000.0,-107700000.0,-1100000.0,643400000.0,217600000.0,211200000.0,-200000.0,397500000.0,168100000.0,-2200000.0,-1500000.0,3300000.0,-2069100000.0,27900000.0,-77800000.0
