Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Net Receivables,Accounts Payable,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Dividends Paid,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2019-05-29,43.06999969482422,43.33000183105469,42.33000183105469,43.0099983215332,42.445274353027344,448600,TW,1.0204984841068938,0.9938979617991702,1.044780454784109,1.0644748086933271,-0.0439763245864335,-0.0582324761197036,-0.0796905202210025,1551430000.0,,424805000.0,4572334000.0,,500000.0,4997139000.0,4573200000.0,12627000.0,,61689000.0,2694797000.0,-866000.0,25027000.0,410104000.0,363116000.0,,-866000.0,38128000.0,687757000.0,,326107000.0,265026000.0,213262000.0,-20000000.0,7640000.0,-42096000.0,-175350000.0,27501000.0,1971224000.0,159467000.0,57506000.0,-175350000.0,-2432000.0,277384000.0,56792000.0,-35936000.0,-23724000.0,-53289000.0,24672000.0,-15417000.0
2019-05-30,43.470001220703125,44.27999877929688,43.02999877929688,43.970001220703125,43.47353363037109,353400,TW,0.9977256705362764,0.92459297847394,1.0280578144219463,1.070190523354997,-0.0724648528187207,-0.1154321569066363,-0.0970962902857925,1551430000.0,,424805000.0,4572334000.0,,500000.0,4997139000.0,4573200000.0,12627000.0,,61689000.0,2694797000.0,-866000.0,25027000.0,410104000.0,363116000.0,,-866000.0,38128000.0,687757000.0,,326107000.0,265026000.0,213262000.0,-20000000.0,7640000.0,-42096000.0,-175350000.0,27501000.0,1971224000.0,159467000.0,57506000.0,-175350000.0,-2432000.0,277384000.0,56792000.0,-35936000.0,-23724000.0,-53289000.0,24672000.0,-15417000.0
2019-05-31,44.2599983215332,45.18999862670898,43.5,45.09000015258789,44.58088684082031,783700,TW,0.9784876061599376,0.9358432538018716,1.010757180952016,1.082059629815577,-0.1035720236556391,-0.127750352842792,-0.1366907237979833,1551430000.0,,424805000.0,4572334000.0,,500000.0,4997139000.0,4573200000.0,12627000.0,,61689000.0,2694797000.0,-866000.0,25027000.0,410104000.0,363116000.0,,-866000.0,38128000.0,687757000.0,,326107000.0,265026000.0,213262000.0,-20000000.0,7640000.0,-42096000.0,-175350000.0,27501000.0,1971224000.0,159467000.0,57506000.0,-175350000.0,-2432000.0,277384000.0,56792000.0,-35936000.0,-23724000.0,-53289000.0,24672000.0,-15417000.0
2019-06-03,45.45000076293945,45.790000915527344,43.43999862670898,43.81999969482422,43.32522964477539,665700,TW,1.0383386269222956,0.9727968842299004,1.037989869027807,1.0882635205145406,-0.0499248935922449,-0.1031668037700357,-0.1015632299584126,1551430000.0,,424805000.0,4572334000.0,,500000.0,4997139000.0,4573200000.0,12627000.0,,61689000.0,2694797000.0,-866000.0,25027000.0,410104000.0,363116000.0,,-866000.0,38128000.0,687757000.0,,326107000.0,265026000.0,213262000.0,-20000000.0,7640000.0,-42096000.0,-175350000.0,27501000.0,1971224000.0,159467000.0,57506000.0,-175350000.0,-2432000.0,277384000.0,56792000.0,-35936000.0,-23724000.0,-53289000.0,24672000.0,-15417000.0
2019-06-04,44.09999847412109,44.560001373291016,42.27999877929688,43.52000045776367,43.02861022949219,439000,TW,1.064338192922289,0.9666117656404092,1.046990201505502,1.0615273897798907,0.0028108031423983,-0.0838567351218442,-0.0635061549779663,1551430000.0,,424805000.0,4572334000.0,,500000.0,4997139000.0,4573200000.0,12627000.0,,61689000.0,2694797000.0,-866000.0,25027000.0,410104000.0,363116000.0,,-866000.0,38128000.0,687757000.0,,326107000.0,265026000.0,213262000.0,-20000000.0,7640000.0,-42096000.0,-175350000.0,27501000.0,1971224000.0,159467000.0,57506000.0,-175350000.0,-2432000.0,277384000.0,56792000.0,-35936000.0,-23724000.0,-53289000.0,24672000.0,-15417000.0
2019-06-05,43.7400016784668,44.7400016784668,42.84000015258789,44.0099983215332,43.51308059692383,426000,TW,1.064530710171651,0.9442400176808476,1.0303160609301925,1.047279977293423,0.017250732878228,-0.1011622984851592,-0.0757416973380713,1551430000.0,,424805000.0,4572334000.0,,500000.0,4997139000.0,4573200000.0,12627000.0,,61689000.0,2694797000.0,-866000.0,25027000.0,410104000.0,363116000.0,,-866000.0,38128000.0,687757000.0,,326107000.0,265026000.0,213262000.0,-20000000.0,7640000.0,-42096000.0,-175350000.0,27501000.0,1971224000.0,159467000.0,57506000.0,-175350000.0,-2432000.0,277384000.0,56792000.0,-35936000.0,-23724000.0,-53289000.0,24672000.0,-15417000.0
2019-06-06,43.22999954223633,44.27899932861328,43.04999923706055,43.59000015258789,43.09782409667969,388000,TW,1.079605510294184,0.9365603288983836,1.02873107734968,1.0447668278492974,0.0348386824448865,-0.1083586493471647,-0.0820286970437589,1551430000.0,,424805000.0,4572334000.0,,500000.0,4997139000.0,4573200000.0,12627000.0,,61689000.0,2694797000.0,-866000.0,25027000.0,410104000.0,363116000.0,,-866000.0,38128000.0,687757000.0,,326107000.0,265026000.0,213262000.0,-20000000.0,7640000.0,-42096000.0,-175350000.0,27501000.0,1971224000.0,159467000.0,57506000.0,-175350000.0,-2432000.0,277384000.0,56792000.0,-35936000.0,-23724000.0,-53289000.0,24672000.0,-15417000.0
2019-06-07,43.70000076293945,44.060001373291016,42.38999938964844,42.900001525878906,42.415618896484375,317800,TW,1.1160836406151633,0.9506896303624428,1.0485523878046583,1.0378656899032048,0.0782179507119584,-0.0969993272035025,-0.0520115453943759,1551430000.0,,424805000.0,4572334000.0,,500000.0,4997139000.0,4573200000.0,12627000.0,,61689000.0,2694797000.0,-866000.0,25027000.0,410104000.0,363116000.0,,-866000.0,38128000.0,687757000.0,,326107000.0,265026000.0,213262000.0,-20000000.0,7640000.0,-42096000.0,-175350000.0,27501000.0,1971224000.0,159467000.0,57506000.0,-175350000.0,-2432000.0,277384000.0,56792000.0,-35936000.0,-23724000.0,-53289000.0,24672000.0,-15417000.0
2019-06-10,43.09999847412109,43.77999877929688,43.09999847412109,43.40999984741211,42.91985702514648,339900,TW,1.1363741928293232,0.9178269520636184,1.0660582091678716,1.033488437542036,0.1028857552872872,-0.1253624764100416,-0.0361192310892581,1551430000.0,,424805000.0,4572334000.0,,500000.0,4997139000.0,4573200000.0,12627000.0,,61689000.0,2694797000.0,-866000.0,25027000.0,410104000.0,363116000.0,,-866000.0,38128000.0,687757000.0,,326107000.0,265026000.0,213262000.0,-20000000.0,7640000.0,-42096000.0,-175350000.0,27501000.0,1971224000.0,159467000.0,57506000.0,-175350000.0,-2432000.0,277384000.0,56792000.0,-35936000.0,-23724000.0,-53289000.0,24672000.0,-15417000.0
2019-06-11,43.4900016784668,43.80500030517578,40.619998931884766,42.75,42.26730728149414,493100,TW,1.1286550029552926,0.9169988306084385,1.0771170278736126,1.0434176593512368,0.0852373436040558,-0.1274955612430617,-0.0279778459782109,1551430000.0,,424805000.0,4572334000.0,,500000.0,4997139000.0,4573200000.0,12627000.0,,61689000.0,2694797000.0,-866000.0,25027000.0,410104000.0,363116000.0,,-866000.0,38128000.0,687757000.0,,326107000.0,265026000.0,213262000.0,-20000000.0,7640000.0,-42096000.0,-175350000.0,27501000.0,1971224000.0,159467000.0,57506000.0,-175350000.0,-2432000.0,277384000.0,56792000.0,-35936000.0,-23724000.0,-53289000.0,24672000.0,-15417000.0
2019-06-12,42.41999816894531,43.15999984741211,41.43999862670898,42.58000183105469,42.09922790527344,358000,TW,1.1129637751153942,0.9296006002142072,1.0821245082031088,1.0429082865131034,0.0700554886022908,-0.1174974956171359,-0.0248179602025262,1551430000.0,,424805000.0,4572334000.0,,500000.0,4997139000.0,4573200000.0,12627000.0,,61689000.0,2694797000.0,-866000.0,25027000.0,410104000.0,363116000.0,,-866000.0,38128000.0,687757000.0,,326107000.0,265026000.0,213262000.0,-20000000.0,7640000.0,-42096000.0,-175350000.0,27501000.0,1971224000.0,159467000.0,57506000.0,-175350000.0,-2432000.0,277384000.0,56792000.0,-35936000.0,-23724000.0,-53289000.0,24672000.0,-15417000.0
2019-06-13,42.70000076293945,43.21799850463867,41.650001525878906,41.84000015258789,41.367584228515625,301200,TW,1.1431644415886593,0.9359852360658132,1.1226122860896783,1.0345098194162052,0.108654622172454,-0.1050338747354799,0.018767151723114,1551430000.0,,424805000.0,4572334000.0,,500000.0,4997139000.0,4573200000.0,12627000.0,,61689000.0,2694797000.0,-866000.0,25027000.0,410104000.0,363116000.0,,-866000.0,38128000.0,687757000.0,,326107000.0,265026000.0,213262000.0,-20000000.0,7640000.0,-42096000.0,-175350000.0,27501000.0,1971224000.0,159467000.0,57506000.0,-175350000.0,-2432000.0,277384000.0,56792000.0,-35936000.0,-23724000.0,-53289000.0,24672000.0,-15417000.0
2019-06-14,42.040000915527344,42.33000183105469,41.04999923706055,41.43999862670898,40.97209930419922,222900,TW,1.1679537157642177,0.9708877259070496,1.1324795006605783,1.0327814598604146,0.1351722559038031,-0.073300622165761,0.0166358017596048,1551430000.0,,424805000.0,4572334000.0,,500000.0,4997139000.0,4573200000.0,12627000.0,,61689000.0,2694797000.0,-866000.0,25027000.0,410104000.0,363116000.0,,-866000.0,38128000.0,687757000.0,,326107000.0,265026000.0,213262000.0,-20000000.0,7640000.0,-42096000.0,-175350000.0,27501000.0,1971224000.0,159467000.0,57506000.0,-175350000.0,-2432000.0,277384000.0,56792000.0,-35936000.0,-23724000.0,-53289000.0,24672000.0,-15417000.0
2019-06-17,41.380001068115234,42.65999984741211,41.0,41.81999969482422,41.34780883789063,375500,TW,1.1886657354683237,0.9500877380737108,1.1085097628211986,1.0362360305179736,0.15242970495035,-0.0916594815108674,-0.0062004400489288,1551430000.0,,424805000.0,4572334000.0,,500000.0,4997139000.0,4573200000.0,12627000.0,,61689000.0,2694797000.0,-866000.0,25027000.0,410104000.0,363116000.0,,-866000.0,38128000.0,687757000.0,,326107000.0,265026000.0,213262000.0,-20000000.0,7640000.0,-42096000.0,-175350000.0,27501000.0,1971224000.0,159467000.0,57506000.0,-175350000.0,-2432000.0,277384000.0,56792000.0,-35936000.0,-23724000.0,-53289000.0,24672000.0,-15417000.0
2019-06-18,42.0,42.9900016784668,41.209999084472656,42.22999954223633,41.753173828125,422600,TW,1.1721525609428085,0.9548603497523696,1.1150967936686138,1.0211818473819212,0.1509707135608873,-0.072525406749659,0.011148244103645,1551430000.0,,424805000.0,4572334000.0,,500000.0,4997139000.0,4573200000.0,12627000.0,,61689000.0,2694797000.0,-866000.0,25027000.0,410104000.0,363116000.0,,-866000.0,38128000.0,687757000.0,,326107000.0,265026000.0,213262000.0,-20000000.0,7640000.0,-42096000.0,-175350000.0,27501000.0,1971224000.0,159467000.0,57506000.0,-175350000.0,-2432000.0,277384000.0,56792000.0,-35936000.0,-23724000.0,-53289000.0,24672000.0,-15417000.0
2019-06-19,42.04999923706055,43.3380012512207,41.93000030517578,43.02999877929688,42.54414367675781,459600,TW,1.1619801748313323,0.9347796926517832,1.0931990231596105,1.017305083656913,0.1446750911744192,-0.0889403594987668,-0.0086636530414387,1551430000.0,,424805000.0,4572334000.0,,500000.0,4997139000.0,4573200000.0,12627000.0,,61689000.0,2694797000.0,-866000.0,25027000.0,410104000.0,363116000.0,,-866000.0,38128000.0,687757000.0,,326107000.0,265026000.0,213262000.0,-20000000.0,7640000.0,-42096000.0,-175350000.0,27501000.0,1971224000.0,159467000.0,57506000.0,-175350000.0,-2432000.0,277384000.0,56792000.0,-35936000.0,-23724000.0,-53289000.0,24672000.0,-15417000.0
2019-06-20,43.4900016784668,43.70000076293945,42.869998931884766,42.95000076293945,42.46504974365234,678400,TW,1.1650757216295642,0.9220589046419332,1.0924311787737613,1.01821240149517,0.146863320134394,-0.0832596999925494,0.0006932964206303,1551430000.0,,424805000.0,4572334000.0,,500000.0,4997139000.0,4573200000.0,12627000.0,,61689000.0,2694797000.0,-866000.0,25027000.0,410104000.0,363116000.0,,-866000.0,38128000.0,687757000.0,,326107000.0,265026000.0,213262000.0,-20000000.0,7640000.0,-42096000.0,-175350000.0,27501000.0,1971224000.0,159467000.0,57506000.0,-175350000.0,-2432000.0,277384000.0,56792000.0,-35936000.0,-23724000.0,-53289000.0,24672000.0,-15417000.0
2019-06-21,42.81999969482422,43.5099983215332,42.50400161743164,43.209999084472656,42.72211456298828,2290700,TW,1.07451988714341,0.9216114940997449,1.0860900270426508,1.0334902234173289,0.0410296637260814,-0.0955874902974271,-0.0065413496181199,1551430000.0,,424805000.0,4572334000.0,,500000.0,4997139000.0,4573200000.0,12627000.0,,61689000.0,2694797000.0,-866000.0,25027000.0,410104000.0,363116000.0,,-866000.0,38128000.0,687757000.0,,326107000.0,265026000.0,213262000.0,-20000000.0,7640000.0,-42096000.0,-175350000.0,27501000.0,1971224000.0,159467000.0,57506000.0,-175350000.0,-2432000.0,277384000.0,56792000.0,-35936000.0,-23724000.0,-53289000.0,24672000.0,-15417000.0
2019-06-24,43.4900016784668,43.4900016784668,41.27999877929688,41.5099983215332,41.04130554199219,698900,TW,1.122862062183536,0.9027593586307384,1.1206568766653913,1.0339344217234232,0.0889276404601127,-0.1171271654045583,0.0169499212452717,1551430000.0,,424805000.0,4572334000.0,,500000.0,4997139000.0,4573200000.0,12627000.0,,61689000.0,2694797000.0,-866000.0,25027000.0,410104000.0,363116000.0,,-866000.0,38128000.0,687757000.0,,326107000.0,265026000.0,213262000.0,-20000000.0,7640000.0,-42096000.0,-175350000.0,27501000.0,1971224000.0,159467000.0,57506000.0,-175350000.0,-2432000.0,277384000.0,56792000.0,-35936000.0,-23724000.0,-53289000.0,24672000.0,-15417000.0
2019-06-25,41.40999984741211,41.86000061035156,40.5099983215332,41.09000015258789,40.62604904174805,591900,TW,1.1723046514630453,0.8904094179509149,1.1413932088404797,1.0504564498504023,0.1218482016126429,-0.130014685754758,0.0241612995541076,1551430000.0,,424805000.0,4572334000.0,,500000.0,4997139000.0,4573200000.0,12627000.0,,61689000.0,2694797000.0,-866000.0,25027000.0,410104000.0,363116000.0,,-866000.0,38128000.0,687757000.0,,326107000.0,265026000.0,213262000.0,-20000000.0,7640000.0,-42096000.0,-175350000.0,27501000.0,1971224000.0,159467000.0,57506000.0,-175350000.0,-2432000.0,277384000.0,56792000.0,-35936000.0,-23724000.0,-53289000.0,24672000.0,-15417000.0
2019-06-26,41.040000915527344,41.755001068115234,40.52000045776367,41.52000045776367,41.05119323730469,597800,TW,1.147398870250538,0.8922871386457649,1.12812196714828,1.0472753859585069,0.1001234842920313,-0.1357140584988154,0.0146642216543955,1551430000.0,,424805000.0,4572334000.0,,500000.0,4997139000.0,4573200000.0,12627000.0,,61689000.0,2694797000.0,-866000.0,25027000.0,410104000.0,363116000.0,,-866000.0,38128000.0,687757000.0,,326107000.0,265026000.0,213262000.0,-20000000.0,7640000.0,-42096000.0,-175350000.0,27501000.0,1971224000.0,159467000.0,57506000.0,-175350000.0,-2432000.0,277384000.0,56792000.0,-35936000.0,-23724000.0,-53289000.0,24672000.0,-15417000.0
2019-06-27,41.70000076293945,42.5,41.70000076293945,42.43000030517578,41.9509162902832,618100,TW,1.1128920220554703,0.8929838474059854,1.0906809663312806,1.037785887388319,0.0751061346671513,-0.1078068620256026,-0.0116753284755992,1551430000.0,,424805000.0,4572334000.0,,500000.0,4997139000.0,4573200000.0,12627000.0,,61689000.0,2694797000.0,-866000.0,25027000.0,410104000.0,363116000.0,,-866000.0,38128000.0,687757000.0,,326107000.0,265026000.0,213262000.0,-20000000.0,7640000.0,-42096000.0,-175350000.0,27501000.0,1971224000.0,159467000.0,57506000.0,-175350000.0,-2432000.0,277384000.0,56792000.0,-35936000.0,-23724000.0,-53289000.0,24672000.0,-15417000.0
2019-06-28,42.720001220703125,44.5,42.70000076293945,43.810001373291016,43.315338134765625,779200,TW,1.0810317629743609,0.8822344378475605,1.0400596009319711,1.0177841146895463,0.0632476482848143,-0.0925404892125015,-0.0496596829519246,1551430000.0,,424805000.0,4572334000.0,,500000.0,4997139000.0,4573200000.0,12627000.0,,61689000.0,2694797000.0,-866000.0,25027000.0,410104000.0,363116000.0,,-866000.0,38128000.0,687757000.0,,326107000.0,265026000.0,213262000.0,-20000000.0,7640000.0,-42096000.0,-175350000.0,27501000.0,1971224000.0,159467000.0,57506000.0,-175350000.0,-2432000.0,277384000.0,56792000.0,-35936000.0,-23724000.0,-53289000.0,24672000.0,-15417000.0
2019-07-01,44.29999923706055,44.63999938964844,43.5,43.869998931884766,43.37466049194336,368900,TW,1.0417141620348331,0.8940445139738622,1.056710283105961,0.999153047119394,0.042561114915439,-0.0828552912037328,-0.0295491170389512,1551430000.0,,424805000.0,4572334000.0,,500000.0,4997139000.0,4573200000.0,12627000.0,,61689000.0,2694797000.0,-866000.0,25027000.0,410104000.0,363116000.0,,-866000.0,38128000.0,687757000.0,,326107000.0,265026000.0,213262000.0,-20000000.0,7640000.0,-42096000.0,-175350000.0,27501000.0,1971224000.0,159467000.0,57506000.0,-175350000.0,-2432000.0,277384000.0,56792000.0,-35936000.0,-23724000.0,-53289000.0,24672000.0,-15417000.0
2019-07-02,43.86000061035156,44.459999084472656,42.540000915527344,44.119998931884766,43.62184524536133,471500,TW,1.0539435891179914,0.9003319135949029,1.061641308572955,0.9900308614668376,0.0639127276511537,-0.0879912535936907,-0.0299381113682948,1551430000.0,,424805000.0,4572334000.0,,500000.0,4997139000.0,4573200000.0,12627000.0,,61689000.0,2694797000.0,-866000.0,25027000.0,410104000.0,363116000.0,,-866000.0,38128000.0,687757000.0,,326107000.0,265026000.0,213262000.0,-20000000.0,7640000.0,-42096000.0,-175350000.0,27501000.0,1971224000.0,159467000.0,57506000.0,-175350000.0,-2432000.0,277384000.0,56792000.0,-35936000.0,-23724000.0,-53289000.0,24672000.0,-15417000.0
2019-07-03,44.459999084472656,47.22999954223633,43.72999954223633,45.5,44.98625946044922,738600,TW,0.995824174556881,0.8851353333766363,1.018413316918907,0.9525258317006552,0.0432983428562258,-0.0909926657604365,-0.0606870780591446,1551430000.0,,424805000.0,4572334000.0,,500000.0,4997139000.0,4573200000.0,12627000.0,,61689000.0,2694797000.0,-866000.0,25027000.0,410104000.0,363116000.0,,-866000.0,38128000.0,687757000.0,,326107000.0,265026000.0,213262000.0,-20000000.0,7640000.0,-42096000.0,-175350000.0,27501000.0,1971224000.0,159467000.0,57506000.0,-175350000.0,-2432000.0,277384000.0,56792000.0,-35936000.0,-23724000.0,-53289000.0,24672000.0,-15417000.0
2019-07-05,45.5,46.93000030517578,45.0,46.31999969482422,45.796993255615234,749300,TW,0.9801382826921238,0.8398349177166589,0.991284177204488,0.9643929056443962,0.0157453770477276,-0.1188737016938384,-0.097004223094103,1551430000.0,,424805000.0,4572334000.0,,500000.0,4997139000.0,4573200000.0,12627000.0,,61689000.0,2694797000.0,-866000.0,25027000.0,410104000.0,363116000.0,,-866000.0,38128000.0,687757000.0,,326107000.0,265026000.0,213262000.0,-20000000.0,7640000.0,-42096000.0,-175350000.0,27501000.0,1971224000.0,159467000.0,57506000.0,-175350000.0,-2432000.0,277384000.0,56792000.0,-35936000.0,-23724000.0,-53289000.0,24672000.0,-15417000.0
2019-07-08,46.5099983215332,47.47999954223633,45.52999877929688,46.84999847412109,46.32101058959961,647600,TW,0.978868833524462,0.8517179969158615,0.9792131535007442,0.9738381931141588,0.0050306404103031,-0.1218984299429709,-0.1194669943981039,1551430000.0,,424805000.0,4572334000.0,,500000.0,4997139000.0,4573200000.0,12627000.0,,61689000.0,2694797000.0,-866000.0,25027000.0,410104000.0,363116000.0,,-866000.0,38128000.0,687757000.0,,326107000.0,265026000.0,213262000.0,-20000000.0,7640000.0,-42096000.0,-175350000.0,27501000.0,1971224000.0,159467000.0,57506000.0,-175350000.0,-2432000.0,277384000.0,56792000.0,-35936000.0,-23724000.0,-53289000.0,24672000.0,-15417000.0
2019-07-09,46.84999847412109,47.93999862670898,46.79999923706055,47.060001373291016,46.52864837646485,408300,TW,0.9400766044289158,0.8738887414052037,0.97612297439266,0.9920007326738394,-0.0519241282449235,-0.1038623301116142,-0.1230017559885647,1551430000.0,,424805000.0,4572334000.0,,500000.0,4997139000.0,4573200000.0,12627000.0,,61689000.0,2694797000.0,-866000.0,25027000.0,410104000.0,363116000.0,,-866000.0,38128000.0,687757000.0,,326107000.0,265026000.0,213262000.0,-20000000.0,7640000.0,-42096000.0,-175350000.0,27501000.0,1971224000.0,159467000.0,57506000.0,-175350000.0,-2432000.0,277384000.0,56792000.0,-35936000.0,-23724000.0,-53289000.0,24672000.0,-15417000.0
