Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Other Stockholder Equity,Total Current Assets,Long Term Investments,Net Tangible Assets,Short Term Investments,Net Receivables,Long Term Debt,Accounts Payable,Short Long Term Debt,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Total Cash From Operating Activities,Depreciation,Dividends Paid,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Repurchase Of Stock,Other Cashflows From Investing Activities
2020-11-11,41.79999923706055,43.38999938964844,39.619998931884766,40.310001373291016,39.67862701416016,5331900,RPRX,1.0736647568805846,1.161744338372279,1.0217395275341643,1.0757014096148303,-0.0020366527342459,-0.0346525935602834,-0.2741523045331651,51724000.0,,6308457000.0,6105555000.0,35883000.0,31041000.0,12449895000.0,3282516000.0,92000.0,2825212000.0,-2173000.0,10930002000.0,246199000.0,333417000.0,2093000.0,832072000.0,636097000.0,6053831000.0,94455000.0,491326000.0,5975040000.0,11177000.0,291199000.0,-173494000.0,6496000.0,-2153625000.0,-294000000.0,-1191626000.0,-33638000.0,1150390000.0,2348535000.0,-1678012000.0,1667239000.0,23924000.0,-739276000.0,287726000.0,-154084000.0,-978594000.0,-4266000.0,-258840000.0
2020-11-12,40.09999847412109,41.37799835205078,38.584999084472656,40.650001525878906,40.013301849365234,2576900,RPRX,1.0827090829303572,1.17730309906898,1.0007525802376471,1.1099785439559162,-0.027269461025559,-0.0532020446594165,-0.3108989631056216,51724000.0,,6308457000.0,6105555000.0,35883000.0,31041000.0,12449895000.0,3282516000.0,92000.0,2825212000.0,-2173000.0,10930002000.0,246199000.0,333417000.0,2093000.0,832072000.0,636097000.0,6053831000.0,94455000.0,491326000.0,5975040000.0,11177000.0,291199000.0,-173494000.0,6496000.0,-2153625000.0,-294000000.0,-1191626000.0,-33638000.0,1150390000.0,2348535000.0,-1678012000.0,1667239000.0,23924000.0,-739276000.0,287726000.0,-154084000.0,-978594000.0,-4266000.0,-258840000.0
2020-11-13,40.81999969482422,42.209999084472656,40.56999969482422,42.119998931884766,41.46027755737305,1311300,RPRX,1.0341990012847144,1.1484117081531386,0.9569409497833338,1.0836109391783006,-0.0494119378935862,-0.0496249619290674,-0.338062538317695,51724000.0,,6308457000.0,6105555000.0,35883000.0,31041000.0,12449895000.0,3282516000.0,92000.0,2825212000.0,-2173000.0,10930002000.0,246199000.0,333417000.0,2093000.0,832072000.0,636097000.0,6053831000.0,94455000.0,491326000.0,5975040000.0,11177000.0,291199000.0,-173494000.0,6496000.0,-2153625000.0,-294000000.0,-1191626000.0,-33638000.0,1150390000.0,2348535000.0,-1678012000.0,1667239000.0,23924000.0,-739276000.0,287726000.0,-154084000.0,-978594000.0,-4266000.0,-258840000.0
2020-11-16,42.2599983215332,42.369998931884766,41.209999084472656,41.83000183105469,41.17482376098633,897800,RPRX,1.0600845879734102,1.1298840725446886,0.9713127978985584,1.0745618956570646,-0.0144773076836544,-0.0448459354423462,-0.3055425983011067,51724000.0,,6308457000.0,6105555000.0,35883000.0,31041000.0,12449895000.0,3282516000.0,92000.0,2825212000.0,-2173000.0,10930002000.0,246199000.0,333417000.0,2093000.0,832072000.0,636097000.0,6053831000.0,94455000.0,491326000.0,5975040000.0,11177000.0,291199000.0,-173494000.0,6496000.0,-2153625000.0,-294000000.0,-1191626000.0,-33638000.0,1150390000.0,2348535000.0,-1678012000.0,1667239000.0,23924000.0,-739276000.0,287726000.0,-154084000.0,-978594000.0,-4266000.0,-258840000.0
2020-11-17,41.41999816894531,42.400001525878906,41.25,42.18999862670898,41.529178619384766,794300,RPRX,1.0562730873893424,1.1269283180048912,0.9618261858013848,1.0716898328073,-0.0154167454179576,-0.0682123128332721,-0.312589849253418,51724000.0,,6308457000.0,6105555000.0,35883000.0,31041000.0,12449895000.0,3282516000.0,92000.0,2825212000.0,-2173000.0,10930002000.0,246199000.0,333417000.0,2093000.0,832072000.0,636097000.0,6053831000.0,94455000.0,491326000.0,5975040000.0,11177000.0,291199000.0,-173494000.0,6496000.0,-2153625000.0,-294000000.0,-1191626000.0,-33638000.0,1150390000.0,2348535000.0,-1678012000.0,1667239000.0,23924000.0,-739276000.0,287726000.0,-154084000.0,-978594000.0,-4266000.0,-258840000.0
2020-11-18,41.5,42.43000030517578,40.59000015258789,40.720001220703125,40.08220291137695,548700,RPRX,1.1335963375589315,1.163157950337237,1.0005225886095097,1.0797196178315844,0.053876719727347,-0.0105224237181087,-0.2965705746274778,51724000.0,,6308457000.0,6105555000.0,35883000.0,31041000.0,12449895000.0,3282516000.0,92000.0,2825212000.0,-2173000.0,10930002000.0,246199000.0,333417000.0,2093000.0,832072000.0,636097000.0,6053831000.0,94455000.0,491326000.0,5975040000.0,11177000.0,291199000.0,-173494000.0,6496000.0,-2153625000.0,-294000000.0,-1191626000.0,-33638000.0,1150390000.0,2348535000.0,-1678012000.0,1667239000.0,23924000.0,-739276000.0,287726000.0,-154084000.0,-978594000.0,-4266000.0,-258840000.0
2020-11-19,40.5,41.9900016784668,40.220001220703125,41.47999954223633,40.98126220703125,1051200,RPRX,1.164898754462444,1.1267524912985134,1.0439244486079855,1.0747387601086344,0.0901599943538096,-0.0323815854594793,-0.2443944229295258,51724000.0,,6308457000.0,6105555000.0,35883000.0,31041000.0,12449895000.0,3282516000.0,92000.0,2825212000.0,-2173000.0,10930002000.0,246199000.0,333417000.0,2093000.0,832072000.0,636097000.0,6053831000.0,94455000.0,491326000.0,5975040000.0,11177000.0,291199000.0,-173494000.0,6496000.0,-2153625000.0,-294000000.0,-1191626000.0,-33638000.0,1150390000.0,2348535000.0,-1678012000.0,1667239000.0,23924000.0,-739276000.0,287726000.0,-154084000.0,-978594000.0,-4266000.0,-258840000.0
2020-11-20,41.83000183105469,41.83000183105469,40.04999923706055,40.369998931884766,39.88460922241211,1115300,RPRX,1.2041119750148987,1.1940290627593428,1.0903510120165336,1.0823666585670508,0.1217453164478479,0.0012382462805684,-0.1933898959207101,51724000.0,,6308457000.0,6105555000.0,35883000.0,31041000.0,12449895000.0,3282516000.0,92000.0,2825212000.0,-2173000.0,10930002000.0,246199000.0,333417000.0,2093000.0,832072000.0,636097000.0,6053831000.0,94455000.0,491326000.0,5975040000.0,11177000.0,291199000.0,-173494000.0,6496000.0,-2153625000.0,-294000000.0,-1191626000.0,-33638000.0,1150390000.0,2348535000.0,-1678012000.0,1667239000.0,23924000.0,-739276000.0,287726000.0,-154084000.0,-978594000.0,-4266000.0,-258840000.0
2020-11-23,39.900001525878906,41.220001220703125,39.900001525878906,40.20000076293945,39.71665573120117,1434700,RPRX,1.2164179685065035,1.1721160184384876,1.1333155901037344,1.0655008807234645,0.1509170877830392,0.0103109713343378,-0.1326006226184053,51724000.0,,6308457000.0,6105555000.0,35883000.0,31041000.0,12449895000.0,3282516000.0,92000.0,2825212000.0,-2173000.0,10930002000.0,246199000.0,333417000.0,2093000.0,832072000.0,636097000.0,6053831000.0,94455000.0,491326000.0,5975040000.0,11177000.0,291199000.0,-173494000.0,6496000.0,-2153625000.0,-294000000.0,-1191626000.0,-33638000.0,1150390000.0,2348535000.0,-1678012000.0,1667239000.0,23924000.0,-739276000.0,287726000.0,-154084000.0,-978594000.0,-4266000.0,-258840000.0
2020-11-24,40.22999954223633,40.630001068115234,39.310001373291016,39.58000183105469,39.10411071777344,1159300,RPRX,1.2440625747494758,1.1047723772372169,1.1828939446144673,1.0462667827802716,0.1977957919692041,-0.0261485857905479,-0.0656234333850751,51724000.0,,6308457000.0,6105555000.0,35883000.0,31041000.0,12449895000.0,3282516000.0,92000.0,2825212000.0,-2173000.0,10930002000.0,246199000.0,333417000.0,2093000.0,832072000.0,636097000.0,6053831000.0,94455000.0,491326000.0,5975040000.0,11177000.0,291199000.0,-173494000.0,6496000.0,-2153625000.0,-294000000.0,-1191626000.0,-33638000.0,1150390000.0,2348535000.0,-1678012000.0,1667239000.0,23924000.0,-739276000.0,287726000.0,-154084000.0,-978594000.0,-4266000.0,-258840000.0
2020-11-25,39.66999816894531,41.34000015258789,39.459999084472656,40.970001220703125,40.47739791870117,1355000,RPRX,1.2103978481764095,1.0371604425521777,1.1422696476370964,1.0403610731589388,0.1700367750174707,-0.0748845221533156,-0.1173726615265287,51724000.0,,6308457000.0,6105555000.0,35883000.0,31041000.0,12449895000.0,3282516000.0,92000.0,2825212000.0,-2173000.0,10930002000.0,246199000.0,333417000.0,2093000.0,832072000.0,636097000.0,6053831000.0,94455000.0,491326000.0,5975040000.0,11177000.0,291199000.0,-173494000.0,6496000.0,-2153625000.0,-294000000.0,-1191626000.0,-33638000.0,1150390000.0,2348535000.0,-1678012000.0,1667239000.0,23924000.0,-739276000.0,287726000.0,-154084000.0,-978594000.0,-4266000.0,-258840000.0
2020-11-27,41.16999816894531,42.290000915527344,40.97999954223633,41.59999847412109,41.09981918334961,1504000,RPRX,1.188221146862685,1.0262785533898933,1.1140701597381342,1.0432249427155542,0.1449962041471308,-0.1046131860500161,-0.1332531304282913,51724000.0,,6308457000.0,6105555000.0,35883000.0,31041000.0,12449895000.0,3282516000.0,92000.0,2825212000.0,-2173000.0,10930002000.0,246199000.0,333417000.0,2093000.0,832072000.0,636097000.0,6053831000.0,94455000.0,491326000.0,5975040000.0,11177000.0,291199000.0,-173494000.0,6496000.0,-2153625000.0,-294000000.0,-1191626000.0,-33638000.0,1150390000.0,2348535000.0,-1678012000.0,1667239000.0,23924000.0,-739276000.0,287726000.0,-154084000.0,-978594000.0,-4266000.0,-258840000.0
2020-11-30,41.20000076293945,42.790000915527344,40.65999984741211,42.59999847412109,42.08779525756836,8171100,RPRX,1.174882623257023,1.0566080335080112,1.103057872505577,1.057318771652863,0.1175638516041601,-0.0959581288881434,-0.1548788805110554,51724000.0,,6308457000.0,6105555000.0,35883000.0,31041000.0,12449895000.0,3282516000.0,92000.0,2825212000.0,-2173000.0,10930002000.0,246199000.0,333417000.0,2093000.0,832072000.0,636097000.0,6053831000.0,94455000.0,491326000.0,5975040000.0,11177000.0,291199000.0,-173494000.0,6496000.0,-2153625000.0,-294000000.0,-1191626000.0,-33638000.0,1150390000.0,2348535000.0,-1678012000.0,1667239000.0,23924000.0,-739276000.0,287726000.0,-154084000.0,-978594000.0,-4266000.0,-258840000.0
2020-12-01,42.52999877929688,42.83000183105469,41.209999084472656,42.77999877929688,42.26562881469727,1361900,RPRX,1.094670595660651,1.0800792910915034,1.0576648371013568,1.0299227666019029,0.0647478290587482,-0.0739851954184505,-0.1969569513827531,51724000.0,,6308457000.0,6105555000.0,35883000.0,31041000.0,12449895000.0,3282516000.0,92000.0,2825212000.0,-2173000.0,10930002000.0,246199000.0,333417000.0,2093000.0,832072000.0,636097000.0,6053831000.0,94455000.0,491326000.0,5975040000.0,11177000.0,291199000.0,-173494000.0,6496000.0,-2153625000.0,-294000000.0,-1191626000.0,-33638000.0,1150390000.0,2348535000.0,-1678012000.0,1667239000.0,23924000.0,-739276000.0,287726000.0,-154084000.0,-978594000.0,-4266000.0,-258840000.0
2020-12-02,42.7599983215332,43.0099983215332,41.150001525878906,41.77999877929688,41.27765274047852,1409900,RPRX,1.1716133787783751,1.1107350927468664,1.0762262920595904,1.0415781929012056,0.1300351858771695,-0.0527473826328925,-0.1683383449895585,51724000.0,,6308457000.0,6105555000.0,35883000.0,31041000.0,12449895000.0,3282516000.0,92000.0,2825212000.0,-2173000.0,10930002000.0,246199000.0,333417000.0,2093000.0,832072000.0,636097000.0,6053831000.0,94455000.0,491326000.0,5975040000.0,11177000.0,291199000.0,-173494000.0,6496000.0,-2153625000.0,-294000000.0,-1191626000.0,-33638000.0,1150390000.0,2348535000.0,-1678012000.0,1667239000.0,23924000.0,-739276000.0,287726000.0,-154084000.0,-978594000.0,-4266000.0,-258840000.0
2020-12-03,41.83000183105469,42.709999084472656,41.83000183105469,42.290000915527344,41.781524658203125,1118100,RPRX,1.1305273658477084,1.1201220585539229,1.0489500561318883,1.0581536374396452,0.0723737284080632,-0.0508239582885741,-0.1834967018171074,51724000.0,,6308457000.0,6105555000.0,35883000.0,31041000.0,12449895000.0,3282516000.0,92000.0,2825212000.0,-2173000.0,10930002000.0,246199000.0,333417000.0,2093000.0,832072000.0,636097000.0,6053831000.0,94455000.0,491326000.0,5975040000.0,11177000.0,291199000.0,-173494000.0,6496000.0,-2153625000.0,-294000000.0,-1191626000.0,-33638000.0,1150390000.0,2348535000.0,-1678012000.0,1667239000.0,23924000.0,-739276000.0,287726000.0,-154084000.0,-978594000.0,-4266000.0,-258840000.0
2020-12-04,42.290000915527344,43.09999847412109,42.290000915527344,42.970001220703125,42.453346252441406,989300,RPRX,1.14824299638149,1.09585654993445,1.0227352413403314,1.055411022203609,0.0928319741778809,-0.0630824363452124,-0.1820542589752951,51724000.0,,6308457000.0,6105555000.0,35883000.0,31041000.0,12449895000.0,3282516000.0,92000.0,2825212000.0,-2173000.0,10930002000.0,246199000.0,333417000.0,2093000.0,832072000.0,636097000.0,6053831000.0,94455000.0,491326000.0,5975040000.0,11177000.0,291199000.0,-173494000.0,6496000.0,-2153625000.0,-294000000.0,-1191626000.0,-33638000.0,1150390000.0,2348535000.0,-1678012000.0,1667239000.0,23924000.0,-739276000.0,287726000.0,-154084000.0,-978594000.0,-4266000.0,-258840000.0
2020-12-07,43.060001373291016,43.41999816894531,42.290000915527344,42.75,42.23599243164063,1155800,RPRX,1.19929827838227,1.099618024420714,1.0402561003013753,1.0603009546150792,0.1389973237671908,-0.0747032628807291,-0.1559666635161694,51724000.0,,6308457000.0,6105555000.0,35883000.0,31041000.0,12449895000.0,3282516000.0,92000.0,2825212000.0,-2173000.0,10930002000.0,246199000.0,333417000.0,2093000.0,832072000.0,636097000.0,6053831000.0,94455000.0,491326000.0,5975040000.0,11177000.0,291199000.0,-173494000.0,6496000.0,-2153625000.0,-294000000.0,-1191626000.0,-33638000.0,1150390000.0,2348535000.0,-1678012000.0,1667239000.0,23924000.0,-739276000.0,287726000.0,-154084000.0,-978594000.0,-4266000.0,-258840000.0
2020-12-08,42.7400016784668,45.0,42.68999862670898,44.04999923706055,43.52036285400391,1412500,RPRX,1.1650397656084417,1.0685331121201351,1.0070396881230494,1.055428864375226,0.1096109012332158,-0.0864003161597906,-0.1649795571839674,51724000.0,,6308457000.0,6105555000.0,35883000.0,31041000.0,12449895000.0,3282516000.0,92000.0,2825212000.0,-2173000.0,10930002000.0,246199000.0,333417000.0,2093000.0,832072000.0,636097000.0,6053831000.0,94455000.0,491326000.0,5975040000.0,11177000.0,291199000.0,-173494000.0,6496000.0,-2153625000.0,-294000000.0,-1191626000.0,-33638000.0,1150390000.0,2348535000.0,-1678012000.0,1667239000.0,23924000.0,-739276000.0,287726000.0,-154084000.0,-978594000.0,-4266000.0,-258840000.0
2020-12-09,44.220001220703125,44.83000183105469,43.43999862670898,44.70000076293945,44.16254806518555,1193200,RPRX,1.1060402194119054,1.091612408694624,0.9712044116639732,1.0711936781318203,0.0348465412800851,-0.075685504429857,-0.2288865540150005,51724000.0,,6308457000.0,6105555000.0,35883000.0,31041000.0,12449895000.0,3282516000.0,92000.0,2825212000.0,-2173000.0,10930002000.0,246199000.0,333417000.0,2093000.0,832072000.0,636097000.0,6053831000.0,94455000.0,491326000.0,5975040000.0,11177000.0,291199000.0,-173494000.0,6496000.0,-2153625000.0,-294000000.0,-1191626000.0,-33638000.0,1150390000.0,2348535000.0,-1678012000.0,1667239000.0,23924000.0,-739276000.0,287726000.0,-154084000.0,-978594000.0,-4266000.0,-258840000.0
2020-12-10,44.68999862670898,46.40999984741211,44.04999923706055,45.20000076293945,44.65653610229492,1276600,RPRX,1.1055309456510405,1.032465540557452,0.9709395074148484,1.062316503263218,0.0432144423878224,-0.1104765455799163,-0.2281833197407905,51724000.0,,6308457000.0,6105555000.0,35883000.0,31041000.0,12449895000.0,3282516000.0,92000.0,2825212000.0,-2173000.0,10930002000.0,246199000.0,333417000.0,2093000.0,832072000.0,636097000.0,6053831000.0,94455000.0,491326000.0,5975040000.0,11177000.0,291199000.0,-173494000.0,6496000.0,-2153625000.0,-294000000.0,-1191626000.0,-33638000.0,1150390000.0,2348535000.0,-1678012000.0,1667239000.0,23924000.0,-739276000.0,287726000.0,-154084000.0,-978594000.0,-4266000.0,-258840000.0
2020-12-11,45.2400016784668,46.290000915527344,42.02000045776367,42.40999984741211,41.90008163452149,2139800,RPRX,1.2084413896578206,1.1072503233154478,1.0024983942340824,1.073775639924845,0.1346657497329755,-0.042974275130392,-0.2026016851674423,51724000.0,,6308457000.0,6105555000.0,35883000.0,31041000.0,12449895000.0,3282516000.0,92000.0,2825212000.0,-2173000.0,10930002000.0,246199000.0,333417000.0,2093000.0,832072000.0,636097000.0,6053831000.0,94455000.0,491326000.0,5975040000.0,11177000.0,291199000.0,-173494000.0,6496000.0,-2153625000.0,-294000000.0,-1191626000.0,-33638000.0,1150390000.0,2348535000.0,-1678012000.0,1667239000.0,23924000.0,-739276000.0,287726000.0,-154084000.0,-978594000.0,-4266000.0,-258840000.0
2020-12-14,43.130001068115234,43.68000030517578,42.369998931884766,43.119998931884766,42.60154342651367,2025000,RPRX,1.2047773501869987,1.0692353214916646,1.005622624239338,1.0697624410001334,0.1350149091868653,-0.0867548999385219,-0.2158353976892626,51724000.0,,6308457000.0,6105555000.0,35883000.0,31041000.0,12449895000.0,3282516000.0,92000.0,2825212000.0,-2173000.0,10930002000.0,246199000.0,333417000.0,2093000.0,832072000.0,636097000.0,6053831000.0,94455000.0,491326000.0,5975040000.0,11177000.0,291199000.0,-173494000.0,6496000.0,-2153625000.0,-294000000.0,-1191626000.0,-33638000.0,1150390000.0,2348535000.0,-1678012000.0,1667239000.0,23924000.0,-739276000.0,287726000.0,-154084000.0,-978594000.0,-4266000.0,-258840000.0
2020-12-15,43.150001525878906,44.650001525878906,42.310001373291016,43.84999847412109,43.3227653503418,3167400,RPRX,1.1824400757854123,1.0026855269040065,0.9785399112760872,1.0593177594136232,0.1231223163717891,-0.1084056220630191,-0.2325294823561207,51724000.0,,6308457000.0,6105555000.0,35883000.0,31041000.0,12449895000.0,3282516000.0,92000.0,2825212000.0,-2173000.0,10930002000.0,246199000.0,333417000.0,2093000.0,832072000.0,636097000.0,6053831000.0,94455000.0,491326000.0,5975040000.0,11177000.0,291199000.0,-173494000.0,6496000.0,-2153625000.0,-294000000.0,-1191626000.0,-33638000.0,1150390000.0,2348535000.0,-1678012000.0,1667239000.0,23924000.0,-739276000.0,287726000.0,-154084000.0,-978594000.0,-4266000.0,-258840000.0
2020-12-16,43.970001220703125,44.1349983215332,43.16999816894531,43.400001525878906,42.878177642822266,1522900,RPRX,1.1601382423907212,1.0024446949922945,0.972896794085758,1.0685424132795076,0.0915958291112135,-0.098023122991296,-0.2347862036759451,51724000.0,,6308457000.0,6105555000.0,35883000.0,31041000.0,12449895000.0,3282516000.0,92000.0,2825212000.0,-2173000.0,10930002000.0,246199000.0,333417000.0,2093000.0,832072000.0,636097000.0,6053831000.0,94455000.0,491326000.0,5975040000.0,11177000.0,291199000.0,-173494000.0,6496000.0,-2153625000.0,-294000000.0,-1191626000.0,-33638000.0,1150390000.0,2348535000.0,-1678012000.0,1667239000.0,23924000.0,-739276000.0,287726000.0,-154084000.0,-978594000.0,-4266000.0,-258840000.0
2020-12-17,43.5,45.0,43.0,44.18000030517578,43.64879608154297,12252700,RPRX,1.1412404182037306,0.9729342167244788,0.9381569391388248,1.0520021356846316,0.0892382825190989,-0.1355128816852369,-0.2552086720557304,51724000.0,,6308457000.0,6105555000.0,35883000.0,31041000.0,12449895000.0,3282516000.0,92000.0,2825212000.0,-2173000.0,10930002000.0,246199000.0,333417000.0,2093000.0,832072000.0,636097000.0,6053831000.0,94455000.0,491326000.0,5975040000.0,11177000.0,291199000.0,-173494000.0,6496000.0,-2153625000.0,-294000000.0,-1191626000.0,-33638000.0,1150390000.0,2348535000.0,-1678012000.0,1667239000.0,23924000.0,-739276000.0,287726000.0,-154084000.0,-978594000.0,-4266000.0,-258840000.0
2020-12-18,44.56999969482422,44.970001220703125,43.7599983215332,44.400001525878906,43.866153717041016,12426100,RPRX,1.1522522036004264,0.9665309447599578,0.9303308416053953,1.0541479277304715,0.0981042758699546,-0.162134126845641,-0.2662011910997144,51724000.0,,6308457000.0,6105555000.0,35883000.0,31041000.0,12449895000.0,3282516000.0,92000.0,2825212000.0,-2173000.0,10930002000.0,246199000.0,333417000.0,2093000.0,832072000.0,636097000.0,6053831000.0,94455000.0,491326000.0,5975040000.0,11177000.0,291199000.0,-173494000.0,6496000.0,-2153625000.0,-294000000.0,-1191626000.0,-33638000.0,1150390000.0,2348535000.0,-1678012000.0,1667239000.0,23924000.0,-739276000.0,287726000.0,-154084000.0,-978594000.0,-4266000.0,-258840000.0
2020-12-21,43.869998931884766,46.130001068115234,43.38999938964844,45.9900016784668,45.43703842163086,2872800,RPRX,1.11980861128329,0.9418442392175936,0.9251182536682124,1.057296658195766,0.062511953087524,-0.1785453565747723,-0.2830152252099654,51724000.0,,6308457000.0,6105555000.0,35883000.0,31041000.0,12449895000.0,3282516000.0,92000.0,2825212000.0,-2173000.0,10930002000.0,246199000.0,333417000.0,2093000.0,832072000.0,636097000.0,6053831000.0,94455000.0,491326000.0,5975040000.0,11177000.0,291199000.0,-173494000.0,6496000.0,-2153625000.0,-294000000.0,-1191626000.0,-33638000.0,1150390000.0,2348535000.0,-1678012000.0,1667239000.0,23924000.0,-739276000.0,287726000.0,-154084000.0,-978594000.0,-4266000.0,-258840000.0
2020-12-22,46.77999877929688,49.650001525878906,45.20000076293945,48.31999969482422,47.73902130126953,4177200,RPRX,1.0931291850460163,0.9061901643997228,0.8809260267571261,1.051384072668894,0.0417451123771221,-0.2192047226637306,-0.3246127406928448,51724000.0,,6308457000.0,6105555000.0,35883000.0,31041000.0,12449895000.0,3282516000.0,92000.0,2825212000.0,-2173000.0,10930002000.0,246199000.0,333417000.0,2093000.0,832072000.0,636097000.0,6053831000.0,94455000.0,491326000.0,5975040000.0,11177000.0,291199000.0,-173494000.0,6496000.0,-2153625000.0,-294000000.0,-1191626000.0,-33638000.0,1150390000.0,2348535000.0,-1678012000.0,1667239000.0,23924000.0,-739276000.0,287726000.0,-154084000.0,-978594000.0,-4266000.0,-258840000.0
2020-12-23,48.7400016784668,48.79999923706055,47.20000076293945,48.61000061035156,48.025535583496094,1750700,RPRX,1.0349722620390185,0.900577508144417,0.8619882147225258,1.0287074732832335,0.0062647887557849,-0.2170175704858057,-0.324341466806881,51724000.0,,6308457000.0,6105555000.0,35883000.0,31041000.0,12449895000.0,3282516000.0,92000.0,2825212000.0,-2173000.0,10930002000.0,246199000.0,333417000.0,2093000.0,832072000.0,636097000.0,6053831000.0,94455000.0,491326000.0,5975040000.0,11177000.0,291199000.0,-173494000.0,6496000.0,-2153625000.0,-294000000.0,-1191626000.0,-33638000.0,1150390000.0,2348535000.0,-1678012000.0,1667239000.0,23924000.0,-739276000.0,287726000.0,-154084000.0,-978594000.0,-4266000.0,-258840000.0
2020-12-24,48.58300018310547,50.02000045776367,48.220001220703125,48.900001525878906,48.31205368041992,1580600,RPRX,0.9950918753402662,0.8827172186661919,0.863676679656826,1.0314131762138377,-0.0363213008735714,-0.2505980039488852,-0.3216593145492183,51724000.0,,6308457000.0,6105555000.0,35883000.0,31041000.0,12449895000.0,3282516000.0,92000.0,2825212000.0,-2173000.0,10930002000.0,246199000.0,333417000.0,2093000.0,832072000.0,636097000.0,6053831000.0,94455000.0,491326000.0,5975040000.0,11177000.0,291199000.0,-173494000.0,6496000.0,-2153625000.0,-294000000.0,-1191626000.0,-33638000.0,1150390000.0,2348535000.0,-1678012000.0,1667239000.0,23924000.0,-739276000.0,287726000.0,-154084000.0,-978594000.0,-4266000.0,-258840000.0
2020-12-28,49.400001525878906,49.56499862670898,48.0,49.2400016784668,48.6479606628418,2404200,RPRX,0.9547114897617152,0.8703037951516577,0.8468663790794957,1.0230201952264786,-0.0683087054647634,-0.272256126439141,-0.3280576935733079,51724000.0,,6308457000.0,6105555000.0,35883000.0,31041000.0,12449895000.0,3282516000.0,92000.0,2825212000.0,-2173000.0,10930002000.0,246199000.0,333417000.0,2093000.0,832072000.0,636097000.0,6053831000.0,94455000.0,491326000.0,5975040000.0,11177000.0,291199000.0,-173494000.0,6496000.0,-2153625000.0,-294000000.0,-1191626000.0,-33638000.0,1150390000.0,2348535000.0,-1678012000.0,1667239000.0,23924000.0,-739276000.0,287726000.0,-154084000.0,-978594000.0,-4266000.0,-258840000.0
2020-12-29,49.470001220703125,50.06499862670898,48.560001373291016,49.59000015258789,48.99375534057617,3111100,RPRX,0.942327039240875,0.8603160108690684,0.848814478450014,1.0446043805401628,-0.1022773412992877,-0.2946228367939789,-0.3570433505218269,51724000.0,,6308457000.0,6105555000.0,35883000.0,31041000.0,12449895000.0,3282516000.0,92000.0,2825212000.0,-2173000.0,10930002000.0,246199000.0,333417000.0,2093000.0,832072000.0,636097000.0,6053831000.0,94455000.0,491326000.0,5975040000.0,11177000.0,291199000.0,-173494000.0,6496000.0,-2153625000.0,-294000000.0,-1191626000.0,-33638000.0,1150390000.0,2348535000.0,-1678012000.0,1667239000.0,23924000.0,-739276000.0,287726000.0,-154084000.0,-978594000.0,-4266000.0,-258840000.0
2020-12-30,49.869998931884766,50.0,48.90999984741211,49.43000030517578,48.83567428588867,2184900,RPRX,0.9437588516587944,0.8440156010254352,0.8503388421430781,1.043669894425415,-0.0999110427666206,-0.2952187109628887,-0.3475816185960737,51724000.0,,6308457000.0,6105555000.0,35883000.0,31041000.0,12449895000.0,3282516000.0,92000.0,2825212000.0,-2173000.0,10930002000.0,246199000.0,333417000.0,2093000.0,832072000.0,636097000.0,6053831000.0,94455000.0,491326000.0,5975040000.0,11177000.0,291199000.0,-173494000.0,6496000.0,-2153625000.0,-294000000.0,-1191626000.0,-33638000.0,1150390000.0,2348535000.0,-1678012000.0,1667239000.0,23924000.0,-739276000.0,287726000.0,-154084000.0,-978594000.0,-4266000.0,-258840000.0
2020-12-31,49.27999877929688,50.27999877929688,48.79999923706055,50.04999923706055,49.448219299316406,2352200,RPRX,0.961238811425588,0.8409794859870979,0.8410132756245413,1.045383884821216,-0.084145073395628,-0.2980521604643932,-0.3375138992650942,28666000.0,2865964000.0,6124471000.0,4818779000.0,5077036000.0,236366000.0,16020286000.0,102000.0,8596000.0,1920635000.0,32078000.0,12396681000.0,1008680000.0,307887000.0,34395000.0,2696898000.0,898041000.0,4790113000.0,1053263000.0,626359000.0,5816584000.0,10775000.0,,-577074000.0,-766000.0,-2759320000.0,680634000.0,1487172000.0,76362000.0,1150390000.0,975040000.0,762481000.0,2034629000.0,23058000.0,-397843000.0,162318000.0,53991000.0,786902000.0,,
