Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Deferred Long Term Liab,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Short Term Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Change To Inventory,Change To Account Receivables,Change To Netincome,Capital Expenditures,Dividends Paid,Other Cashflows From Financing Activities,Other Cashflows From Investing Activities
2018-12-18,13.300000190734863,14.18000030517578,13.300000190734863,13.75,13.75,625300,YETI,1.2487272782759231,2.2349090576171875,2.105454600941051,74302000.0,219095000.0,592658000.0,-76231000.0,1011000.0,14180000.0,516427000.0,815000.0,,-296184000.0,12128000.0,54293000.0,43000.0,11015000.0,53650000.0,151898000.0,10004000.0,47050000.0,43000.0,73783000.0,303034000.0,-204826000.0,67152000.0,428632000.0,175098000.0,40342000.0,170000.0,27992000.0,-38722000.0,-65550000.0,-72237000.0,30420000.0,99000.0,15401000.0,32359000.0,-2018000.0,-1000.0,147751000.0,20769000.0,71040000.0,-29909000.0,21893000.0,-42197000.0,-2811000.0,-1957000.0,1416000.0
2018-12-19,13.880000114440918,14.4399995803833,13.449999809265137,13.5600004196167,13.5600004196167,521800,YETI,1.2927728719894116,2.401179967973142,2.1954276944340374,74302000.0,219095000.0,592658000.0,-76231000.0,1011000.0,14180000.0,516427000.0,815000.0,,-296184000.0,12128000.0,54293000.0,43000.0,11015000.0,53650000.0,151898000.0,10004000.0,47050000.0,43000.0,73783000.0,303034000.0,-204826000.0,67152000.0,428632000.0,175098000.0,40342000.0,170000.0,27992000.0,-38722000.0,-65550000.0,-72237000.0,30420000.0,99000.0,15401000.0,32359000.0,-2018000.0,-1000.0,147751000.0,20769000.0,71040000.0,-29909000.0,21893000.0,-42197000.0,-2811000.0,-1957000.0,1416000.0
2018-12-20,13.5,13.729999542236328,12.760000228881836,12.979999542236328,12.979999542236328,660300,YETI,1.3798151370601968,2.4568567422425427,2.2550078189541085,74302000.0,219095000.0,592658000.0,-76231000.0,1011000.0,14180000.0,516427000.0,815000.0,,-296184000.0,12128000.0,54293000.0,43000.0,11015000.0,53650000.0,151898000.0,10004000.0,47050000.0,43000.0,73783000.0,303034000.0,-204826000.0,67152000.0,428632000.0,175098000.0,40342000.0,170000.0,27992000.0,-38722000.0,-65550000.0,-72237000.0,30420000.0,99000.0,15401000.0,32359000.0,-2018000.0,-1000.0,147751000.0,20769000.0,71040000.0,-29909000.0,21893000.0,-42197000.0,-2811000.0,-1957000.0,1416000.0
2018-12-21,13.06999969482422,13.199999809265137,12.4399995803833,12.779999732971191,12.779999732971191,3338100,YETI,1.3888889179087132,2.36697970516837,2.36854468624674,74302000.0,219095000.0,592658000.0,-76231000.0,1011000.0,14180000.0,516427000.0,815000.0,,-296184000.0,12128000.0,54293000.0,43000.0,11015000.0,53650000.0,151898000.0,10004000.0,47050000.0,43000.0,73783000.0,303034000.0,-204826000.0,67152000.0,428632000.0,175098000.0,40342000.0,170000.0,27992000.0,-38722000.0,-65550000.0,-72237000.0,30420000.0,99000.0,15401000.0,32359000.0,-2018000.0,-1000.0,147751000.0,20769000.0,71040000.0,-29909000.0,21893000.0,-42197000.0,-2811000.0,-1957000.0,1416000.0
2018-12-24,12.600000381469728,12.869999885559082,12.399999618530272,12.510000228881836,12.510000228881836,242000,YETI,1.4140687618227787,2.397282112104224,2.4236610024054546,74302000.0,219095000.0,592658000.0,-76231000.0,1011000.0,14180000.0,516427000.0,815000.0,,-296184000.0,12128000.0,54293000.0,43000.0,11015000.0,53650000.0,151898000.0,10004000.0,47050000.0,43000.0,73783000.0,303034000.0,-204826000.0,67152000.0,428632000.0,175098000.0,40342000.0,170000.0,27992000.0,-38722000.0,-65550000.0,-72237000.0,30420000.0,99000.0,15401000.0,32359000.0,-2018000.0,-1000.0,147751000.0,20769000.0,71040000.0,-29909000.0,21893000.0,-42197000.0,-2811000.0,-1957000.0,1416000.0
2018-12-26,12.5600004196167,14.100000381469728,12.529999732971191,14.100000381469728,14.100000381469728,864600,YETI,1.189361702415474,2.1737587793834825,2.1985815008019656,74302000.0,219095000.0,592658000.0,-76231000.0,1011000.0,14180000.0,516427000.0,815000.0,,-296184000.0,12128000.0,54293000.0,43000.0,11015000.0,53650000.0,151898000.0,10004000.0,47050000.0,43000.0,73783000.0,303034000.0,-204826000.0,67152000.0,428632000.0,175098000.0,40342000.0,170000.0,27992000.0,-38722000.0,-65550000.0,-72237000.0,30420000.0,99000.0,15401000.0,32359000.0,-2018000.0,-1000.0,147751000.0,20769000.0,71040000.0,-29909000.0,21893000.0,-42197000.0,-2811000.0,-1957000.0,1416000.0
2018-12-27,13.84000015258789,14.229999542236328,13.329999923706056,14.220000267028809,14.220000267028809,507500,YETI,1.182841025244134,2.1195498469527125,2.2932489450061904,74302000.0,219095000.0,592658000.0,-76231000.0,1011000.0,14180000.0,516427000.0,815000.0,,-296184000.0,12128000.0,54293000.0,43000.0,11015000.0,53650000.0,151898000.0,10004000.0,47050000.0,43000.0,73783000.0,303034000.0,-204826000.0,67152000.0,428632000.0,175098000.0,40342000.0,170000.0,27992000.0,-38722000.0,-65550000.0,-72237000.0,30420000.0,99000.0,15401000.0,32359000.0,-2018000.0,-1000.0,147751000.0,20769000.0,71040000.0,-29909000.0,21893000.0,-42197000.0,-2811000.0,-1957000.0,1416000.0
2018-12-28,14.18000030517578,14.9399995803833,14.0,14.81999969482422,14.81999969482422,474900,YETI,1.1477733184314745,1.9966262322476287,2.259784235364252,74302000.0,219095000.0,592658000.0,-76231000.0,1011000.0,14180000.0,516427000.0,815000.0,,-296184000.0,12128000.0,54293000.0,43000.0,11015000.0,53650000.0,151898000.0,10004000.0,47050000.0,43000.0,73783000.0,303034000.0,-204826000.0,67152000.0,428632000.0,175098000.0,40342000.0,170000.0,27992000.0,-38722000.0,-65550000.0,-72237000.0,30420000.0,99000.0,15401000.0,32359000.0,-2018000.0,-1000.0,147751000.0,20769000.0,71040000.0,-29909000.0,21893000.0,-42197000.0,-2811000.0,-1957000.0,1416000.0
2018-12-31,14.890000343322754,15.130000114440918,14.449999809265137,14.84000015258789,14.84000015258789,514800,YETI,1.1320754086468698,1.9946091696170165,2.288409618280934,80019000.0,268327000.0,485242000.0,28971000.0,1014000.0,40423000.0,514213000.0,842000.0,2923000.0,-240104000.0,13528000.0,54293000.0,-94000.0,8791000.0,80051000.0,187338000.0,7777000.0,43638000.0,-94000.0,74097000.0,297013000.0,-105341000.0,59328000.0,284376000.0,145423000.0,68737000.0,,43740000.0,-31722000.0,-151788000.0,-117990000.0,-3395000.0,38345000.0,57763000.0,26401000.0,-2024000.0,45000.0,176068000.0,24777000.0,29583000.0,7675000.0,18376000.0,-20860000.0,-2523000.0,-2135000.0,
2019-01-02,14.729999542236328,16.350000381469727,14.579999923706056,16.170000076293945,16.170000076293945,1040600,YETI,1.0556586032333866,1.8243661014725985,2.0661719041296043,80019000.0,268327000.0,485242000.0,28971000.0,1014000.0,40423000.0,514213000.0,842000.0,2923000.0,-240104000.0,13528000.0,54293000.0,-94000.0,8791000.0,80051000.0,187338000.0,7777000.0,43638000.0,-94000.0,74097000.0,297013000.0,-105341000.0,59328000.0,284376000.0,145423000.0,68737000.0,,43740000.0,-31722000.0,-151788000.0,-117990000.0,-3395000.0,38345000.0,57763000.0,26401000.0,-2024000.0,45000.0,176068000.0,24777000.0,29583000.0,7675000.0,18376000.0,-20860000.0,-2523000.0,-2135000.0,
2019-01-03,15.989999771118164,16.0,14.609999656677246,15.039999961853027,15.039999961853027,874900,YETI,1.1662234680861197,1.9860372948799676,2.144281920332305,80019000.0,268327000.0,485242000.0,28971000.0,1014000.0,40423000.0,514213000.0,842000.0,2923000.0,-240104000.0,13528000.0,54293000.0,-94000.0,8791000.0,80051000.0,187338000.0,7777000.0,43638000.0,-94000.0,74097000.0,297013000.0,-105341000.0,59328000.0,284376000.0,145423000.0,68737000.0,,43740000.0,-31722000.0,-151788000.0,-117990000.0,-3395000.0,38345000.0,57763000.0,26401000.0,-2024000.0,45000.0,176068000.0,24777000.0,29583000.0,7675000.0,18376000.0,-20860000.0,-2523000.0,-2135000.0,
2019-01-04,15.239999771118164,15.739999771118164,15.050000190734863,15.300000190734863,15.300000190734863,469300,YETI,1.1614379239370567,1.9738562344089052,2.142483553637292,80019000.0,268327000.0,485242000.0,28971000.0,1014000.0,40423000.0,514213000.0,842000.0,2923000.0,-240104000.0,13528000.0,54293000.0,-94000.0,8791000.0,80051000.0,187338000.0,7777000.0,43638000.0,-94000.0,74097000.0,297013000.0,-105341000.0,59328000.0,284376000.0,145423000.0,68737000.0,,43740000.0,-31722000.0,-151788000.0,-117990000.0,-3395000.0,38345000.0,57763000.0,26401000.0,-2024000.0,45000.0,176068000.0,24777000.0,29583000.0,7675000.0,18376000.0,-20860000.0,-2523000.0,-2135000.0,
2019-01-07,15.470000267028809,16.329999923706055,15.31999969482422,16.260000228881836,16.260000228881836,663400,YETI,1.0867158565537778,1.968019652494222,1.9698645958444436,80019000.0,268327000.0,485242000.0,28971000.0,1014000.0,40423000.0,514213000.0,842000.0,2923000.0,-240104000.0,13528000.0,54293000.0,-94000.0,8791000.0,80051000.0,187338000.0,7777000.0,43638000.0,-94000.0,74097000.0,297013000.0,-105341000.0,59328000.0,284376000.0,145423000.0,68737000.0,,43740000.0,-31722000.0,-151788000.0,-117990000.0,-3395000.0,38345000.0,57763000.0,26401000.0,-2024000.0,45000.0,176068000.0,24777000.0,29583000.0,7675000.0,18376000.0,-20860000.0,-2523000.0,-2135000.0,
2019-01-08,16.700000762939453,17.18000030517578,16.139999389648438,16.829999923706055,16.829999923706055,897800,YETI,1.064765309419435,1.838978069117192,1.913250202549546,80019000.0,268327000.0,485242000.0,28971000.0,1014000.0,40423000.0,514213000.0,842000.0,2923000.0,-240104000.0,13528000.0,54293000.0,-94000.0,8791000.0,80051000.0,187338000.0,7777000.0,43638000.0,-94000.0,74097000.0,297013000.0,-105341000.0,59328000.0,284376000.0,145423000.0,68737000.0,,43740000.0,-31722000.0,-151788000.0,-117990000.0,-3395000.0,38345000.0,57763000.0,26401000.0,-2024000.0,45000.0,176068000.0,24777000.0,29583000.0,7675000.0,18376000.0,-20860000.0,-2523000.0,-2135000.0,
2019-01-09,16.829999923706055,17.18000030517578,16.56999969482422,16.709999084472656,16.709999084472656,706600,YETI,1.066427329214099,1.9174148815663132,1.967085621352809,80019000.0,268327000.0,485242000.0,28971000.0,1014000.0,40423000.0,514213000.0,842000.0,2923000.0,-240104000.0,13528000.0,54293000.0,-94000.0,8791000.0,80051000.0,187338000.0,7777000.0,43638000.0,-94000.0,74097000.0,297013000.0,-105341000.0,59328000.0,284376000.0,145423000.0,68737000.0,,43740000.0,-31722000.0,-151788000.0,-117990000.0,-3395000.0,38345000.0,57763000.0,26401000.0,-2024000.0,45000.0,176068000.0,24777000.0,29583000.0,7675000.0,18376000.0,-20860000.0,-2523000.0,-2135000.0,
2019-01-10,16.549999237060547,16.739999771118164,16.079999923706055,16.350000381469727,16.350000381469727,852900,YETI,1.1302751749890254,1.9302751516575445,1.974311805881143,80019000.0,268327000.0,485242000.0,28971000.0,1014000.0,40423000.0,514213000.0,842000.0,2923000.0,-240104000.0,13528000.0,54293000.0,-94000.0,8791000.0,80051000.0,187338000.0,7777000.0,43638000.0,-94000.0,74097000.0,297013000.0,-105341000.0,59328000.0,284376000.0,145423000.0,68737000.0,,43740000.0,-31722000.0,-151788000.0,-117990000.0,-3395000.0,38345000.0,57763000.0,26401000.0,-2024000.0,45000.0,176068000.0,24777000.0,29583000.0,7675000.0,18376000.0,-20860000.0,-2523000.0,-2135000.0,
2019-01-11,16.239999771118164,16.940000534057617,16.239999771118164,16.719999313354492,16.719999313354492,726500,YETI,1.116028744840205,1.9144736624460488,2.1686602757556246,80019000.0,268327000.0,485242000.0,28971000.0,1014000.0,40423000.0,514213000.0,842000.0,2923000.0,-240104000.0,13528000.0,54293000.0,-94000.0,8791000.0,80051000.0,187338000.0,7777000.0,43638000.0,-94000.0,74097000.0,297013000.0,-105341000.0,59328000.0,284376000.0,145423000.0,68737000.0,,43740000.0,-31722000.0,-151788000.0,-117990000.0,-3395000.0,38345000.0,57763000.0,26401000.0,-2024000.0,45000.0,176068000.0,24777000.0,29583000.0,7675000.0,18376000.0,-20860000.0,-2523000.0,-2135000.0,
2019-01-14,18.57999992370605,19.200000762939453,17.350000381469727,18.13999938964844,18.13999938964844,4197000,YETI,1.207276756085641,1.793274524466636,2.004410244418218,80019000.0,268327000.0,485242000.0,28971000.0,1014000.0,40423000.0,514213000.0,842000.0,2923000.0,-240104000.0,13528000.0,54293000.0,-94000.0,8791000.0,80051000.0,187338000.0,7777000.0,43638000.0,-94000.0,74097000.0,297013000.0,-105341000.0,59328000.0,284376000.0,145423000.0,68737000.0,,43740000.0,-31722000.0,-151788000.0,-117990000.0,-3395000.0,38345000.0,57763000.0,26401000.0,-2024000.0,45000.0,176068000.0,24777000.0,29583000.0,7675000.0,18376000.0,-20860000.0,-2523000.0,-2135000.0,
2019-01-15,18.049999237060547,18.64999961853028,17.280000686645508,17.549999237060547,17.549999237060547,1580700,YETI,1.301424566694931,1.7612536291248997,2.035897498319251,80019000.0,268327000.0,485242000.0,28971000.0,1014000.0,40423000.0,514213000.0,842000.0,2923000.0,-240104000.0,13528000.0,54293000.0,-94000.0,8791000.0,80051000.0,187338000.0,7777000.0,43638000.0,-94000.0,74097000.0,297013000.0,-105341000.0,59328000.0,284376000.0,145423000.0,68737000.0,,43740000.0,-31722000.0,-151788000.0,-117990000.0,-3395000.0,38345000.0,57763000.0,26401000.0,-2024000.0,45000.0,176068000.0,24777000.0,29583000.0,7675000.0,18376000.0,-20860000.0,-2523000.0,-2135000.0,
2019-01-16,17.579999923706055,18.06999969482422,17.149999618530273,17.5,17.5,986300,YETI,1.3651428222656252,1.807999965122768,2.048571341378348,80019000.0,268327000.0,485242000.0,28971000.0,1014000.0,40423000.0,514213000.0,842000.0,2923000.0,-240104000.0,13528000.0,54293000.0,-94000.0,8791000.0,80051000.0,187338000.0,7777000.0,43638000.0,-94000.0,74097000.0,297013000.0,-105341000.0,59328000.0,284376000.0,145423000.0,68737000.0,,43740000.0,-31722000.0,-151788000.0,-117990000.0,-3395000.0,38345000.0,57763000.0,26401000.0,-2024000.0,45000.0,176068000.0,24777000.0,29583000.0,7675000.0,18376000.0,-20860000.0,-2523000.0,-2135000.0,
2019-01-17,17.809999465942383,18.600000381469727,17.799999237060547,18.09000015258789,18.09000015258789,1298300,YETI,1.2802653207329533,1.8253178650769637,2.008844657051549,80019000.0,268327000.0,485242000.0,28971000.0,1014000.0,40423000.0,514213000.0,842000.0,2923000.0,-240104000.0,13528000.0,54293000.0,-94000.0,8791000.0,80051000.0,187338000.0,7777000.0,43638000.0,-94000.0,74097000.0,297013000.0,-105341000.0,59328000.0,284376000.0,145423000.0,68737000.0,,43740000.0,-31722000.0,-151788000.0,-117990000.0,-3395000.0,38345000.0,57763000.0,26401000.0,-2024000.0,45000.0,176068000.0,24777000.0,29583000.0,7675000.0,18376000.0,-20860000.0,-2523000.0,-2135000.0,
2019-01-18,18.190000534057617,18.51000022888184,17.6200008392334,18.07999992370605,18.07999992370605,752400,YETI,1.307522095652902,1.8445795694054952,1.9292036070410288,80019000.0,268327000.0,485242000.0,28971000.0,1014000.0,40423000.0,514213000.0,842000.0,2923000.0,-240104000.0,13528000.0,54293000.0,-94000.0,8791000.0,80051000.0,187338000.0,7777000.0,43638000.0,-94000.0,74097000.0,297013000.0,-105341000.0,59328000.0,284376000.0,145423000.0,68737000.0,,43740000.0,-31722000.0,-151788000.0,-117990000.0,-3395000.0,38345000.0,57763000.0,26401000.0,-2024000.0,45000.0,176068000.0,24777000.0,29583000.0,7675000.0,18376000.0,-20860000.0,-2523000.0,-2135000.0,
2019-01-22,17.969999313354492,18.31999969482422,16.770000457763672,17.170000076293945,17.170000076293945,1422400,YETI,1.4251601167515084,2.033779732893432,2.024461162905013,80019000.0,268327000.0,485242000.0,28971000.0,1014000.0,40423000.0,514213000.0,842000.0,2923000.0,-240104000.0,13528000.0,54293000.0,-94000.0,8791000.0,80051000.0,187338000.0,7777000.0,43638000.0,-94000.0,74097000.0,297013000.0,-105341000.0,59328000.0,284376000.0,145423000.0,68737000.0,,43740000.0,-31722000.0,-151788000.0,-117990000.0,-3395000.0,38345000.0,57763000.0,26401000.0,-2024000.0,45000.0,176068000.0,24777000.0,29583000.0,7675000.0,18376000.0,-20860000.0,-2523000.0,-2135000.0,
2019-01-23,17.239999771118164,17.700000762939453,17.18000030517578,17.530000686645508,17.530000686645508,1087200,YETI,1.347404444611762,2.0250997495421763,1.844837358005625,80019000.0,268327000.0,485242000.0,28971000.0,1014000.0,40423000.0,514213000.0,842000.0,2923000.0,-240104000.0,13528000.0,54293000.0,-94000.0,8791000.0,80051000.0,187338000.0,7777000.0,43638000.0,-94000.0,74097000.0,297013000.0,-105341000.0,59328000.0,284376000.0,145423000.0,68737000.0,,43740000.0,-31722000.0,-151788000.0,-117990000.0,-3395000.0,38345000.0,57763000.0,26401000.0,-2024000.0,45000.0,176068000.0,24777000.0,29583000.0,7675000.0,18376000.0,-20860000.0,-2523000.0,-2135000.0,
2019-01-24,17.530000686645508,18.0,17.43000030517578,17.90999984741211,17.90999984741211,651900,YETI,1.2920156106529523,1.9921831719239984,1.695142427080389,80019000.0,268327000.0,485242000.0,28971000.0,1014000.0,40423000.0,514213000.0,842000.0,2923000.0,-240104000.0,13528000.0,54293000.0,-94000.0,8791000.0,80051000.0,187338000.0,7777000.0,43638000.0,-94000.0,74097000.0,297013000.0,-105341000.0,59328000.0,284376000.0,145423000.0,68737000.0,,43740000.0,-31722000.0,-151788000.0,-117990000.0,-3395000.0,38345000.0,57763000.0,26401000.0,-2024000.0,45000.0,176068000.0,24777000.0,29583000.0,7675000.0,18376000.0,-20860000.0,-2523000.0,-2135000.0,
2019-01-25,17.979999542236328,18.14999961853028,17.59000015258789,17.75,17.75,664100,YETI,1.364507003569267,1.9109858123349472,1.66366201051524,80019000.0,268327000.0,485242000.0,28971000.0,1014000.0,40423000.0,514213000.0,842000.0,2923000.0,-240104000.0,13528000.0,54293000.0,-94000.0,8791000.0,80051000.0,187338000.0,7777000.0,43638000.0,-94000.0,74097000.0,297013000.0,-105341000.0,59328000.0,284376000.0,145423000.0,68737000.0,,43740000.0,-31722000.0,-151788000.0,-117990000.0,-3395000.0,38345000.0,57763000.0,26401000.0,-2024000.0,45000.0,176068000.0,24777000.0,29583000.0,7675000.0,18376000.0,-20860000.0,-2523000.0,-2135000.0,
2019-01-28,17.5,18.09000015258789,17.010000228881836,17.690000534057617,17.690000534057617,495400,YETI,1.3561333548255974,1.7490107179188876,1.6840022620787511,80019000.0,268327000.0,485242000.0,28971000.0,1014000.0,40423000.0,514213000.0,842000.0,2923000.0,-240104000.0,13528000.0,54293000.0,-94000.0,8791000.0,80051000.0,187338000.0,7777000.0,43638000.0,-94000.0,74097000.0,297013000.0,-105341000.0,59328000.0,284376000.0,145423000.0,68737000.0,,43740000.0,-31722000.0,-151788000.0,-117990000.0,-3395000.0,38345000.0,57763000.0,26401000.0,-2024000.0,45000.0,176068000.0,24777000.0,29583000.0,7675000.0,18376000.0,-20860000.0,-2523000.0,-2135000.0,
2019-01-29,17.709999084472656,17.8799991607666,16.559999465942383,16.770000457763672,16.770000457763672,1117900,YETI,1.4961239992675417,1.878354152662952,1.7233153744579073,80019000.0,268327000.0,485242000.0,28971000.0,1014000.0,40423000.0,514213000.0,842000.0,2923000.0,-240104000.0,13528000.0,54293000.0,-94000.0,8791000.0,80051000.0,187338000.0,7777000.0,43638000.0,-94000.0,74097000.0,297013000.0,-105341000.0,59328000.0,284376000.0,145423000.0,68737000.0,,43740000.0,-31722000.0,-151788000.0,-117990000.0,-3395000.0,38345000.0,57763000.0,26401000.0,-2024000.0,45000.0,176068000.0,24777000.0,29583000.0,7675000.0,18376000.0,-20860000.0,-2523000.0,-2135000.0,
2019-01-30,17.309999465942383,17.360000610351562,16.399999618530273,16.81999969482422,16.81999969482422,1427700,YETI,1.4102259062854507,1.7925089277978947,1.843044028683258,80019000.0,268327000.0,485242000.0,28971000.0,1014000.0,40423000.0,514213000.0,842000.0,2923000.0,-240104000.0,13528000.0,54293000.0,-94000.0,8791000.0,80051000.0,187338000.0,7777000.0,43638000.0,-94000.0,74097000.0,297013000.0,-105341000.0,59328000.0,284376000.0,145423000.0,68737000.0,,43740000.0,-31722000.0,-151788000.0,-117990000.0,-3395000.0,38345000.0,57763000.0,26401000.0,-2024000.0,45000.0,176068000.0,24777000.0,29583000.0,7675000.0,18376000.0,-20860000.0,-2523000.0,-2135000.0,
2019-01-31,16.850000381469727,17.049999237060547,16.65999984741211,17.010000228881836,17.010000228881836,626700,YETI,1.415637836548634,1.6878306112968189,1.7689594207939572,80019000.0,268327000.0,485242000.0,28971000.0,1014000.0,40423000.0,514213000.0,842000.0,2923000.0,-240104000.0,13528000.0,54293000.0,-94000.0,8791000.0,80051000.0,187338000.0,7777000.0,43638000.0,-94000.0,74097000.0,297013000.0,-105341000.0,59328000.0,284376000.0,145423000.0,68737000.0,,43740000.0,-31722000.0,-151788000.0,-117990000.0,-3395000.0,38345000.0,57763000.0,26401000.0,-2024000.0,45000.0,176068000.0,24777000.0,29583000.0,7675000.0,18376000.0,-20860000.0,-2523000.0,-2135000.0,
2019-02-01,17.0,17.059999465942383,16.31999969482422,16.799999237060547,16.799999237060547,1122200,YETI,1.4297619969396136,1.7285715615668324,1.7285715615668324,80019000.0,268327000.0,485242000.0,28971000.0,1014000.0,40423000.0,514213000.0,842000.0,2923000.0,-240104000.0,13528000.0,54293000.0,-94000.0,8791000.0,80051000.0,187338000.0,7777000.0,43638000.0,-94000.0,74097000.0,297013000.0,-105341000.0,59328000.0,284376000.0,145423000.0,68737000.0,,43740000.0,-31722000.0,-151788000.0,-117990000.0,-3395000.0,38345000.0,57763000.0,26401000.0,-2024000.0,45000.0,176068000.0,24777000.0,29583000.0,7675000.0,18376000.0,-20860000.0,-2523000.0,-2135000.0,
