Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Deferred Long Term Liab,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures,Dividends Paid
2021-08-23,28.40999984741211,28.8799991607666,28.21999931335449,28.76000022888184,28.76000022888184,683100,DRVN,1.0552851230853313,0.0,0.0,829406000.0,1602092000.0,3023668000.0,1623245000.0,2064000.0,9253000.0,27294000.0,4648977000.0,1674000.0,41205000.0,12036000.0,451176000.0,1718249000.0,7443000.0,13098000.0,175371000.0,297372000.0,15390000.0,7443000.0,1676766000.0,411458000.0,-924410000.0,106272000.0,1412526000.0,42913000.0,67229000.0,2189000.0,-4508000.0,-725793000.0,-29871000.0,-28345000.0,760725000.0,-19939000.0,-1143000.0,-42977000.0,650000.0,32586000.0,23852000.0,41023000.0,135000.0,-19693000.0,-21826000.0,69187000.0,-23280000.0,
2021-08-24,28.8700008392334,29.700000762939453,28.709999084472656,29.3799991607666,29.3799991607666,777100,DRVN,1.0187202573219825,0.0,0.0,829406000.0,1602092000.0,3023668000.0,1623245000.0,2064000.0,9253000.0,27294000.0,4648977000.0,1674000.0,41205000.0,12036000.0,451176000.0,1718249000.0,7443000.0,13098000.0,175371000.0,297372000.0,15390000.0,7443000.0,1676766000.0,411458000.0,-924410000.0,106272000.0,1412526000.0,42913000.0,67229000.0,2189000.0,-4508000.0,-725793000.0,-29871000.0,-28345000.0,760725000.0,-19939000.0,-1143000.0,-42977000.0,650000.0,32586000.0,23852000.0,41023000.0,135000.0,-19693000.0,-21826000.0,69187000.0,-23280000.0,
2021-08-25,29.38999938964844,29.8799991607666,29.200000762939453,29.46999931335449,29.46999931335449,548600,DRVN,0.998642721102454,0.0,0.0,829406000.0,1602092000.0,3023668000.0,1623245000.0,2064000.0,9253000.0,27294000.0,4648977000.0,1674000.0,41205000.0,12036000.0,451176000.0,1718249000.0,7443000.0,13098000.0,175371000.0,297372000.0,15390000.0,7443000.0,1676766000.0,411458000.0,-924410000.0,106272000.0,1412526000.0,42913000.0,67229000.0,2189000.0,-4508000.0,-725793000.0,-29871000.0,-28345000.0,760725000.0,-19939000.0,-1143000.0,-42977000.0,650000.0,32586000.0,23852000.0,41023000.0,135000.0,-19693000.0,-21826000.0,69187000.0,-23280000.0,
2021-08-26,29.440000534057617,29.799999237060547,29.229999542236328,29.440000534057617,29.440000534057617,377900,DRVN,0.9830163046559196,0.0,0.0,829406000.0,1602092000.0,3023668000.0,1623245000.0,2064000.0,9253000.0,27294000.0,4648977000.0,1674000.0,41205000.0,12036000.0,451176000.0,1718249000.0,7443000.0,13098000.0,175371000.0,297372000.0,15390000.0,7443000.0,1676766000.0,411458000.0,-924410000.0,106272000.0,1412526000.0,42913000.0,67229000.0,2189000.0,-4508000.0,-725793000.0,-29871000.0,-28345000.0,760725000.0,-19939000.0,-1143000.0,-42977000.0,650000.0,32586000.0,23852000.0,41023000.0,135000.0,-19693000.0,-21826000.0,69187000.0,-23280000.0,
2021-08-27,29.59000015258789,29.65999984741211,29.299999237060547,29.5,29.5,512500,DRVN,0.9667796765343618,0.0,0.0,829406000.0,1602092000.0,3023668000.0,1623245000.0,2064000.0,9253000.0,27294000.0,4648977000.0,1674000.0,41205000.0,12036000.0,451176000.0,1718249000.0,7443000.0,13098000.0,175371000.0,297372000.0,15390000.0,7443000.0,1676766000.0,411458000.0,-924410000.0,106272000.0,1412526000.0,42913000.0,67229000.0,2189000.0,-4508000.0,-725793000.0,-29871000.0,-28345000.0,760725000.0,-19939000.0,-1143000.0,-42977000.0,650000.0,32586000.0,23852000.0,41023000.0,135000.0,-19693000.0,-21826000.0,69187000.0,-23280000.0,
2021-08-30,29.43000030517578,29.790000915527344,29.049999237060547,29.71999931335449,29.71999931335449,439100,DRVN,0.9720726802529536,0.0,0.0,829406000.0,1602092000.0,3023668000.0,1623245000.0,2064000.0,9253000.0,27294000.0,4648977000.0,1674000.0,41205000.0,12036000.0,451176000.0,1718249000.0,7443000.0,13098000.0,175371000.0,297372000.0,15390000.0,7443000.0,1676766000.0,411458000.0,-924410000.0,106272000.0,1412526000.0,42913000.0,67229000.0,2189000.0,-4508000.0,-725793000.0,-29871000.0,-28345000.0,760725000.0,-19939000.0,-1143000.0,-42977000.0,650000.0,32586000.0,23852000.0,41023000.0,135000.0,-19693000.0,-21826000.0,69187000.0,-23280000.0,
2021-08-31,29.51000022888184,29.88999938964844,29.280000686645508,29.8799991607666,29.8799991607666,492300,DRVN,0.9655288216791754,0.0,0.0,829406000.0,1602092000.0,3023668000.0,1623245000.0,2064000.0,9253000.0,27294000.0,4648977000.0,1674000.0,41205000.0,12036000.0,451176000.0,1718249000.0,7443000.0,13098000.0,175371000.0,297372000.0,15390000.0,7443000.0,1676766000.0,411458000.0,-924410000.0,106272000.0,1412526000.0,42913000.0,67229000.0,2189000.0,-4508000.0,-725793000.0,-29871000.0,-28345000.0,760725000.0,-19939000.0,-1143000.0,-42977000.0,650000.0,32586000.0,23852000.0,41023000.0,135000.0,-19693000.0,-21826000.0,69187000.0,-23280000.0,
2021-09-01,29.979999542236328,30.045000076293945,29.459999084472656,29.559999465942383,29.559999465942383,418100,DRVN,0.9695534629637862,0.0,0.0,829406000.0,1602092000.0,3023668000.0,1623245000.0,2064000.0,9253000.0,27294000.0,4648977000.0,1674000.0,41205000.0,12036000.0,451176000.0,1718249000.0,7443000.0,13098000.0,175371000.0,297372000.0,15390000.0,7443000.0,1676766000.0,411458000.0,-924410000.0,106272000.0,1412526000.0,42913000.0,67229000.0,2189000.0,-4508000.0,-725793000.0,-29871000.0,-28345000.0,760725000.0,-19939000.0,-1143000.0,-42977000.0,650000.0,32586000.0,23852000.0,41023000.0,135000.0,-19693000.0,-21826000.0,69187000.0,-23280000.0,
2021-09-02,29.739999771118164,30.27499961853028,29.520000457763672,30.21999931335449,30.21999931335449,386100,DRVN,0.9520185675533736,0.0,0.0,829406000.0,1602092000.0,3023668000.0,1623245000.0,2064000.0,9253000.0,27294000.0,4648977000.0,1674000.0,41205000.0,12036000.0,451176000.0,1718249000.0,7443000.0,13098000.0,175371000.0,297372000.0,15390000.0,7443000.0,1676766000.0,411458000.0,-924410000.0,106272000.0,1412526000.0,42913000.0,67229000.0,2189000.0,-4508000.0,-725793000.0,-29871000.0,-28345000.0,760725000.0,-19939000.0,-1143000.0,-42977000.0,650000.0,32586000.0,23852000.0,41023000.0,135000.0,-19693000.0,-21826000.0,69187000.0,-23280000.0,
2021-09-03,30.26000022888184,30.489999771118164,29.959999084472656,30.18000030517578,30.18000030517578,466400,DRVN,0.9410205212509478,0.0,0.0,829406000.0,1602092000.0,3023668000.0,1623245000.0,2064000.0,9253000.0,27294000.0,4648977000.0,1674000.0,41205000.0,12036000.0,451176000.0,1718249000.0,7443000.0,13098000.0,175371000.0,297372000.0,15390000.0,7443000.0,1676766000.0,411458000.0,-924410000.0,106272000.0,1412526000.0,42913000.0,67229000.0,2189000.0,-4508000.0,-725793000.0,-29871000.0,-28345000.0,760725000.0,-19939000.0,-1143000.0,-42977000.0,650000.0,32586000.0,23852000.0,41023000.0,135000.0,-19693000.0,-21826000.0,69187000.0,-23280000.0,
2021-09-07,30.040000915527344,30.950000762939453,29.920000076293945,30.43000030517578,30.43000030517578,638400,DRVN,0.9523496303517018,0.0,0.0,829406000.0,1602092000.0,3023668000.0,1623245000.0,2064000.0,9253000.0,27294000.0,4648977000.0,1674000.0,41205000.0,12036000.0,451176000.0,1718249000.0,7443000.0,13098000.0,175371000.0,297372000.0,15390000.0,7443000.0,1676766000.0,411458000.0,-924410000.0,106272000.0,1412526000.0,42913000.0,67229000.0,2189000.0,-4508000.0,-725793000.0,-29871000.0,-28345000.0,760725000.0,-19939000.0,-1143000.0,-42977000.0,650000.0,32586000.0,23852000.0,41023000.0,135000.0,-19693000.0,-21826000.0,69187000.0,-23280000.0,
2021-09-08,30.46999931335449,30.84000015258789,30.200000762939453,30.3700008392334,30.3700008392334,788400,DRVN,0.947316419583276,0.0,0.0,829406000.0,1602092000.0,3023668000.0,1623245000.0,2064000.0,9253000.0,27294000.0,4648977000.0,1674000.0,41205000.0,12036000.0,451176000.0,1718249000.0,7443000.0,13098000.0,175371000.0,297372000.0,15390000.0,7443000.0,1676766000.0,411458000.0,-924410000.0,106272000.0,1412526000.0,42913000.0,67229000.0,2189000.0,-4508000.0,-725793000.0,-29871000.0,-28345000.0,760725000.0,-19939000.0,-1143000.0,-42977000.0,650000.0,32586000.0,23852000.0,41023000.0,135000.0,-19693000.0,-21826000.0,69187000.0,-23280000.0,
2021-09-09,30.34000015258789,31.13999938964844,30.18000030517578,30.290000915527344,30.290000915527344,367100,DRVN,0.9359524438619898,0.0,0.0,829406000.0,1602092000.0,3023668000.0,1623245000.0,2064000.0,9253000.0,27294000.0,4648977000.0,1674000.0,41205000.0,12036000.0,451176000.0,1718249000.0,7443000.0,13098000.0,175371000.0,297372000.0,15390000.0,7443000.0,1676766000.0,411458000.0,-924410000.0,106272000.0,1412526000.0,42913000.0,67229000.0,2189000.0,-4508000.0,-725793000.0,-29871000.0,-28345000.0,760725000.0,-19939000.0,-1143000.0,-42977000.0,650000.0,32586000.0,23852000.0,41023000.0,135000.0,-19693000.0,-21826000.0,69187000.0,-23280000.0,
2021-09-10,30.3799991607666,31.440000534057617,30.020000457763672,30.959999084472656,30.959999084472656,722100,DRVN,0.9127907320596484,0.0,0.0,829406000.0,1602092000.0,3023668000.0,1623245000.0,2064000.0,9253000.0,27294000.0,4648977000.0,1674000.0,41205000.0,12036000.0,451176000.0,1718249000.0,7443000.0,13098000.0,175371000.0,297372000.0,15390000.0,7443000.0,1676766000.0,411458000.0,-924410000.0,106272000.0,1412526000.0,42913000.0,67229000.0,2189000.0,-4508000.0,-725793000.0,-29871000.0,-28345000.0,760725000.0,-19939000.0,-1143000.0,-42977000.0,650000.0,32586000.0,23852000.0,41023000.0,135000.0,-19693000.0,-21826000.0,69187000.0,-23280000.0,
2021-09-13,31.0,31.209999084472656,30.520000457763672,30.65999984741211,30.65999984741211,263800,DRVN,0.9305284027603676,0.0,0.0,829406000.0,1602092000.0,3023668000.0,1623245000.0,2064000.0,9253000.0,27294000.0,4648977000.0,1674000.0,41205000.0,12036000.0,451176000.0,1718249000.0,7443000.0,13098000.0,175371000.0,297372000.0,15390000.0,7443000.0,1676766000.0,411458000.0,-924410000.0,106272000.0,1412526000.0,42913000.0,67229000.0,2189000.0,-4508000.0,-725793000.0,-29871000.0,-28345000.0,760725000.0,-19939000.0,-1143000.0,-42977000.0,650000.0,32586000.0,23852000.0,41023000.0,135000.0,-19693000.0,-21826000.0,69187000.0,-23280000.0,
2021-09-14,30.68000030517578,30.88999938964844,30.229999542236328,30.299999237060547,30.299999237060547,295600,DRVN,0.9524752916512388,0.0,0.0,829406000.0,1602092000.0,3023668000.0,1623245000.0,2064000.0,9253000.0,27294000.0,4648977000.0,1674000.0,41205000.0,12036000.0,451176000.0,1718249000.0,7443000.0,13098000.0,175371000.0,297372000.0,15390000.0,7443000.0,1676766000.0,411458000.0,-924410000.0,106272000.0,1412526000.0,42913000.0,67229000.0,2189000.0,-4508000.0,-725793000.0,-29871000.0,-28345000.0,760725000.0,-19939000.0,-1143000.0,-42977000.0,650000.0,32586000.0,23852000.0,41023000.0,135000.0,-19693000.0,-21826000.0,69187000.0,-23280000.0,
2021-09-15,30.040000915527344,30.280000686645508,29.82999992370605,29.88999938964844,29.88999938964844,362700,DRVN,0.9789227442746358,0.0,0.0,829406000.0,1602092000.0,3023668000.0,1623245000.0,2064000.0,9253000.0,27294000.0,4648977000.0,1674000.0,41205000.0,12036000.0,451176000.0,1718249000.0,7443000.0,13098000.0,175371000.0,297372000.0,15390000.0,7443000.0,1676766000.0,411458000.0,-924410000.0,106272000.0,1412526000.0,42913000.0,67229000.0,2189000.0,-4508000.0,-725793000.0,-29871000.0,-28345000.0,760725000.0,-19939000.0,-1143000.0,-42977000.0,650000.0,32586000.0,23852000.0,41023000.0,135000.0,-19693000.0,-21826000.0,69187000.0,-23280000.0,
2021-09-16,29.81999969482422,30.46999931335449,29.81999969482422,30.1299991607666,30.1299991607666,273200,DRVN,0.9946896829781378,0.0,0.0,829406000.0,1602092000.0,3023668000.0,1623245000.0,2064000.0,9253000.0,27294000.0,4648977000.0,1674000.0,41205000.0,12036000.0,451176000.0,1718249000.0,7443000.0,13098000.0,175371000.0,297372000.0,15390000.0,7443000.0,1676766000.0,411458000.0,-924410000.0,106272000.0,1412526000.0,42913000.0,67229000.0,2189000.0,-4508000.0,-725793000.0,-29871000.0,-28345000.0,760725000.0,-19939000.0,-1143000.0,-42977000.0,650000.0,32586000.0,23852000.0,41023000.0,135000.0,-19693000.0,-21826000.0,69187000.0,-23280000.0,
2021-09-17,30.049999237060547,30.26000022888184,29.6200008392334,29.780000686645508,29.780000686645508,1088200,DRVN,1.0003358035141456,0.0,0.0,829406000.0,1602092000.0,3023668000.0,1623245000.0,2064000.0,9253000.0,27294000.0,4648977000.0,1674000.0,41205000.0,12036000.0,451176000.0,1718249000.0,7443000.0,13098000.0,175371000.0,297372000.0,15390000.0,7443000.0,1676766000.0,411458000.0,-924410000.0,106272000.0,1412526000.0,42913000.0,67229000.0,2189000.0,-4508000.0,-725793000.0,-29871000.0,-28345000.0,760725000.0,-19939000.0,-1143000.0,-42977000.0,650000.0,32586000.0,23852000.0,41023000.0,135000.0,-19693000.0,-21826000.0,69187000.0,-23280000.0,
2021-09-20,29.31999969482422,29.81999969482422,29.09000015258789,29.729999542236328,29.729999542236328,471900,DRVN,0.9986545910260816,0.0,0.0,829406000.0,1602092000.0,3023668000.0,1623245000.0,2064000.0,9253000.0,27294000.0,4648977000.0,1674000.0,41205000.0,12036000.0,451176000.0,1718249000.0,7443000.0,13098000.0,175371000.0,297372000.0,15390000.0,7443000.0,1676766000.0,411458000.0,-924410000.0,106272000.0,1412526000.0,42913000.0,67229000.0,2189000.0,-4508000.0,-725793000.0,-29871000.0,-28345000.0,760725000.0,-19939000.0,-1143000.0,-42977000.0,650000.0,32586000.0,23852000.0,41023000.0,135000.0,-19693000.0,-21826000.0,69187000.0,-23280000.0,
2021-09-21,29.770000457763672,30.18000030517578,29.5,29.76000022888184,29.76000022888184,316100,DRVN,1.0339381794729166,0.0,0.0,829406000.0,1602092000.0,3023668000.0,1623245000.0,2064000.0,9253000.0,27294000.0,4648977000.0,1674000.0,41205000.0,12036000.0,451176000.0,1718249000.0,7443000.0,13098000.0,175371000.0,297372000.0,15390000.0,7443000.0,1676766000.0,411458000.0,-924410000.0,106272000.0,1412526000.0,42913000.0,67229000.0,2189000.0,-4508000.0,-725793000.0,-29871000.0,-28345000.0,760725000.0,-19939000.0,-1143000.0,-42977000.0,650000.0,32586000.0,23852000.0,41023000.0,135000.0,-19693000.0,-21826000.0,69187000.0,-23280000.0,
2021-09-22,29.799999237060547,30.405000686645508,29.68000030517578,30.15999984741211,30.15999984741211,366000,DRVN,1.0663129976829762,0.0,0.0,829406000.0,1602092000.0,3023668000.0,1623245000.0,2064000.0,9253000.0,27294000.0,4648977000.0,1674000.0,41205000.0,12036000.0,451176000.0,1718249000.0,7443000.0,13098000.0,175371000.0,297372000.0,15390000.0,7443000.0,1676766000.0,411458000.0,-924410000.0,106272000.0,1412526000.0,42913000.0,67229000.0,2189000.0,-4508000.0,-725793000.0,-29871000.0,-28345000.0,760725000.0,-19939000.0,-1143000.0,-42977000.0,650000.0,32586000.0,23852000.0,41023000.0,135000.0,-19693000.0,-21826000.0,69187000.0,-23280000.0,
2021-09-23,30.25,30.770000457763672,30.25,30.350000381469727,30.350000381469727,158500,DRVN,0.0,0.0,0.0,829406000.0,1602092000.0,3023668000.0,1623245000.0,2064000.0,9253000.0,27294000.0,4648977000.0,1674000.0,41205000.0,12036000.0,451176000.0,1718249000.0,7443000.0,13098000.0,175371000.0,297372000.0,15390000.0,7443000.0,1676766000.0,411458000.0,-924410000.0,106272000.0,1412526000.0,42913000.0,67229000.0,2189000.0,-4508000.0,-725793000.0,-29871000.0,-28345000.0,760725000.0,-19939000.0,-1143000.0,-42977000.0,650000.0,32586000.0,23852000.0,41023000.0,135000.0,-19693000.0,-21826000.0,69187000.0,-23280000.0,
2021-09-24,30.14999961853028,30.540000915527344,29.86000061035156,29.93000030517578,29.93000030517578,290100,DRVN,0.0,0.0,0.0,829406000.0,1602092000.0,3023668000.0,1623245000.0,2064000.0,9253000.0,27294000.0,4648977000.0,1674000.0,41205000.0,12036000.0,451176000.0,1718249000.0,7443000.0,13098000.0,175371000.0,297372000.0,15390000.0,7443000.0,1676766000.0,411458000.0,-924410000.0,106272000.0,1412526000.0,42913000.0,67229000.0,2189000.0,-4508000.0,-725793000.0,-29871000.0,-28345000.0,760725000.0,-19939000.0,-1143000.0,-42977000.0,650000.0,32586000.0,23852000.0,41023000.0,135000.0,-19693000.0,-21826000.0,69187000.0,-23280000.0,
2021-09-27,29.90999984741211,29.979999542236328,29.3799991607666,29.43000030517578,29.43000030517578,128600,DRVN,0.0,0.0,0.0,829406000.0,1602092000.0,3023668000.0,1623245000.0,2064000.0,9253000.0,27294000.0,4648977000.0,1674000.0,41205000.0,12036000.0,451176000.0,1718249000.0,7443000.0,13098000.0,175371000.0,297372000.0,15390000.0,7443000.0,1676766000.0,411458000.0,-924410000.0,106272000.0,1412526000.0,42913000.0,67229000.0,2189000.0,-4508000.0,-725793000.0,-29871000.0,-28345000.0,760725000.0,-19939000.0,-1143000.0,-42977000.0,650000.0,32586000.0,23852000.0,41023000.0,135000.0,-19693000.0,-21826000.0,69187000.0,-23280000.0,
2021-09-28,29.25,29.25,28.6299991607666,28.940000534057617,28.940000534057617,245300,DRVN,0.0,0.0,0.0,829406000.0,1602092000.0,3023668000.0,1623245000.0,2064000.0,9253000.0,27294000.0,4648977000.0,1674000.0,41205000.0,12036000.0,451176000.0,1718249000.0,7443000.0,13098000.0,175371000.0,297372000.0,15390000.0,7443000.0,1676766000.0,411458000.0,-924410000.0,106272000.0,1412526000.0,42913000.0,67229000.0,2189000.0,-4508000.0,-725793000.0,-29871000.0,-28345000.0,760725000.0,-19939000.0,-1143000.0,-42977000.0,650000.0,32586000.0,23852000.0,41023000.0,135000.0,-19693000.0,-21826000.0,69187000.0,-23280000.0,
2021-09-29,29.01000022888184,29.15999984741211,28.520000457763672,28.520000457763672,28.520000457763672,139500,DRVN,0.0,0.0,0.0,829406000.0,1602092000.0,3023668000.0,1623245000.0,2064000.0,9253000.0,27294000.0,4648977000.0,1674000.0,41205000.0,12036000.0,451176000.0,1718249000.0,7443000.0,13098000.0,175371000.0,297372000.0,15390000.0,7443000.0,1676766000.0,411458000.0,-924410000.0,106272000.0,1412526000.0,42913000.0,67229000.0,2189000.0,-4508000.0,-725793000.0,-29871000.0,-28345000.0,760725000.0,-19939000.0,-1143000.0,-42977000.0,650000.0,32586000.0,23852000.0,41023000.0,135000.0,-19693000.0,-21826000.0,69187000.0,-23280000.0,
2021-09-30,28.709999084472656,29.020000457763672,28.34499931335449,28.88999938964844,28.88999938964844,346100,DRVN,0.0,0.0,0.0,829406000.0,1602092000.0,3023668000.0,1623245000.0,2064000.0,9253000.0,27294000.0,4648977000.0,1674000.0,41205000.0,12036000.0,451176000.0,1718249000.0,7443000.0,13098000.0,175371000.0,297372000.0,15390000.0,7443000.0,1676766000.0,411458000.0,-924410000.0,106272000.0,1412526000.0,42913000.0,67229000.0,2189000.0,-4508000.0,-725793000.0,-29871000.0,-28345000.0,760725000.0,-19939000.0,-1143000.0,-42977000.0,650000.0,32586000.0,23852000.0,41023000.0,135000.0,-19693000.0,-21826000.0,69187000.0,-23280000.0,
2021-10-01,28.920000076293945,29.290000915527344,28.63999938964844,28.850000381469727,28.850000381469727,326700,DRVN,0.0,0.0,0.0,829406000.0,1602092000.0,3023668000.0,1623245000.0,2064000.0,9253000.0,27294000.0,4648977000.0,1674000.0,41205000.0,12036000.0,451176000.0,1718249000.0,7443000.0,13098000.0,175371000.0,297372000.0,15390000.0,7443000.0,1676766000.0,411458000.0,-924410000.0,106272000.0,1412526000.0,42913000.0,67229000.0,2189000.0,-4508000.0,-725793000.0,-29871000.0,-28345000.0,760725000.0,-19939000.0,-1143000.0,-42977000.0,650000.0,32586000.0,23852000.0,41023000.0,135000.0,-19693000.0,-21826000.0,69187000.0,-23280000.0,
2021-10-04,28.770000457763672,28.780000686645508,27.96999931335449,28.65999984741211,28.65999984741211,454400,DRVN,0.0,0.0,0.0,829406000.0,1602092000.0,3023668000.0,1623245000.0,2064000.0,9253000.0,27294000.0,4648977000.0,1674000.0,41205000.0,12036000.0,451176000.0,1718249000.0,7443000.0,13098000.0,175371000.0,297372000.0,15390000.0,7443000.0,1676766000.0,411458000.0,-924410000.0,106272000.0,1412526000.0,42913000.0,67229000.0,2189000.0,-4508000.0,-725793000.0,-29871000.0,-28345000.0,760725000.0,-19939000.0,-1143000.0,-42977000.0,650000.0,32586000.0,23852000.0,41023000.0,135000.0,-19693000.0,-21826000.0,69187000.0,-23280000.0,
2021-10-05,28.65999984741211,29.100000381469727,28.38999938964844,28.770000457763672,28.770000457763672,455700,DRVN,0.0,0.0,0.0,829406000.0,1602092000.0,3023668000.0,1623245000.0,2064000.0,9253000.0,27294000.0,4648977000.0,1674000.0,41205000.0,12036000.0,451176000.0,1718249000.0,7443000.0,13098000.0,175371000.0,297372000.0,15390000.0,7443000.0,1676766000.0,411458000.0,-924410000.0,106272000.0,1412526000.0,42913000.0,67229000.0,2189000.0,-4508000.0,-725793000.0,-29871000.0,-28345000.0,760725000.0,-19939000.0,-1143000.0,-42977000.0,650000.0,32586000.0,23852000.0,41023000.0,135000.0,-19693000.0,-21826000.0,69187000.0,-23280000.0,
2021-10-06,28.459999084472656,28.604999542236328,28.14999961853028,28.39999961853028,28.39999961853028,214000,DRVN,0.0,0.0,0.0,829406000.0,1602092000.0,3023668000.0,1623245000.0,2064000.0,9253000.0,27294000.0,4648977000.0,1674000.0,41205000.0,12036000.0,451176000.0,1718249000.0,7443000.0,13098000.0,175371000.0,297372000.0,15390000.0,7443000.0,1676766000.0,411458000.0,-924410000.0,106272000.0,1412526000.0,42913000.0,67229000.0,2189000.0,-4508000.0,-725793000.0,-29871000.0,-28345000.0,760725000.0,-19939000.0,-1143000.0,-42977000.0,650000.0,32586000.0,23852000.0,41023000.0,135000.0,-19693000.0,-21826000.0,69187000.0,-23280000.0,
2021-10-07,28.530000686645508,28.979999542236328,28.530000686645508,28.979999542236328,28.979999542236328,210600,DRVN,0.0,0.0,0.0,829406000.0,1602092000.0,3023668000.0,1623245000.0,2064000.0,9253000.0,27294000.0,4648977000.0,1674000.0,41205000.0,12036000.0,451176000.0,1718249000.0,7443000.0,13098000.0,175371000.0,297372000.0,15390000.0,7443000.0,1676766000.0,411458000.0,-924410000.0,106272000.0,1412526000.0,42913000.0,67229000.0,2189000.0,-4508000.0,-725793000.0,-29871000.0,-28345000.0,760725000.0,-19939000.0,-1143000.0,-42977000.0,650000.0,32586000.0,23852000.0,41023000.0,135000.0,-19693000.0,-21826000.0,69187000.0,-23280000.0,
2021-10-08,28.979999542236328,28.979999542236328,28.59000015258789,28.770000457763672,28.770000457763672,171200,DRVN,0.0,0.0,0.0,829406000.0,1602092000.0,3023668000.0,1623245000.0,2064000.0,9253000.0,27294000.0,4648977000.0,1674000.0,41205000.0,12036000.0,451176000.0,1718249000.0,7443000.0,13098000.0,175371000.0,297372000.0,15390000.0,7443000.0,1676766000.0,411458000.0,-924410000.0,106272000.0,1412526000.0,42913000.0,67229000.0,2189000.0,-4508000.0,-725793000.0,-29871000.0,-28345000.0,760725000.0,-19939000.0,-1143000.0,-42977000.0,650000.0,32586000.0,23852000.0,41023000.0,135000.0,-19693000.0,-21826000.0,69187000.0,-23280000.0,
2021-10-11,28.75,29.200000762939453,28.299999237060547,28.350000381469727,28.350000381469727,153400,DRVN,0.0,0.0,0.0,829406000.0,1602092000.0,3023668000.0,1623245000.0,2064000.0,9253000.0,27294000.0,4648977000.0,1674000.0,41205000.0,12036000.0,451176000.0,1718249000.0,7443000.0,13098000.0,175371000.0,297372000.0,15390000.0,7443000.0,1676766000.0,411458000.0,-924410000.0,106272000.0,1412526000.0,42913000.0,67229000.0,2189000.0,-4508000.0,-725793000.0,-29871000.0,-28345000.0,760725000.0,-19939000.0,-1143000.0,-42977000.0,650000.0,32586000.0,23852000.0,41023000.0,135000.0,-19693000.0,-21826000.0,69187000.0,-23280000.0,
2021-10-12,28.350000381469727,28.57999992370605,28.030000686645508,28.26000022888184,28.26000022888184,137700,DRVN,0.0,0.0,0.0,829406000.0,1602092000.0,3023668000.0,1623245000.0,2064000.0,9253000.0,27294000.0,4648977000.0,1674000.0,41205000.0,12036000.0,451176000.0,1718249000.0,7443000.0,13098000.0,175371000.0,297372000.0,15390000.0,7443000.0,1676766000.0,411458000.0,-924410000.0,106272000.0,1412526000.0,42913000.0,67229000.0,2189000.0,-4508000.0,-725793000.0,-29871000.0,-28345000.0,760725000.0,-19939000.0,-1143000.0,-42977000.0,650000.0,32586000.0,23852000.0,41023000.0,135000.0,-19693000.0,-21826000.0,69187000.0,-23280000.0,
2021-10-13,28.200000762939453,28.64999961853028,28.200000762939453,28.530000686645508,28.530000686645508,161700,DRVN,0.0,0.0,0.0,829406000.0,1602092000.0,3023668000.0,1623245000.0,2064000.0,9253000.0,27294000.0,4648977000.0,1674000.0,41205000.0,12036000.0,451176000.0,1718249000.0,7443000.0,13098000.0,175371000.0,297372000.0,15390000.0,7443000.0,1676766000.0,411458000.0,-924410000.0,106272000.0,1412526000.0,42913000.0,67229000.0,2189000.0,-4508000.0,-725793000.0,-29871000.0,-28345000.0,760725000.0,-19939000.0,-1143000.0,-42977000.0,650000.0,32586000.0,23852000.0,41023000.0,135000.0,-19693000.0,-21826000.0,69187000.0,-23280000.0,
2021-10-14,28.6299991607666,28.86000061035156,28.31999969482422,28.86000061035156,28.86000061035156,237200,DRVN,0.0,0.0,0.0,829406000.0,1602092000.0,3023668000.0,1623245000.0,2064000.0,9253000.0,27294000.0,4648977000.0,1674000.0,41205000.0,12036000.0,451176000.0,1718249000.0,7443000.0,13098000.0,175371000.0,297372000.0,15390000.0,7443000.0,1676766000.0,411458000.0,-924410000.0,106272000.0,1412526000.0,42913000.0,67229000.0,2189000.0,-4508000.0,-725793000.0,-29871000.0,-28345000.0,760725000.0,-19939000.0,-1143000.0,-42977000.0,650000.0,32586000.0,23852000.0,41023000.0,135000.0,-19693000.0,-21826000.0,69187000.0,-23280000.0,
